biovolume_um3,mean_thickness_um,roughness_Ra,coverage,file,series,fov,condition,day,species,threshold
2808.797302700928,0.6744265535055352,0.36153466424623726,0.012922286987304688,240416_HOBIC22_5Spezies_FISH_Tag21.lif,10,4 2,CH,21,Vd/Vp,1.705810546875
52649.49535091769,0.5939000509662792,0.2627372672373811,0.27506446838378906,240416_HOBIC22_5Spezies_FISH_Tag21.lif,10,4 2,CH,21,F.nucleatum,0.19899868965148926
45370.549269638206,0.5830651276420099,0.24281521117642785,0.2414407730102539,240416_HOBIC22_5Spezies_FISH_Tag21.lif,10,4 2,CH,21,P.gingivalis,0.4746907353401184
45771.58635304147,0.6594521246822718,0.37477571429069995,0.2153606414794922,240416_HOBIC22_5Spezies_FISH_Tag21.lif,11,4 3,CH,21,S.oralis,0.550410807132721
49053.69352641542,0.575928234691263,0.22648968523712198,0.26427555084228516,240416_HOBIC22_5Spezies_FISH_Tag21.lif,11,4 3,CH,21,A.naeslundii,0.6585860848426819
2255.9873660311678,0.636370842725854,0.32041962821402803,0.010999679565429688,240416_HOBIC22_5Spezies_FISH_Tag21.lif,11,4 3,CH,21,Vd/Vp,2.958251953125
58439.77578632793,0.6008792287661017,0.27544535254611313,0.3017692565917969,240416_HOBIC22_5Spezies_FISH_Tag21.lif,11,4 3,CH,21,F.nucleatum,0.2574327290058136
57087.50580494438,0.5931081454610483,0.2611684454892777,0.2986488342285156,240416_HOBIC22_5Spezies_FISH_Tag21.lif,11,4 3,CH,21,P.gingivalis,0.5023497343063354
92910.9736481351,0.7361650262404869,0.42070567110506296,0.3916025161743164,240416_HOBIC22_5Spezies_FISH_Tag6.lif,0,1 1,CH,6,S.oralis,0.6998906135559082
63463.96467667872,0.6420259212273287,0.3487061450926704,0.30671024322509766,240416_HOBIC22_5Spezies_FISH_Tag6.lif,0,1 1,CH,6,A.naeslundii,0.79852294921875
123442.84328807693,0.8157697248768597,0.4613942267443303,0.46951770782470703,240416_HOBIC22_5Spezies_FISH_Tag6.lif,0,1 1,CH,6,Vd/Vp,0.7784886360168457
82425.88370605881,0.6792679517931908,0.3799809573477584,0.3765096664428711,240416_HOBIC22_5Spezies_FISH_Tag6.lif,0,1 1,CH,6,F.nucleatum,0.4365781545639038
39436.492119127484,0.6006227685091564,0.28048713760153565,0.20372772216796875,240416_HOBIC22_5Spezies_FISH_Tag6.lif,0,1 1,CH,6,P.gingivalis,0.6643089056015015
84565.0044373559,0.7339861688306489,0.4221306749903715,0.3574838638305664,240416_HOBIC22_5Spezies_FISH_Tag6.lif,1,3 1,CH,6,S.oralis,0.6575580835342407
73604.29804628946,0.6613999991714309,0.3684363880269488,0.34529685974121094,240416_HOBIC22_5Spezies_FISH_Tag6.lif,1,3 1,CH,6,A.naeslundii,0.7663167715072632
140896.72141372398,0.9439285013003429,0.48000794239860495,0.46314334869384766,240416_HOBIC22_5Spezies_FISH_Tag6.lif,1,3 1,CH,6,Vd/Vp,0.7538389563560486
66854.3272590695,0.6605021025589636,0.3613622424499338,0.3140573501586914,240416_HOBIC22_5Spezies_FISH_Tag6.lif,1,3 1,CH,6,F.nucleatum,0.4498046636581421
60886.901608904445,0.6388405446195918,0.34507435717791546,0.29572296142578125,240416_HOBIC22_5Spezies_FISH_Tag6.lif,1,3 1,CH,6,P.gingivalis,0.6159920692443848
75799.08420097305,0.7370849411202103,0.4279978185522591,0.3190803527832031,240416_HOBIC22_5Spezies_FISH_Tag6.lif,2,4 1,CH,6,S.oralis,0.6640821695327759
70282.51772586105,0.6450351821292463,0.342777103423536,0.33807849884033203,240416_HOBIC22_5Spezies_FISH_Tag6.lif,2,4 1,CH,6,A.naeslundii,0.7988680005073547
155558.87091621675,1.03238003080124,0.48798625874973256,0.467529296875,240416_HOBIC22_5Spezies_FISH_Tag6.lif,2,4 1,CH,6,Vd/Vp,0.7384868264198303
68097.57297199719,0.6753876138566777,0.37599010487093354,0.3128471374511719,240416_HOBIC22_5Spezies_FISH_Tag6.lif,2,4 1,CH,6,F.nucleatum,0.4656131863594055
68979.45474857606,0.6208997432584595,0.30826420303440594,0.3447084426879883,240416_HOBIC22_5Spezies_FISH_Tag6.lif,2,4 1,CH,6,P.gingivalis,0.633897602558136
90773.08309194048,0.686231534407763,0.3805623176275434,0.410430908203125,240416_HOBIC22_5Spezies_FISH_Tag6.lif,3,5 1,CH,6,S.oralis,0.5710751414299011
84591.9145177223,0.7046681480096983,0.4008317081737598,0.37247562408447266,240416_HOBIC22_5Spezies_FISH_Tag6.lif,3,5 1,CH,6,A.naeslundii,0.6889377236366272
159748.53977143354,0.8837880727034049,0.43877051620962987,0.5608444213867188,240416_HOBIC22_5Spezies_FISH_Tag6.lif,3,5 1,CH,6,Vd/Vp,0.690793514251709
97113.25179815212,0.705461459954407,0.39502221807938004,0.42712879180908203,240416_HOBIC22_5Spezies_FISH_Tag6.lif,3,5 1,CH,6,F.nucleatum,0.41175198554992676
59142.97462927392,0.6432192050301515,0.3466641191306583,0.2852973937988281,240416_HOBIC22_5Spezies_FISH_Tag6.lif,3,5 1,CH,6,P.gingivalis,0.527048647403717
82772.63931306585,0.6738272801199013,0.37283470967017124,0.3811464309692383,240416_HOBIC22_5Spezies_FISH_Tag6.lif,4,5 2,CH,6,S.oralis,0.7356399297714233
65325.68092237017,0.6261499088196044,0.31951923091718093,0.3237123489379883,240416_HOBIC22_5Spezies_FISH_Tag6.lif,4,5 2,CH,6,A.naeslundii,0.8539417386054993
99743.51993910797,0.7111171357886179,0.4016508081620442,0.4352083206176758,240416_HOBIC22_5Spezies_FISH_Tag6.lif,4,5 2,CH,6,Vd/Vp,0.8635979890823364
76288.38634797811,0.6343870441887985,0.32651858814461376,0.37312793731689453,240416_HOBIC22_5Spezies_FISH_Tag6.lif,4,5 2,CH,6,F.nucleatum,0.4663132429122925
52773.28172060313,0.5976960803152456,0.2714105455715065,0.2739601135253906,240416_HOBIC22_5Spezies_FISH_Tag6.lif,4,5 2,CH,6,P.gingivalis,0.6735281944274902
64043.37714993926,0.5886623147420939,0.25076802097755296,0.3375682830810547,241018_HOBIC24_5Spezies_FISH.lif,0,6 Ti 1,DH,-1,S.oralis,0.711320161819458
45774.20047513421,0.5724362432926922,0.21877057302813657,0.24811172485351562,241018_HOBIC24_5Spezies_FISH.lif,0,6 Ti 1,DH,-1,A.naeslundii,0.9097656011581421
52465.27662932371,0.5892458298094149,0.2536831802093425,0.27626705169677734,241018_HOBIC24_5Spezies_FISH.lif,0,6 Ti 1,DH,-1,Vd/Vp,0.848412275314331
58933.53731807942,0.5861305590115276,0.24690129190641208,0.31197643280029297,241018_HOBIC24_5Spezies_FISH.lif,0,6 Ti 1,DH,-1,F.nucleatum,0.3855310380458832
61171.84091701267,0.606863266911619,0.2859922528021036,0.3127622604370117,241018_HOBIC24_5Spezies_FISH.lif,0,6 Ti 1,DH,-1,P.gingivalis,0.784562349319458
66954.74030180812,0.6065073121566726,0.2845890284632193,0.3425302505493164,241018_HOBIC24_5Spezies_FISH.lif,1,15 Ti 1,DH,-1,S.oralis,0.5668681859970093
63755.208632187074,0.6730530180959209,0.3764675235459463,0.2939138412475586,241018_HOBIC24_5Spezies_FISH.lif,1,15 Ti 1,DH,-1,A.naeslundii,0.7511393427848816
59481.11901056371,0.6045328133200051,0.2818539771398723,0.30529022216796875,241018_HOBIC24_5Spezies_FISH.lif,1,15 Ti 1,DH,-1,Vd/Vp,0.8103357553482056
68828.143210973,0.6556340588429906,0.358141173218402,0.3257303237915039,241018_HOBIC24_5Spezies_FISH.lif,1,15 Ti 1,DH,-1,F.nucleatum,0.4625836908817291
67053.46185378086,0.6519667722597108,0.35442613319343474,0.31911659240722656,241018_HOBIC24_5Spezies_FISH.lif,1,15 Ti 1,DH,-1,P.gingivalis,0.6562069654464722
58989.35651335373,0.6268923233708965,0.3175046964325096,0.29196739196777344,241018_HOBIC24_5Spezies_FISH.lif,2,21 Ti 1,DH,-1,S.oralis,0.7634330987930298
32454.018237541823,0.5614448811068337,0.19332332198897234,0.17935562133789062,241018_HOBIC24_5Spezies_FISH.lif,2,21 Ti 1,DH,-1,A.naeslundii,1.0107847452163696
27605.28307117997,0.5711128963131588,0.2164320643372759,0.1499767303466797,241018_HOBIC24_5Spezies_FISH.lif,2,21 Ti 1,DH,-1,Vd/Vp,1.0901988744735718
47514.74447323296,0.5972100044812907,0.27006380725074186,0.24686241149902344,241018_HOBIC24_5Spezies_FISH.lif,2,21 Ti 1,DH,-1,F.nucleatum,0.4449869692325592
41335.57493355629,0.6065694099659025,0.29257046973043216,0.21144485473632812,241018_HOBIC24_5Spezies_FISH.lif,2,21 Ti 1,DH,-1,P.gingivalis,0.8172078132629395
54783.84915369273,0.5978512422224831,0.2700178037006369,0.28432369232177734,241018_HOBIC24_5Spezies_FISH.lif,3,10 Ti 1,DH,-1,S.oralis,0.7943108081817627
74331.4853037335,0.6341272622865278,0.32778073242570305,0.3637056350708008,241018_HOBIC24_5Spezies_FISH.lif,3,10 Ti 1,DH,-1,A.naeslundii,0.8345702886581421
43862.815909680765,0.6170514487082476,0.3033800883271072,0.22056102752685547,241018_HOBIC24_5Spezies_FISH.lif,3,10 Ti 1,DH,-1,Vd/Vp,0.9215401411056519
68770.7862968206,0.6175555470300377,0.3029219455579402,0.34552669525146484,241018_HOBIC24_5Spezies_FISH.lif,3,10 Ti 1,DH,-1,F.nucleatum,0.43085938692092896
71809.4725717945,0.6291415340659695,0.32056965558822825,0.35414981842041016,241018_HOBIC24_5Spezies_FISH.lif,3,10 Ti 1,DH,-1,P.gingivalis,0.7264828681945801
81665.94303651167,0.6793688216087403,0.37704477419776966,0.3729829788208008,241018_HOBIC24_5Spezies_FISH.lif,4,6 Glass 1,DH,-1,S.oralis,0.45494839549064636
53180.93099518214,0.7934717941309999,0.5233928536189856,0.20795917510986328,241018_HOBIC24_5Spezies_FISH.lif,4,6 Glass 1,DH,-1,A.naeslundii,0.7662908434867859
110873.06786298758,0.8478277279639364,0.45066064334923994,0.4057626724243164,241018_HOBIC24_5Spezies_FISH.lif,4,6 Glass 1,DH,-1,Vd/Vp,0.7380942106246948
76165.52260961951,0.6396233967864748,0.3357307681174191,0.3694772720336914,241018_HOBIC24_5Spezies_FISH.lif,4,6 Glass 1,DH,-1,F.nucleatum,0.5284956097602844
79893.26071386105,0.7395339961420717,0.441536827383184,0.3352012634277344,241018_HOBIC24_5Spezies_FISH.lif,4,6 Glass 1,DH,-1,P.gingivalis,0.5791680812835693
72661.215058363,0.6381056896612223,0.3319662925261604,0.3533163070678711,241018_HOBIC24_5Spezies_FISH.lif,5,6 Glass 2,DH,-1,S.oralis,0.5289121866226196
72086.87705740012,0.6137102878106349,0.2961385094071822,0.3644571304321289,241018_HOBIC24_5Spezies_FISH.lif,5,6 Glass 2,DH,-1,A.naeslundii,0.752197265625
87098.3962889927,0.7135626557113683,0.4113677671535556,0.37873172760009766,241018_HOBIC24_5Spezies_FISH.lif,5,6 Glass 2,DH,-1,Vd/Vp,0.7923177480697632
71998.30445002271,0.6252581517822347,0.314737245595303,0.3572864532470703,241018_HOBIC24_5Spezies_FISH.lif,5,6 Glass 2,DH,-1,F.nucleatum,0.49081146717071533
73481.12676415525,0.714664291351293,0.42504450251010767,0.3190269470214844,241018_HOBIC24_5Spezies_FISH.lif,5,6 Glass 2,DH,-1,P.gingivalis,0.5914269685745239
68700.51254409234,0.7183395381797146,0.4206789949161111,0.29674530029296875,241018_HOBIC24_5Spezies_FISH.lif,6,10 glass 1,DH,-1,S.oralis,0.5436173677444458
72320.45655498048,0.6410970843630203,0.33807299609199354,0.3500185012817383,241018_HOBIC24_5Spezies_FISH.lif,6,10 glass 1,DH,-1,A.naeslundii,0.8285590410232544
111900.87916109625,0.8924794319165154,0.48905254549082405,0.3890352249145508,241018_HOBIC24_5Spezies_FISH.lif,6,10 glass 1,DH,-1,Vd/Vp,0.8168069124221802
93845.59918223212,0.7723189844184751,0.446399001076078,0.3770256042480469,241018_HOBIC24_5Spezies_FISH.lif,6,10 glass 1,DH,-1,F.nucleatum,0.5040479898452759
75769.25245473831,0.8616155373807275,0.4998008662377753,0.2728557586669922,241018_HOBIC24_5Spezies_FISH.lif,6,10 glass 1,DH,-1,P.gingivalis,0.581572413444519
64313.86190059353,0.7062909819382234,0.4100200252420889,0.28253650665283203,241018_HOBIC24_5Spezies_FISH.lif,7,10 glass 2,DH,-1,S.oralis,0.5600845217704773
71706.75295073875,0.6211312864080254,0.308271294239684,0.3582038879394531,241018_HOBIC24_5Spezies_FISH.lif,7,10 glass 2,DH,-1,A.naeslundii,0.7305989861488342
105207.18888481401,0.8464802375529524,0.46854423641096227,0.38564014434814453,241018_HOBIC24_5Spezies_FISH.lif,7,10 glass 2,DH,-1,Vd/Vp,0.6892213821411133
69241.48204540089,0.6281993979532079,0.31905672486350894,0.3419971466064453,241018_HOBIC24_5Spezies_FISH.lif,7,10 glass 2,DH,-1,F.nucleatum,0.4095214903354645
71847.45422808306,0.7332040117183581,0.4674556475696016,0.304046630859375,241018_HOBIC24_5Spezies_FISH.lif,7,10 glass 2,DH,-1,P.gingivalis,0.6148554086685181
58192.818134508285,0.7151467668888931,0.43466032964183704,0.25248050689697266,241018_HOBIC24_5Spezies_FISH.lif,8,15 glass 1,DH,-1,S.oralis,0.3827400803565979
79094.26198481068,0.6393538462876283,0.3343271196188905,0.3838462829589844,241018_HOBIC24_5Spezies_FISH.lif,8,15 glass 1,DH,-1,A.naeslundii,0.7446986436843872
96532.45537790131,0.8993660866004414,0.47682546953045485,0.3330354690551758,241018_HOBIC24_5Spezies_FISH.lif,8,15 glass 1,DH,-1,Vd/Vp,0.7374569177627563
93095.19236972909,0.6906731745637219,0.390384049406448,0.41822338104248047,241018_HOBIC24_5Spezies_FISH.lif,8,15 glass 1,DH,-1,F.nucleatum,0.5335803031921387
82986.07469334335,0.7573205718677422,0.46047572637195494,0.3400001525878906,241018_HOBIC24_5Spezies_FISH.lif,8,15 glass 1,DH,-1,P.gingivalis,0.5534067153930664
76630.68257023871,0.7815707371206085,0.46163826802557517,0.30422019958496094,241018_HOBIC24_5Spezies_FISH.lif,9,15 glass 2,DH,-1,S.oralis,0.5569030046463013
66516.95173721875,0.6542682465013768,0.3662423998847314,0.31544971466064453,241018_HOBIC24_5Spezies_FISH.lif,9,15 glass 2,DH,-1,A.naeslundii,0.79638671875
130132.84303905178,0.8694212308949668,0.46941939208520894,0.4644193649291992,241018_HOBIC24_5Spezies_FISH.lif,9,15 glass 2,DH,-1,Vd/Vp,0.7828455567359924
83400.48993098592,0.7006760526465287,0.4123218987715738,0.3693218231201172,241018_HOBIC24_5Spezies_FISH.lif,9,15 glass 2,DH,-1,F.nucleatum,0.4355838894844055
47602.0869055079,1.117605150205301,0.6374380281671285,0.1321573257446289,241018_HOBIC24_5Spezies_FISH.lif,9,15 glass 2,DH,-1,P.gingivalis,0.6383640170097351
55710.324777735936,0.7287587402549884,0.4303811870767165,0.23719501495361328,241018_HOBIC24_5Spezies_FISH.lif,10,21 glass 1,DH,-1,S.oralis,0.43610334396362305
64875.43683486835,0.6489260119409961,0.35477127116800106,0.3101978302001953,241018_HOBIC24_5Spezies_FISH.lif,10,21 glass 1,DH,-1,A.naeslundii,0.8064135313034058
98250.24113660448,0.9572038427793298,0.4715443845686342,0.3184804916381836,241018_HOBIC24_5Spezies_FISH.lif,10,21 glass 1,DH,-1,Vd/Vp,0.7435929775238037
84475.66297053946,0.7146118929811104,0.4105141543853203,0.3667879104614258,241018_HOBIC24_5Spezies_FISH.lif,10,21 glass 1,DH,-1,F.nucleatum,0.5205424427986145
84282.3717075648,0.6976685307497379,0.3977148086709357,0.3748359680175781,241018_HOBIC24_5Spezies_FISH.lif,10,21 glass 1,DH,-1,P.gingivalis,0.6825548410415649
66128.06263295232,0.6715704551342677,0.3784541181917794,0.3055257797241211,241018_HOBIC24_5Spezies_FISH.lif,11,21 glass 2,DH,-1,S.oralis,0.5040937066078186
68120.7925270562,0.6232088870205351,0.3119787849022169,0.3391561508178711,241018_HOBIC24_5Spezies_FISH.lif,11,21 glass 2,DH,-1,A.naeslundii,0.7686361074447632
116847.10570432838,0.7846240220177576,0.44796961626785997,0.46207237243652344,241018_HOBIC24_5Spezies_FISH.lif,11,21 glass 2,DH,-1,Vd/Vp,0.7715473175048828
93477.16173904415,0.9082272002412942,0.4780287030663539,0.3193483352661133,241018_HOBIC24_5Spezies_FISH.lif,11,21 glass 2,DH,-1,F.nucleatum,0.48621875047683716
87993.04113225965,1.0146054779810463,0.509037829342017,0.26909446716308594,241018_HOBIC24_5Spezies_FISH.lif,11,21 glass 2,DH,-1,P.gingivalis,0.49012500047683716
60617.339489577025,0.6983158567675322,0.41590609398331324,0.26933860778808594,241018_HOBIC24_5Spezies_FISH.lif,12,21 glass 3,DH,-1,S.oralis,0.46071746945381165
28152.40344800083,2.076594352498413,0.6081544946312248,0.042064666748046875,241018_HOBIC24_5Spezies_FISH.lif,12,21 glass 3,DH,-1,A.naeslundii,0.9273563623428345
140437.09724106584,1.060329307664103,0.554051714091341,0.41095542907714844,241018_HOBIC24_5Spezies_FISH.lif,12,21 glass 3,DH,-1,Vd/Vp,0.78656005859375
99374.46740836877,0.9599299130377984,0.5499377521797874,0.3212099075317383,241018_HOBIC24_5Spezies_FISH.lif,12,21 glass 3,DH,-1,F.nucleatum,0.5481250286102295
95125.75014823372,0.8541995606094057,0.5046357862016034,0.3455352783203125,241018_HOBIC24_5Spezies_FISH.lif,12,21 glass 3,DH,-1,P.gingivalis,0.547589898109436
68356.98614672928,0.6362126626998884,0.32805547582212663,0.3333759307861328,241018_HOBIC24_5Spezies_FISH.lif,13,6 Ti 2,DH,-1,S.oralis,0.72601318359375
60118.65725741568,0.5962786574398681,0.2670971937622102,0.3128337860107422,241018_HOBIC24_5Spezies_FISH.lif,13,6 Ti 2,DH,-1,A.naeslundii,0.810546875
59103.30148221945,0.6138414274906389,0.29738419982460423,0.2987508773803711,241018_HOBIC24_5Spezies_FISH.lif,13,6 Ti 2,DH,-1,Vd/Vp,0.8193132281303406
56516.39701362547,0.5904478203069808,0.2559132176656296,0.2969932556152344,241018_HOBIC24_5Spezies_FISH.lif,13,6 Ti 2,DH,-1,F.nucleatum,0.3759968876838684
63969.87418756704,0.6065676200662737,0.28531232081934743,0.3272275924682617,241018_HOBIC24_5Spezies_FISH.lif,13,6 Ti 2,DH,-1,P.gingivalis,0.7113896012306213
81913.82331965817,0.7525570869465771,0.441632069706107,0.33773136138916016,241018_HOBIC24_5Spezies_FISH.lif,14,6 Ti 3 highres,DH,-1,S.oralis,0.9403631091117859
64070.9023178569,0.6150686709056841,0.30114168366244515,0.3232145309448242,241018_HOBIC24_5Spezies_FISH.lif,14,6 Ti 3 highres,DH,-1,A.naeslundii,1.0645978450775146
66079.93203206842,0.6555406361102809,0.3612252064833592,0.31276893615722656,241018_HOBIC24_5Spezies_FISH.lif,14,6 Ti 3 highres,DH,-1,Vd/Vp,1.0281059741973877
61371.89814305088,0.6176296753399403,0.30465270463037253,0.3083152770996094,241018_HOBIC24_5Spezies_FISH.lif,14,6 Ti 3 highres,DH,-1,F.nucleatum,0.4951944351196289
67153.41358085607,0.6218921402811656,0.3103711761340249,0.33504772186279297,241018_HOBIC24_5Spezies_FISH.lif,14,6 Ti 3 highres,DH,-1,P.gingivalis,0.9320614337921143
58051.96308527616,0.6013635469235055,0.2765766279844056,0.29952526092529297,241018_HOBIC24_5Spezies_FISH.lif,15,10 Ti 2,DH,-1,S.oralis,0.7782480120658875
53542.294931530945,0.5889206378022768,0.2533030473764024,0.28209400177001953,241018_HOBIC24_5Spezies_FISH.lif,15,10 Ti 2,DH,-1,A.naeslundii,0.88916015625
45153.42336405331,0.5907899112453401,0.257696282474849,0.23714351654052734,241018_HOBIC24_5Spezies_FISH.lif,15,10 Ti 2,DH,-1,Vd/Vp,0.9164062738418579
89442.64871862566,0.6502391944281206,0.3457278034339986,0.4268007278442383,241018_HOBIC24_5Spezies_FISH.lif,15,10 Ti 2,DH,-1,F.nucleatum,0.39111897349357605
76822.5898862231,0.6365402037386034,0.33014489215943765,0.3744697570800781,241018_HOBIC24_5Spezies_FISH.lif,15,10 Ti 2,DH,-1,P.gingivalis,0.7305256128311157
55881.626660754046,0.5933270517054576,0.26168856691326964,0.2922325134277344,241018_HOBIC24_5Spezies_FISH.lif,16,10 Ti 3,DH,-1,S.oralis,0.7782480120658875
59487.88497362726,0.5962387400264931,0.26677747841231364,0.3095722198486328,241018_HOBIC24_5Spezies_FISH.lif,16,10 Ti 3,DH,-1,A.naeslundii,0.8561448454856873
46980.69470687577,0.5959446703159602,0.26897179112983843,0.24460601806640625,241018_HOBIC24_5Spezies_FISH.lif,16,10 Ti 3,DH,-1,Vd/Vp,0.892693042755127
84991.7214260231,0.640670399708999,0.3343063760423597,0.4116191864013672,241018_HOBIC24_5Spezies_FISH.lif,16,10 Ti 3,DH,-1,F.nucleatum,0.3935185372829437
69729.09270164007,0.6200548197628178,0.30690252234565907,0.34892940521240234,241018_HOBIC24_5Spezies_FISH.lif,16,10 Ti 3,DH,-1,P.gingivalis,0.7414640784263611
61741.4119894535,0.5981471506586624,0.27023719727770174,0.32027435302734375,241018_HOBIC24_5Spezies_FISH.lif,17,15 Ti 2,DH,-1,S.oralis,0.7113091349601746
55290.988839683516,0.5862466457661861,0.24783772117477568,0.2926359176635742,241018_HOBIC24_5Spezies_FISH.lif,17,15 Ti 2,DH,-1,A.naeslundii,0.8357354402542114
58422.55333489344,0.5955414951279882,0.2656684784265945,0.3043842315673828,241018_HOBIC24_5Spezies_FISH.lif,17,15 Ti 2,DH,-1,Vd/Vp,0.8346619606018066
87009.66990972748,0.6425824050555332,0.33637498469487326,0.4201383590698242,241018_HOBIC24_5Spezies_FISH.lif,17,15 Ti 2,DH,-1,F.nucleatum,0.3961077928543091
67475.41191392601,0.611126813203944,0.29260996129643435,0.34258460998535156,241018_HOBIC24_5Spezies_FISH.lif,17,15 Ti 2,DH,-1,P.gingivalis,0.7110894918441772
81018.25584506438,0.6879203339979538,0.3831220776729031,0.36542510986328125,241018_HOBIC24_5Spezies_FISH.lif,18,21 TI 2,DH,-1,S.oralis,0.6835521459579468
29336.44698412243,0.5571514762538526,0.18228118344728672,0.1633758544921875,241018_HOBIC24_5Spezies_FISH.lif,18,21 TI 2,DH,-1,A.naeslundii,0.9778262972831726
54578.71745535686,0.5992709781820023,0.27305543800843474,0.28258800506591797,241018_HOBIC24_5Spezies_FISH.lif,18,21 TI 2,DH,-1,Vd/Vp,0.869140625
48106.61246940595,0.5928181698356183,0.2602269555874846,0.2517890930175781,241018_HOBIC24_5Spezies_FISH.lif,18,21 TI 2,DH,-1,F.nucleatum,0.41113314032554626
31779.113421952512,0.5657891092955682,0.20414406123658488,0.17427730560302734,241018_HOBIC24_5Spezies_FISH.lif,18,21 TI 2,DH,-1,P.gingivalis,0.7844033241271973
76041.12115238285,0.6568973896835281,0.34299198330787306,0.3591737747192383,241203_HOBIC24_5Spezies_FISH_Tag1.lif,0,HOBIC24 1 1,DH,1,S.oralis,0.49522775411605835
55296.370855756795,0.5284367592589873,0.10063697918320541,0.32468128204345703,241203_HOBIC24_5Spezies_FISH_Tag1.lif,0,HOBIC24 1 1,DH,1,A.naeslundii,0.6393479704856873
8781.14365327584,0.816882012352033,0.4747572518466155,0.03335380554199219,241203_HOBIC24_5Spezies_FISH_Tag1.lif,0,HOBIC24 1 1,DH,1,Vd/Vp,1.1074916124343872
51134.996027896705,0.564266032878738,0.20372854466448048,0.28118228912353516,241203_HOBIC24_5Spezies_FISH_Tag1.lif,0,HOBIC24 1 1,DH,1,F.nucleatum,0.35220739245414734
45742.215922470146,0.5596436604305725,0.19116201699379523,0.25360584259033203,241203_HOBIC24_5Spezies_FISH_Tag1.lif,0,HOBIC24 1 1,DH,1,P.gingivalis,0.3951537311077118
78244.51853278368,0.6405247345511272,0.3237588191950175,0.3790283203125,241203_HOBIC24_5Spezies_FISH_Tag1.lif,1,HOBIC24 2 1,DH,1,S.oralis,0.44604992866516113
49282.50609547373,0.5337178364578063,0.11817420968919268,0.28650665283203125,241203_HOBIC24_5Spezies_FISH_Tag1.lif,1,HOBIC24 2 1,DH,1,A.naeslundii,0.6588755249977112
15314.14230679872,0.8064757287839305,0.46832558446819444,0.05891895294189453,241203_HOBIC24_5Spezies_FISH_Tag1.lif,1,HOBIC24 2 1,DH,1,Vd/Vp,0.7553842663764954
65016.7531997639,0.5886390914403383,0.26055715337961866,0.34271240234375,241203_HOBIC24_5Spezies_FISH_Tag1.lif,1,HOBIC24 2 1,DH,1,F.nucleatum,0.3385534882545471
13168.870699989311,0.6907061259692735,0.40875472741558144,0.059157371520996094,241203_HOBIC24_5Spezies_FISH_Tag1.lif,1,HOBIC24 2 1,DH,1,P.gingivalis,0.5195798873901367
214128.58394774245,1.4905225970847302,0.45756402756225717,0.44574832916259766,241203_HOBIC24_5Spezies_FISH_Tag1.lif,2,HOBIC24 3 1 detailed,DH,1,S.oralis,0.5184462070465088
73327.04733257164,0.6451877026259566,0.34575881716855505,0.35264015197753906,241203_HOBIC24_5Spezies_FISH_Tag1.lif,2,HOBIC24 3 1 detailed,DH,1,A.naeslundii,0.8277698755264282
34629.27536247379,2.3730371898563547,0.5438967915673564,0.04527854919433594,241203_HOBIC24_5Spezies_FISH_Tag1.lif,2,HOBIC24 3 1 detailed,DH,1,Vd/Vp,0.8968850374221802
114043.38287392512,0.9770910038921163,0.506682129546168,0.3621501922607422,241203_HOBIC24_5Spezies_FISH_Tag1.lif,2,HOBIC24 3 1 detailed,DH,1,F.nucleatum,0.442491352558136
78292.34158989196,0.8302042017710538,0.5331267416585045,0.29260921478271484,241203_HOBIC24_5Spezies_FISH_Tag1.lif,2,HOBIC24 3 1 detailed,DH,1,P.gingivalis,0.4212949275970459
129541.89767420563,1.0207019505036097,0.46322732948317463,0.39379024505615234,241203_HOBIC24_5Spezies_FISH_Tag1.lif,3,HOBIC24 1 2,DH,1,S.oralis,0.4865056872367859
101720.2575568798,0.7102442249954396,0.39956709097477855,0.4443788528442383,241203_HOBIC24_5Spezies_FISH_Tag1.lif,3,HOBIC24 1 2,DH,1,A.naeslundii,0.7798942923545837
34238.69476744147,1.97088334778224,0.49372706855699344,0.053902626037597656,241203_HOBIC24_5Spezies_FISH_Tag1.lif,3,HOBIC24 1 2,DH,1,Vd/Vp,0.8480650186538696
127118.14517857593,0.9212113047216416,0.4669088112280035,0.42815589904785156,241203_HOBIC24_5Spezies_FISH_Tag1.lif,3,HOBIC24 1 2,DH,1,F.nucleatum,0.4507102370262146
102410.3857893621,0.9543368268043774,0.5415067789869251,0.3329629898071289,241203_HOBIC24_5Spezies_FISH_Tag1.lif,3,HOBIC24 1 2,DH,1,P.gingivalis,0.42116522789001465
133829.98053761953,0.9898216726226193,0.46371709607813183,0.41951751708984375,241203_HOBIC24_5Spezies_FISH_Tag1.lif,4,HOBIC24 1 3,DH,1,S.oralis,0.6264392137527466
81409.29775576013,0.6915799575965824,0.3902802092418769,0.3652458190917969,241203_HOBIC24_5Spezies_FISH_Tag1.lif,4,HOBIC24 1 3,DH,1,A.naeslundii,0.8216769695281982
36000.766829833345,2.0606107350198797,0.5425043287132227,0.05420875549316406,241203_HOBIC24_5Spezies_FISH_Tag1.lif,4,HOBIC24 1 3,DH,1,Vd/Vp,0.9822225570678711
90200.74412551911,0.8547328982050227,0.4758679010305284,0.3274412155151367,241203_HOBIC24_5Spezies_FISH_Tag1.lif,4,HOBIC24 1 3,DH,1,F.nucleatum,0.4364720582962036
