condition,t_day,species,phi
DS,6.6000000000000005,S. oralis,0.06196788533172732
DS,6.6000000000000005,A. naeslundii,0.05824274084763536
DS,6.6000000000000005,V. parvula,0.6164436385227969
DS,6.6000000000000005,F. nucleatum,0.09862246140505133
DS,6.6000000000000005,P. gingivalis_W83,0.16472327389278912
DS,6.65,S. oralis,0.061550497030280135
DS,6.65,A. naeslundii,0.05817737217576019
DS,6.65,V. parvula,0.6158793713821075
DS,6.65,F. nucleatum,0.09912048253586311
DS,6.65,P. gingivalis_W83,0.16527227687598917
DS,6.7,S. oralis,0.06113741250395368
DS,6.7,A. naeslundii,0.05811421594736957
DS,6.7,V. parvula,0.6153106594055874
DS,6.7,F. nucleatum,0.09961935049048497
DS,6.7,P. gingivalis_W83,0.1658183616526045
DS,6.75,S. oralis,0.060728584542570976
DS,6.75,A. naeslundii,0.05805326004388918
DS,6.75,V. parvula,0.6147375615594798
DS,6.75,F. nucleatum,0.10011905732719435
DS,6.75,P. gingivalis_W83,0.16636153652686575
DS,6.800000000000001,S. oralis,0.06032396628072086
DS,6.800000000000001,A. naeslundii,0.0579944925170484
DS,6.800000000000001,V. parvula,0.6141601362065173
DS,6.800000000000001,F. nucleatum,0.10061959503046765
DS,6.800000000000001,P. gingivalis_W83,0.1669018099652458
DS,6.8500000000000005,S. oralis,0.05992351189329539
DS,6.8500000000000005,A. naeslundii,0.05793790193105582
DS,6.8500000000000005,V. parvula,0.6135784399207351
DS,6.8500000000000005,F. nucleatum,0.10112095534844368
DS,6.8500000000000005,P. gingivalis_W83,0.16743919090647005
DS,6.9,S. oralis,0.059527175837039835
DS,6.9,A. naeslundii,0.05788347698891113
DS,6.9,V. parvula,0.6129925287950234
DS,6.9,F. nucleatum,0.10162312996376917
DS,6.9,P. gingivalis_W83,0.1679736884152566
DS,6.95,S. oralis,0.05913491274231205
DS,6.95,A. naeslundii,0.057831206479141334
DS,6.95,V. parvula,0.6124024586212945
DS,6.95,F. nucleatum,0.1021261105210768
DS,6.95,P. gingivalis_W83,0.16850531163617544
DS,7.0,S. oralis,0.058746677912233126
DS,7.0,A. naeslundii,0.057781079519792666
DS,7.0,V. parvula,0.6118082840533303
DS,7.0,F. nucleatum,0.102629888510462
DS,7.0,P. gingivalis_W83,0.169034070004182
DS,7.050000000000001,S. oralis,0.0583624276142561
DS,7.050000000000001,A. naeslundii,0.05773308570221784
DS,7.050000000000001,V. parvula,0.611210058122735
DS,7.050000000000001,F. nucleatum,0.1031344551923333
DS,7.050000000000001,P. gingivalis_W83,0.16955997336845782
DS,7.1000000000000005,S. oralis,0.05798211814240111
DS,7.1000000000000005,A. naeslundii,0.05768721463079655
DS,7.1000000000000005,V. parvula,0.6106078338173377
DS,7.1000000000000005,F. nucleatum,0.1036398018204805
DS,7.1000000000000005,P. gingivalis_W83,0.17008303158898413
DS,7.15,S. oralis,0.05760570620761893
DS,7.15,A. naeslundii,0.057643456114231516
DS,7.15,V. parvula,0.6100016634299286
DS,7.15,F. nucleatum,0.10414591954862007
DS,7.15,P. gingivalis_W83,0.17060325469960097
DS,7.2,S. oralis,0.05723314888632158
DS,7.2,A. naeslundii,0.05760180013889976
DS,7.2,V. parvula,0.6093915986434363
DS,7.2,F. nucleatum,0.1046527994470284
DS,7.2,P. gingivalis_W83,0.17112065288431405
DS,7.25,S. oralis,0.056864404419016475
DS,7.25,A. naeslundii,0.05756223726137552
DS,7.25,V. parvula,0.6087776892260645
DS,7.25,F. nucleatum,0.10516043229622367
DS,7.25,P. gingivalis_W83,0.17163523679731993
DS,7.300000000000001,S. oralis,0.056499431046210996
DS,7.300000000000001,A. naeslundii,0.05752475803823301
DS,7.300000000000001,V. parvula,0.6081599849460169
DS,7.300000000000001,F. nucleatum,0.10566880887672403
DS,7.300000000000001,P. gingivalis_W83,0.17214701709281516
DS,7.3500000000000005,S. oralis,0.056138187421910984
DS,7.3500000000000005,A. naeslundii,0.057489353228656837
DS,7.3500000000000005,V. parvula,0.607538534899011
DS,7.3500000000000005,F. nucleatum,0.10617791986417746
DS,7.3500000000000005,P. gingivalis_W83,0.17265600458624372
DS,7.4,S. oralis,0.055780632406283795
DS,7.4,A. naeslundii,0.057456013690986935
DS,7.4,V. parvula,0.606913387839356
DS,7.4,F. nucleatum,0.10668775588894049
DS,7.4,P. gingivalis_W83,0.1731622101744328
DS,7.45,S. oralis,0.055426726098363854
DS,7.45,A. naeslundii,0.057424730890586945
DS,7.45,V. parvula,0.6062845905257873
DS,7.45,F. nucleatum,0.10719830725974878
DS,7.45,P. gingivalis_W83,0.17366564522551312
DS,7.5,S. oralis,0.05507642864233245
DS,7.5,A. naeslundii,0.05739549631497049
DS,7.5,V. parvula,0.6056521896442378
DS,7.5,F. nucleatum,0.10770956427357696
DS,7.5,P. gingivalis_W83,0.17416632112488228
DS,7.550000000000001,S. oralis,0.054729700508515146
DS,7.550000000000001,A. naeslundii,0.057368301611857034
DS,7.550000000000001,V. parvula,0.6050162313613863
DS,7.550000000000001,F. nucleatum,0.10822151714061226
DS,7.550000000000001,P. gingivalis_W83,0.17466424937762923
DS,7.6000000000000005,S. oralis,0.054386502355712886
DS,7.6000000000000005,A. naeslundii,0.05734313851934726
DS,7.6000000000000005,V. parvula,0.6043767615368937
DS,7.6000000000000005,F. nucleatum,0.10873415602838149
DS,7.6000000000000005,P. gingivalis_W83,0.17515944155966467
DS,7.65,S. oralis,0.05404679603488091
DS,7.65,A. naeslundii,0.05731999936118326
DS,7.65,V. parvula,0.6037338241474037
DS,7.65,F. nucleatum,0.10924747078188725
DS,7.65,P. gingivalis_W83,0.17565190967464483
DS,7.7,S. oralis,0.05371054352336111
DS,7.7,A. naeslundii,0.057298876523304565
DS,7.7,V. parvula,0.6030874629698219
DS,7.7,F. nucleatum,0.10976145121172202
DS,7.7,P. gingivalis_W83,0.17614166577179047
DS,7.75,S. oralis,0.05337770705423585
DS,7.75,A. naeslundii,0.05727976251794364
DS,7.75,V. parvula,0.6024377213819978
DS,7.75,F. nucleatum,0.11027608705705066
DS,7.75,P. gingivalis_W83,0.1766287219887721
DS,7.800000000000001,S. oralis,0.0530482490270773
DS,7.800000000000001,A. naeslundii,0.057262649937066555
DS,7.800000000000001,V. parvula,0.6017846424949953
DS,7.800000000000001,F. nucleatum,0.11079136801810338
DS,7.800000000000001,P. gingivalis_W83,0.17711309052275742
DS,7.8500000000000005,S. oralis,0.052722132962218365
DS,7.8500000000000005,A. naeslundii,0.0572475319258216
DS,7.8500000000000005,V. parvula,0.6011282676817945
DS,7.8500000000000005,F. nucleatum,0.11130728347937033
DS,7.8500000000000005,P. gingivalis_W83,0.17759478395079512
DS,7.9,S. oralis,0.052399322599201804
DS,7.9,A. naeslundii,0.057234401737829316
DS,7.9,V. parvula,0.6004686379754143
DS,7.9,F. nucleatum,0.11182382276299122
DS,7.9,P. gingivalis_W83,0.17807381492456353
DS,7.95,S. oralis,0.05207978187493604
DS,7.95,A. naeslundii,0.05722325272496048
DS,7.95,V. parvula,0.5998057941066789
DS,7.95,F. nucleatum,0.11234097513325321
DS,7.95,P. gingivalis_W83,0.17855019616017148
DS,8.0,S. oralis,0.05176347487819108
DS,8.0,A. naeslundii,0.05721407831204059
DS,8.0,V. parvula,0.5991397765674432
DS,8.0,F. nucleatum,0.11285872981714237
DS,8.0,P. gingivalis_W83,0.1790239404251827
DS,8.05,S. oralis,0.051450366714722334
DS,8.05,A. naeslundii,0.05720687242921225
DS,8.05,V. parvula,0.5984706242992313
DS,8.05,F. nucleatum,0.11337707574358746
DS,8.05,P. gingivalis_W83,0.17949506081324676
DS,8.100000000000001,S. oralis,0.051140422815443023
DS,8.100000000000001,A. naeslundii,0.057201629168779335
DS,8.100000000000001,V. parvula,0.5977983757481177
DS,8.100000000000001,F. nucleatum,0.11389600174492953
DS,8.100000000000001,P. gingivalis_W83,0.1799635705227303
DS,8.15,S. oralis,0.050833608757888143
DS,8.15,A. naeslundii,0.057198342696809484
DS,8.15,V. parvula,0.5971230691396164
DS,8.15,F. nucleatum,0.11441549660842676
DS,8.15,P. gingivalis_W83,0.18042948279725907
DS,8.2,S. oralis,0.05052989027400625
DS,8.2,A. naeslundii,0.057197007254414275
DS,8.2,V. parvula,0.59644474246144
DS,8.2,F. nucleatum,0.1149355490803606
DS,8.2,P. gingivalis_W83,0.180892810929779
DS,8.25,S. oralis,0.05022923397057081
DS,8.25,A. naeslundii,0.0571976175209852
DS,8.25,V. parvula,0.5957634323888462
DS,8.25,F. nucleatum,0.11545614764071023
DS,8.25,P. gingivalis_W83,0.18135356847888748
DS,8.3,S. oralis,0.04993160689964166
DS,8.3,A. naeslundii,0.057200168400226466
DS,8.3,V. parvula,0.59507917492971
DS,8.3,F. nucleatum,0.11597728063135689
DS,8.3,P. gingivalis_W83,0.18181176913906497
DS,8.350000000000001,S. oralis,0.04963697621293962
DS,8.350000000000001,A. naeslundii,0.057204654846631404
DS,8.350000000000001,V. parvula,0.5943920059444288
DS,8.350000000000001,F. nucleatum,0.11649893636206379
DS,8.350000000000001,P. gingivalis_W83,0.18226742663393658
DS,8.4,S. oralis,0.04934530924436923
DS,8.4,A. naeslundii,0.05721107190506233
DS,8.4,V. parvula,0.5937019610193841
DS,8.4,F. nucleatum,0.11702110308943126
DS,8.4,P. gingivalis_W83,0.18272055474175322
DS,8.45,S. oralis,0.04905657401770439
DS,8.45,A. naeslundii,0.0572194149691475
DS,8.45,V. parvula,0.5930090747211736
DS,8.45,F. nucleatum,0.11754376885268389
DS,8.45,P. gingivalis_W83,0.18317116743929057
DS,8.5,S. oralis,0.04877073913692519
DS,8.5,A. naeslundii,0.057229679728379994
DS,8.5,V. parvula,0.5923133807600914
DS,8.5,F. nucleatum,0.11806692150322709
DS,8.5,P. gingivalis_W83,0.18361927887137644
DS,8.55,S. oralis,0.04848777325920091
DS,8.55,A. naeslundii,0.05724186189977063
DS,8.55,V. parvula,0.5916149127689049
DS,8.55,F. nucleatum,0.11859054887451775
DS,8.55,P. gingivalis_W83,0.1840649031976058
DS,8.600000000000001,S. oralis,0.04820764528321954
DS,8.600000000000001,A. naeslundii,0.05725595732309868
DS,8.600000000000001,V. parvula,0.5909137040250144
DS,8.600000000000001,F. nucleatum,0.11911463872300466
DS,8.600000000000001,P. gingivalis_W83,0.1845080546456628
DS,8.65,S. oralis,0.047930324566839405
DS,8.65,A. naeslundii,0.05727196207198199
DS,8.65,V. parvula,0.5902097871360098
DS,8.65,F. nucleatum,0.11963917865684986
DS,8.65,P. gingivalis_W83,0.18494874756831906
DS,8.7,S. oralis,0.04765578119804862
DS,8.7,A. naeslundii,0.057289872597712094
DS,8.7,V. parvula,0.5895031936472389
DS,8.7,F. nucleatum,0.12016415603757527
DS,8.7,P. gingivalis_W83,0.1853869965194252
DS,8.75,S. oralis,0.04738398526928541
DS,8.75,A. naeslundii,0.05730968535392251
DS,8.75,V. parvula,0.5887939550976525
DS,8.75,F. nucleatum,0.12068955822513205
DS,8.75,P. gingivalis_W83,0.18582281605400747
DS,8.8,S. oralis,0.04711490721018646
DS,8.8,A. naeslundii,0.05733139696989447
DS,8.8,V. parvula,0.5880821025390882
DS,8.8,F. nucleatum,0.12121537246389634
DS,8.8,P. gingivalis_W83,0.18625622081693466
DS,8.850000000000001,S. oralis,0.04684851763148163
DS,8.850000000000001,A. naeslundii,0.05735500416575531
DS,8.850000000000001,V. parvula,0.5873676667616375
DS,8.850000000000001,F. nucleatum,0.12174158594206538
DS,8.850000000000001,P. gingivalis_W83,0.18668722549906008
DS,8.9,S. oralis,0.046584788038820976
DS,8.9,A. naeslundii,0.05738050413216844
DS,8.9,V. parvula,0.58665067727054
DS,8.9,F. nucleatum,0.12226818553244326
DS,8.9,P. gingivalis_W83,0.1871158450260273
DS,8.95,S. oralis,0.046323689937854524
DS,8.95,A. naeslundii,0.05740789405979718
DS,8.95,V. parvula,0.5859311635710347
DS,8.95,F. nucleatum,0.12279515810783397
DS,8.95,P. gingivalis_W83,0.18754209432347962
DS,9.0,S. oralis,0.0460651951116007
DS,9.0,A. naeslundii,0.057437171286665346
DS,9.0,V. parvula,0.5852091547730031
DS,9.0,F. nucleatum,0.12332249044123265
DS,9.0,P. gingivalis_W83,0.18796598838749826
DS,9.05,S. oralis,0.045809275491055935
DS,9.05,A. naeslundii,0.05746833322520295
DS,9.05,V. parvula,0.5844846797745317
DS,9.05,F. nucleatum,0.12385016925927843
DS,9.05,P. gingivalis_W83,0.18838754224993104
DS,9.1,S. oralis,0.045555903886145874
DS,9.1,A. naeslundii,0.057501377758342936
DS,9.1,V. parvula,0.583757766227297
DS,9.1,F. nucleatum,0.12437818096576202
DS,9.1,P. gingivalis_W83,0.18880677116245217
DS,9.15,S. oralis,0.045305053155598886
DS,9.15,A. naeslundii,0.05753630279519488
DS,9.15,V. parvula,0.5830284417136972
DS,9.15,F. nucleatum,0.12490651194647427
DS,9.15,P. gingivalis_W83,0.18922369038903483
DS,9.200000000000001,S. oralis,0.04505669637452045
DS,9.200000000000001,A. naeslundii,0.05757310636234302
DS,9.200000000000001,V. parvula,0.5822967335113806
DS,9.200000000000001,F. nucleatum,0.12543514850557533
DS,9.200000000000001,P. gingivalis_W83,0.18963831524618063
DS,9.25,S. oralis,0.04481080674997102
DS,9.25,A. naeslundii,0.05761178655342942
DS,9.25,V. parvula,0.5815626687111236
DS,9.25,F. nucleatum,0.12596407690459852
DS,9.25,P. gingivalis_W83,0.1900506610808774
DS,9.3,S. oralis,0.044567358322743014
DS,9.3,A. naeslundii,0.057652341917182666
DS,9.3,V. parvula,0.5808262732345089
DS,9.3,F. nucleatum,0.12649328308625302
DS,9.3,P. gingivalis_W83,0.19046074343931255
DS,9.35,S. oralis,0.044326325241971096
DS,9.35,A. naeslundii,0.057694771061666816
DS,9.35,V. parvula,0.5800875728510487
DS,9.35,F. nucleatum,0.12702275295152757
DS,9.35,P. gingivalis_W83,0.19086857789378578
DS,9.4,S. oralis,0.04408768182441822
DS,9.4,A. naeslundii,0.05773907268816224
DS,9.4,V. parvula,0.5793465930966829
DS,9.4,F. nucleatum,0.12755247233512518
DS,9.4,P. gingivalis_W83,0.19127418005561153
DS,9.450000000000001,S. oralis,0.04385140250259357
DS,9.450000000000001,A. naeslundii,0.05778524555759323
DS,9.450000000000001,V. parvula,0.5786033593451391
DS,9.450000000000001,F. nucleatum,0.12808242703298395
DS,9.450000000000001,P. gingivalis_W83,0.19167756556169022
DS,9.5,S. oralis,0.043617462479877016
DS,9.5,A. naeslundii,0.057833288860532496
DS,9.5,V. parvula,0.5778578958998545
DS,9.5,F. nucleatum,0.1286126025344867
DS,9.5,P. gingivalis_W83,0.1920787502252493
DS,9.55,S. oralis,0.043385837135157236
DS,9.55,A. naeslundii,0.05788320188587044
DS,9.55,V. parvula,0.5771102268203802
DS,9.55,F. nucleatum,0.12914298425850682
DS,9.55,P. gingivalis_W83,0.19247774990008532
DS,9.6,S. oralis,0.04315650197463399
DS,9.6,A. naeslundii,0.057934983995162836
DS,9.6,V. parvula,0.5763603759905268
DS,9.6,F. nucleatum,0.12967355757118046
DS,9.6,P. gingivalis_W83,0.19287458046849598
DS,9.65,S. oralis,0.04292943261166082
DS,9.65,A. naeslundii,0.05798863460652417
DS,9.65,V. parvula,0.575608367145502
DS,9.65,F. nucleatum,0.13020430780073788
DS,9.65,P. gingivalis_W83,0.19326925783557522
DS,9.700000000000001,S. oralis,0.04270460534506755
DS,9.700000000000001,A. naeslundii,0.05804415352861894
DS,9.700000000000001,V. parvula,0.5748542230771829
DS,9.700000000000001,F. nucleatum,0.13073521999230958
DS,9.700000000000001,P. gingivalis_W83,0.19366179805682107
DS,9.75,S. oralis,0.042481996724938416
DS,9.75,A. naeslundii,0.058101540714325405
DS,9.75,V. parvula,0.5740979662313478
DS,9.75,F. nucleatum,0.13126627908578523
DS,9.75,P. gingivalis_W83,0.19405221724360328
DS,9.8,S. oralis,0.042261583393524246
DS,9.8,A. naeslundii,0.05816079617061541
DS,9.8,V. parvula,0.5733396189275537
DS,9.8,F. nucleatum,0.13179746998109643
DS,9.8,P. gingivalis_W83,0.19444053152721025
DS,9.85,S. oralis,0.04204334210556834
DS,9.85,A. naeslundii,0.058221919966240016
DS,9.85,V. parvula,0.5725792033309103
DS,9.85,F. nucleatum,0.1323287775350787
DS,9.85,P. gingivalis_W83,0.19482675706220276
DS,9.9,S. oralis,0.041827250189744425
DS,9.9,A. naeslundii,0.05828491250439928
DS,9.9,V. parvula,0.5718167408228373
DS,9.9,F. nucleatum,0.1328601863589217
DS,9.9,P. gingivalis_W83,0.19521091012409733
DS,9.950000000000001,S. oralis,0.04161328531091245
DS,9.950000000000001,A. naeslundii,0.058349774386334825
DS,9.950000000000001,V. parvula,0.5710522523251009
DS,9.950000000000001,F. nucleatum,0.13339168091707998
DS,9.950000000000001,P. gingivalis_W83,0.1955930070605719
DS,10.0,S. oralis,0.04140142519338135
DS,10.0,A. naeslundii,0.05841650624922263
DS,10.0,V. parvula,0.5702857586785759
DS,10.0,F. nucleatum,0.13392324564706373
DS,10.0,P. gingivalis_W83,0.19597306423175645
DS,10.05,S. oralis,0.04119164769818981
DS,10.05,A. naeslundii,0.058485108809179544
DS,10.05,V. parvula,0.5695172805379719
DS,10.05,F. nucleatum,0.1344548649291194
DS,10.05,P. gingivalis_W83,0.19635109802553938
DS,10.1,S. oralis,0.04098393112010277
DS,10.1,A. naeslundii,0.058555583040560376
DS,10.1,V. parvula,0.568746837969858
DS,10.1,F. nucleatum,0.13498652295195862
DS,10.1,P. gingivalis_W83,0.19672712491752026
DS,10.15,S. oralis,0.04077825418449542
DS,10.15,A. naeslundii,0.05862793017848157
DS,10.15,V. parvula,0.5679744504556344
DS,10.15,F. nucleatum,0.13551820370853893
DS,10.15,P. gingivalis_W83,0.19710116147284967
DS,10.200000000000001,S. oralis,0.040574595643625616
DS,10.200000000000001,A. naeslundii,0.05870215147481757
DS,10.200000000000001,V. parvula,0.5672001374403025
DS,10.200000000000001,F. nucleatum,0.13604989117909555
DS,10.200000000000001,P. gingivalis_W83,0.19747322426215888
DS,10.25,S. oralis,0.04037293443337769
DS,10.25,A. naeslundii,0.05877824829284387
DS,10.25,V. parvula,0.5664239181203143
DS,10.25,F. nucleatum,0.1365815692606639
DS,10.25,P. gingivalis_W83,0.1978433298928003
DS,10.3,S. oralis,0.040173249752969035
DS,10.3,A. naeslundii,0.058856222154830336
DS,10.3,V. parvula,0.5656458113375691
DS,10.3,F. nucleatum,0.13711322173200347
DS,10.3,P. gingivalis_W83,0.19821149502262814
DS,10.35,S. oralis,0.03997552133618931
DS,10.35,A. naeslundii,0.05893607491633595
DS,10.35,V. parvula,0.5648658352109506
DS,10.35,F. nucleatum,0.13764483211887615
DS,10.35,P. gingivalis_W83,0.19857773641764812
DS,10.4,S. oralis,0.03977972891682812
DS,10.4,A. naeslundii,0.059017808432919705
DS,10.4,V. parvula,0.5640840078593425
DS,10.4,F. nucleatum,0.13817638394704385
DS,10.4,P. gingivalis_W83,0.19894207084386592
DS,10.450000000000001,S. oralis,0.03958585245502581
DS,10.450000000000001,A. naeslundii,0.05910142470343073
DS,10.450000000000001,V. parvula,0.5633003470963778
DS,10.450000000000001,F. nucleatum,0.13870786063330484
DS,10.450000000000001,P. gingivalis_W83,0.19930451511186092
DS,10.5,S. oralis,0.039393872017275185
DS,10.5,A. naeslundii,0.05918692578916332
DS,10.5,V. parvula,0.5625148705943068
DS,10.5,F. nucleatum,0.13923924554903327
DS,10.5,P. gingivalis_W83,0.19966508605022149
DS,10.55,S. oralis,0.03920376828844212
DS,10.55,A. naeslundii,0.05927431414891096
DS,10.55,V. parvula,0.5617275951918248
DS,10.55,F. nucleatum,0.13977052176107932
DS,10.55,P. gingivalis_W83,0.2000238006097428
DS,10.600000000000001,S. oralis,0.03901552196077324
DS,10.600000000000001,A. naeslundii,0.05936359224621783
DS,10.600000000000001,V. parvula,0.5609385377176674
DS,10.600000000000001,F. nucleatum,0.14030167233265015
DS,10.600000000000001,P. gingivalis_W83,0.20038067574269142
DS,10.65,S. oralis,0.0388291139025156
DS,10.65,A. naeslundii,0.05945476265995222
DS,10.65,V. parvula,0.5601477147637284
DS,10.65,F. nucleatum,0.1408326802383858
DS,10.65,P. gingivalis_W83,0.20073572843541793
DS,10.700000000000001,S. oralis,0.038644525080727195
DS,10.700000000000001,A. naeslundii,0.05954782802826573
DS,10.700000000000001,V. parvula,0.5593551427911293
DS,10.700000000000001,F. nucleatum,0.14136352840938446
DS,10.700000000000001,P. gingivalis_W83,0.2010889756904934
DS,10.75,S. oralis,0.038461737053461655
DS,10.75,A. naeslundii,0.05964279138131166
DS,10.75,V. parvula,0.5585608374660123
DS,10.75,F. nucleatum,0.14189419947429632
DS,10.75,P. gingivalis_W83,0.2014404346249182
DS,10.8,S. oralis,0.03828073142357857
DS,10.8,A. naeslundii,0.0597396557790541
DS,10.8,V. parvula,0.557764814394166
DS,10.8,F. nucleatum,0.14242467603873163
DS,10.8,P. gingivalis_W83,0.2017901223644698
DS,10.850000000000001,S. oralis,0.03810148993048975
DS,10.850000000000001,A. naeslundii,0.05983842437424015
DS,10.850000000000001,V. parvula,0.5569670889976939
DS,10.850000000000001,F. nucleatum,0.14295494063648104
DS,10.850000000000001,P. gingivalis_W83,0.2021380560610954
DS,10.9,S. oralis,0.03792399440041792
DS,10.9,A. naeslundii,0.059939100372846985
DS,10.9,V. parvula,0.5561676765842849
DS,10.9,F. nucleatum,0.14348497576191277
DS,10.9,P. gingivalis_W83,0.20248425288053754
DS,10.950000000000001,S. oralis,0.03774822721454823
DS,10.950000000000001,A. naeslundii,0.0600416873609412
DS,10.950000000000001,V. parvula,0.5553665917156364
DS,10.950000000000001,F. nucleatum,0.14401476361459978
DS,10.950000000000001,P. gingivalis_W83,0.2028287300942745
DS,11.0,S. oralis,0.037574170840581726
DS,11.0,A. naeslundii,0.06014618898414916
DS,11.0,V. parvula,0.5545638488369354
DS,11.0,F. nucleatum,0.14454428634780914
DS,11.0,P. gingivalis_W83,0.2031715049905247
DS,11.05,S. oralis,0.03740180785117723
DS,11.05,A. naeslundii,0.06025260896216027
DS,11.05,V. parvula,0.553759462251981
DS,11.05,F. nucleatum,0.14507352605713966
DS,11.05,P. gingivalis_W83,0.20351259487754195
DS,11.100000000000001,S. oralis,0.03723112089545017
DS,11.100000000000001,A. naeslundii,0.06036095106289608
DS,11.100000000000001,V. parvula,0.5529534461640465
DS,11.100000000000001,F. nucleatum,0.14560246480212138
DS,11.100000000000001,P. gingivalis_W83,0.20385201707548598
DS,11.15,S. oralis,0.03706209312886248
DS,11.15,A. naeslundii,0.06047121941254405
DS,11.15,V. parvula,0.5521458140953139
DS,11.15,F. nucleatum,0.1461310843634291
DS,11.15,P. gingivalis_W83,0.2041897889998504
DS,11.200000000000001,S. oralis,0.03689470784020792
DS,11.200000000000001,A. naeslundii,0.06058341823235723
DS,11.200000000000001,V. parvula,0.5513365793881612
DS,11.200000000000001,F. nucleatum,0.1466593664475185
DS,11.200000000000001,P. gingivalis_W83,0.2045259280917551
DS,11.25,S. oralis,0.036728948396909974
DS,11.25,A. naeslundii,0.060697551801275326
DS,11.25,V. parvula,0.5505257552786986
DS,11.25,F. nucleatum,0.14718729271574893
DS,11.25,P. gingivalis_W83,0.20486045180736734
DS,11.3,S. oralis,0.03656479823908324
DS,11.3,A. naeslundii,0.060813624446202155
DS,11.3,V. parvula,0.5497133549072617
DS,11.3,F. nucleatum,0.14771484479313834
DS,11.3,P. gingivalis_W83,0.20519337761431455
DS,11.350000000000001,S. oralis,0.036402241249021326
DS,11.350000000000001,A. naeslundii,0.060931640817283916
DS,11.350000000000001,V. parvula,0.5488993908182848
DS,11.350000000000001,F. nucleatum,0.148242004052621
DS,11.350000000000001,P. gingivalis_W83,0.205524723062789
DS,11.4,S. oralis,0.03624126149482824
DS,11.4,A. naeslundii,0.061051605701998884
DS,11.4,V. parvula,0.5480838753048747
DS,11.4,F. nucleatum,0.1487687517596341
DS,11.4,P. gingivalis_W83,0.20585450573866407
DS,11.450000000000001,S. oralis,0.03608184310000458
DS,11.450000000000001,A. naeslundii,0.06117352393011064
DS,11.450000000000001,V. parvula,0.5472668205848896
DS,11.450000000000001,F. nucleatum,0.1492950691464861
DS,11.450000000000001,P. gingivalis_W83,0.20618274323850905
DS,11.5,S. oralis,0.035923970267476506
DS,11.5,A. naeslundii,0.061297400387251705
DS,11.5,V. parvula,0.5464482387706379
DS,11.5,F. nucleatum,0.14982093740254632
DS,11.5,P. gingivalis_W83,0.20650945317208763
DS,11.55,S. oralis,0.035767627560501516
DS,11.55,A. naeslundii,0.06142324023096588
DS,11.55,V. parvula,0.5456281414874794
DS,11.55,F. nucleatum,0.1503463375050621
DS,11.55,P. gingivalis_W83,0.2068346532159913
DS,11.600000000000001,S. oralis,0.03561279978661623
DS,11.600000000000001,A. naeslundii,0.061551048806100336
DS,11.600000000000001,V. parvula,0.544806540028824
DS,11.600000000000001,F. nucleatum,0.1508712502844936
DS,11.600000000000001,P. gingivalis_W83,0.20715836109396585
DS,11.65,S. oralis,0.03545947178681797
DS,11.65,A. naeslundii,0.061680831484086714
DS,11.65,V. parvula,0.5439834456423185
DS,11.65,F. nucleatum,0.15139565655046114
DS,11.65,P. gingivalis_W83,0.20748059453631557
DS,11.700000000000001,S. oralis,0.0353076285017612
DS,11.700000000000001,A. naeslundii,0.06181259371154225
DS,11.700000000000001,V. parvula,0.5431588694414066
DS,11.700000000000001,F. nucleatum,0.15191953705419886
DS,11.700000000000001,P. gingivalis_W83,0.2078013712910912
DS,11.75,S. oralis,0.03515725513151005
DS,11.75,A. naeslundii,0.06194634113641905
DS,11.75,V. parvula,0.5423328221880653
DS,11.75,F. nucleatum,0.15244287239013501
DS,11.75,P. gingivalis_W83,0.20812070915387065
DS,11.8,S. oralis,0.03500833718499535
DS,11.8,A. naeslundii,0.062082079652530625
DS,11.8,V. parvula,0.5415053142218995
DS,11.8,F. nucleatum,0.15296564296003165
DS,11.8,P. gingivalis_W83,0.2084386259805429
DS,11.850000000000001,S. oralis,0.03486086018250619
DS,11.850000000000001,A. naeslundii,0.06221981516308439
DS,11.850000000000001,V. parvula,0.5406763558668468
DS,11.850000000000001,F. nucleatum,0.15348782915829265
DS,11.850000000000001,P. gingivalis_W83,0.2087551396292701
DS,11.9,S. oralis,0.034714809779912606
DS,11.9,A. naeslundii,0.06235955368025265
DS,11.9,V. parvula,0.539845957261597
DS,11.9,F. nucleatum,0.1540094112943066
DS,11.9,P. gingivalis_W83,0.2090702679839312
DS,11.950000000000001,S. oralis,0.034570171771739926
DS,11.950000000000001,A. naeslundii,0.06250130132495295
DS,11.950000000000001,V. parvula,0.539014128357595
DS,11.950000000000001,F. nucleatum,0.1545303695932796
DS,11.950000000000001,P. gingivalis_W83,0.2093840289524326
DS,12.0,S. oralis,0.034426932332046106
DS,12.0,A. naeslundii,0.06264506453192266
DS,12.0,V. parvula,0.5381808785831249
DS,12.0,F. nucleatum,0.155050684034784
DS,12.0,P. gingivalis_W83,0.20969644051812242
DS,12.05,S. oralis,0.03428507763488907
DS,12.05,A. naeslundii,0.06279084973589914
DS,12.05,V. parvula,0.5373462173664707
DS,12.05,F. nucleatum,0.15557033459839226
DS,12.05,P. gingivalis_W83,0.21000752066434888
DS,12.100000000000001,S. oralis,0.03414459399470571
DS,12.100000000000001,A. naeslundii,0.06293866349009967
DS,12.100000000000001,V. parvula,0.5365101539417088
DS,12.100000000000001,F. nucleatum,0.1560893011712376
DS,12.100000000000001,P. gingivalis_W83,0.2103172874022484
DS,12.15,S. oralis,0.03400546779625723
DS,12.15,A. naeslundii,0.06308851240168768
DS,12.15,V. parvula,0.5356726974494334
