condition,t_day,species,phi
DH,12.15,F. nucleatum,0.18755432066806443
DH,12.15,P. gingivalis_W83,0.051678923733424045
DH,12.200000000000001,S. oralis,0.08122282652889799
DH,12.200000000000001,A. naeslundii,0.34262045828914084
DH,12.200000000000001,V. parvula,0.33594005449563336
DH,12.200000000000001,F. nucleatum,0.18825971872839192
DH,12.200000000000001,P. gingivalis_W83,0.05195694195793596
DH,12.25,S. oralis,0.08070658638849262
DH,12.25,A. naeslundii,0.34317929178213696
DH,12.25,V. parvula,0.33491585238723276
DH,12.25,F. nucleatum,0.18896149904543771
DH,12.25,P. gingivalis_W83,0.05223677039669982
DH,12.3,S. oralis,0.08019032056282141
DH,12.3,A. naeslundii,0.343730657133811
DH,12.3,V. parvula,0.3339009354754835
DH,12.3,F. nucleatum,0.18965966297847595
DH,12.3,P. gingivalis_W83,0.05251842384940826
DH,12.350000000000001,S. oralis,0.07967408787150987
DH,12.350000000000001,A. naeslundii,0.344274642448274
DH,12.350000000000001,V. parvula,0.3328951406651341
DH,12.350000000000001,F. nucleatum,0.19035421187411858
DH,12.350000000000001,P. gingivalis_W83,0.052801917140963384
DH,12.4,S. oralis,0.0791579468424034
DH,12.4,A. naeslundii,0.3448113352925567
DH,12.4,V. parvula,0.33189830568134615
DH,12.4,F. nucleatum,0.19104514708105583
DH,12.4,P. gingivalis_W83,0.053087265102638045
DH,12.450000000000001,S. oralis,0.07864195547837474
DH,12.450000000000001,A. naeslundii,0.34534082224404
DH,12.450000000000001,V. parvula,0.3309102697715915
DH,12.450000000000001,F. nucleatum,0.19173246993469278
DH,12.450000000000001,P. gingivalis_W83,0.05337448257130104
DH,12.5,S. oralis,0.07812616997939122
DH,12.5,A. naeslundii,0.345863186570836
DH,12.5,V. parvula,0.3299308772324441
DH,12.5,F. nucleatum,0.19241618178854342
DH,12.5,P. gingivalis_W83,0.053663584428785424
DH,12.55,S. oralis,0.07761064599538466
DH,12.55,A. naeslundii,0.3463785105374729
DH,12.55,V. parvula,0.32895997388762765
DH,12.55,F. nucleatum,0.1930962840069584
DH,12.55,P. gingivalis_W83,0.05395458557255648
DH,12.600000000000001,S. oralis,0.07709543867720578
DH,12.600000000000001,A. naeslundii,0.34688687549057545
DH,12.600000000000001,V. parvula,0.3279974069538666
DH,12.600000000000001,F. nucleatum,0.19377277796322773
DH,12.600000000000001,P. gingivalis_W83,0.0542475009151245
DH,12.65,S. oralis,0.07658060210784487
DH,12.65,A. naeslundii,0.3473883608219837
DH,12.65,V. parvula,0.3270430266161487
DH,12.65,F. nucleatum,0.19444566505076286
DH,12.65,P. gingivalis_W83,0.05454234540325976
DH,12.700000000000001,S. oralis,0.07606618901133494
DH,12.700000000000001,A. naeslundii,0.347883043477212
DH,12.700000000000001,V. parvula,0.32609668675640185
DH,12.700000000000001,F. nucleatum,0.19511494671741947
DH,12.700000000000001,P. gingivalis_W83,0.05483913403763183
DH,12.75,S. oralis,0.07555225182316751
DH,12.75,A. naeslundii,0.34837099988598863
DH,12.75,V. parvula,0.3251582420315757
DH,12.75,F. nucleatum,0.1957806244266568
DH,12.75,P. gingivalis_W83,0.05513788183261145
DH,12.8,S. oralis,0.07503884236822471
DH,12.8,A. naeslundii,0.3488523053587673
DH,12.8,V. parvula,0.32422754879047244
DH,12.8,F. nucleatum,0.1964426996572344
DH,12.8,P. gingivalis_W83,0.05543860382530118
DH,12.850000000000001,S. oralis,0.07452601076684687
DH,12.850000000000001,A. naeslundii,0.34932703218687194
DH,12.850000000000001,V. parvula,0.32330446791687617
DH,12.850000000000001,F. nucleatum,0.19710117398981666
DH,12.850000000000001,P. gingivalis_W83,0.055741315139588236
DH,12.9,S. oralis,0.07401380676401065
DH,12.9,A. naeslundii,0.3497952520032979
DH,12.9,V. parvula,0.3223888612803239
DH,12.9,F. nucleatum,0.19775604903200192
DH,12.9,P. gingivalis_W83,0.056046030920365794
DH,12.950000000000001,S. oralis,0.07350227970335628
DH,12.950000000000001,A. naeslundii,0.35025703571803957
DH,12.950000000000001,V. parvula,0.32148059183456695
DH,12.950000000000001,F. nucleatum,0.19840732641173692
DH,12.950000000000001,P. gingivalis_W83,0.05635276633230028
DH,13.0,S. oralis,0.0729914775261846
DH,13.0,A. naeslundii,0.3507124517920852
DH,13.0,V. parvula,0.3205795261946867
DH,13.0,F. nucleatum,0.19905500786228628
DH,13.0,P. gingivalis_W83,0.056661536624757224
DH,13.05,S. oralis,0.07248144729822849
DH,13.05,A. naeslundii,0.35116156717685837
DH,13.05,V. parvula,0.31968553322682
DH,13.05,F. nucleatum,0.19969909519400625
DH,13.05,P. gingivalis_W83,0.056972357104086935
DH,13.100000000000001,S. oralis,0.07197223570867686
DH,13.100000000000001,A. naeslundii,0.3516044481786282
DH,13.100000000000001,V. parvula,0.31879848275513767
DH,13.100000000000001,F. nucleatum,0.20033959025409107
DH,13.100000000000001,P. gingivalis_W83,0.05728524310346643
DH,13.15,S. oralis,0.07146388875466256
DH,13.15,A. naeslundii,0.3520411598952939
DH,13.15,V. parvula,0.3179182464056388
DH,13.15,F. nucleatum,0.20097649494368558
DH,13.15,P. gingivalis_W83,0.05760021000071921
DH,13.200000000000001,S. oralis,0.07095645089575438
DH,13.200000000000001,A. naeslundii,0.3524717648360768
DH,13.200000000000001,V. parvula,0.3170446996453801
DH,13.200000000000001,F. nucleatum,0.20160981133087655
DH,13.200000000000001,P. gingivalis_W83,0.057917273291912194
DH,13.25,S. oralis,0.07044996632119443
DH,13.25,A. naeslundii,0.35289632506161067
DH,13.25,V. parvula,0.3161777186045016
DH,13.25,F. nucleatum,0.20223954151689666
DH,13.25,P. gingivalis_W83,0.05823644849579667
DH,13.3,S. oralis,0.06994447880271529
DH,13.3,A. naeslundii,0.353314901911745
DH,13.3,V. parvula,0.31531718048249185
DH,13.3,F. nucleatum,0.2028656876417446
DH,13.3,P. gingivalis_W83,0.05855775116130315
DH,13.350000000000001,S. oralis,0.06944003058984487
DH,13.350000000000001,A. naeslundii,0.3537275542180177
DH,13.350000000000001,V. parvula,0.31446296618595376
DH,13.350000000000001,F. nucleatum,0.20348825203588675
DH,13.350000000000001,P. gingivalis_W83,0.05888119697029682
DH,13.4,S. oralis,0.06893666339687145
DH,13.4,A. naeslundii,0.3541343399390777
DH,13.4,V. parvula,0.3136149579093245
DH,13.4,F. nucleatum,0.2041072371015314
DH,13.4,P. gingivalis_W83,0.0592068016531951
DH,13.450000000000001,S. oralis,0.06843441844959279
DH,13.450000000000001,A. naeslundii,0.35453531624023427
DH,13.450000000000001,V. parvula,0.31277303901389236
DH,13.450000000000001,F. nucleatum,0.20472264530926274
DH,13.450000000000001,P. gingivalis_W83,0.059534580987017915
DH,13.5,S. oralis,0.06793333623571818
DH,13.5,A. naeslundii,0.3549305390765382
DH,13.5,V. parvula,0.31193709464664665
DH,13.5,F. nucleatum,0.20533447922435394
DH,13.5,P. gingivalis_W83,0.05986455081674312
DH,13.55,S. oralis,0.06743345589937233
DH,13.55,A. naeslundii,0.35532006227418056
DH,13.55,V. parvula,0.31110701308245103
DH,13.55,F. nucleatum,0.20594274161839776
DH,13.55,P. gingivalis_W83,0.06019672712559822
DH,13.600000000000001,S. oralis,0.0669348163609379
DH,13.600000000000001,A. naeslundii,0.3557039393110966
DH,13.600000000000001,V. parvula,0.31028268310567614
DH,13.600000000000001,F. nucleatum,0.20654743530051645
DH,13.600000000000001,P. gingivalis_W83,0.060531125921772885
DH,13.65,S. oralis,0.06643745605061535
DH,13.65,A. naeslundii,0.356082222870964
DH,13.65,V. parvula,0.30946399466810315
DH,13.65,F. nucleatum,0.2071485631484058
DH,13.65,P. gingivalis_W83,0.06086776326191165
DH,13.700000000000001,S. oralis,0.0659414119012852
DH,13.700000000000001,A. naeslundii,0.35645496332769205
DH,13.700000000000001,V. parvula,0.308650841104046
DH,13.700000000000001,F. nucleatum,0.20774612829344594
DH,13.700000000000001,P. gingivalis_W83,0.061206655373530754
DH,13.75,S. oralis,0.06544672047704564
DH,13.75,A. naeslundii,0.35682221049388657
DH,13.75,V. parvula,0.30784311656807134
DH,13.75,F. nucleatum,0.2083401339330128
DH,13.75,P. gingivalis_W83,0.06154781852798367
DH,13.8,S. oralis,0.06495341798192135
DH,13.8,A. naeslundii,0.35718401362162194
DH,13.8,V. parvula,0.3070407160336968
DH,13.8,F. nucleatum,0.208930583325029
DH,13.8,P. gingivalis_W83,0.06189126903773087
DH,13.850000000000001,S. oralis,0.06446153949646148
DH,13.850000000000001,A. naeslundii,0.35754042026451965
DH,13.850000000000001,V. parvula,0.3062435369554698
DH,13.850000000000001,F. nucleatum,0.20951747992995023
DH,13.850000000000001,P. gingivalis_W83,0.06223702335359903
DH,13.9,S. oralis,0.06397111921219734
DH,13.9,A. naeslundii,0.3578914766581935
DH,13.9,V. parvula,0.3054514787088121
DH,13.9,F. nucleatum,0.21010082737953387
DH,13.9,P. gingivalis_W83,0.06258509804126332
DH,13.950000000000001,S. oralis,0.06348219102620202
DH,13.950000000000001,A. naeslundii,0.35823722860735846
DH,13.950000000000001,V. parvula,0.3046644412949809
DH,13.950000000000001,F. nucleatum,0.21068062936499682
DH,13.950000000000001,P. gingivalis_W83,0.06293550970646195
DH,14.0,S. oralis,0.0629947882631746
DH,14.0,A. naeslundii,0.35857772105519375
DH,14.0,V. parvula,0.30388232597157827
DH,14.0,F. nucleatum,0.21125688968243617
DH,14.0,P. gingivalis_W83,0.06328827502761712
DH,14.05,S. oralis,0.06250894286478159
DH,14.05,A. naeslundii,0.3589129969559899
DH,14.05,V. parvula,0.30310503688593415
DH,14.05,F. nucleatum,0.21182961241456683
DH,14.05,P. gingivalis_W83,0.06364341087872766
DH,14.100000000000001,S. oralis,0.06202468651214235
DH,14.100000000000001,A. naeslundii,0.3592430988957519
DH,14.100000000000001,V. parvula,0.30233247871894264
DH,14.100000000000001,F. nucleatum,0.21239880170075287
DH,14.100000000000001,P. gingivalis_W83,0.06400093417241015
DH,14.15,S. oralis,0.06154205053894269
DH,14.15,A. naeslundii,0.35956806894884236
DH,14.15,V. parvula,0.3015645568946054
DH,14.15,F. nucleatum,0.2129644617490772
DH,14.15,P. gingivalis_W83,0.06436086186853249
DH,14.200000000000001,S. oralis,0.06106106498457686
DH,14.200000000000001,A. naeslundii,0.3598879473748261
DH,14.200000000000001,V. parvula,0.3008011794668794
DH,14.200000000000001,F. nucleatum,0.21352659704981244
DH,14.200000000000001,P. gingivalis_W83,0.06472321112390511
DH,14.25,S. oralis,0.06058175933098598
DH,14.25,A. naeslundii,0.36020277366210446
DH,14.25,V. parvula,0.3000422556053153
DH,14.25,F. nucleatum,0.21408521221903076
DH,14.25,P. gingivalis_W83,0.06508799918256365
DH,14.3,S. oralis,0.06010416267291172
DH,14.3,A. naeslundii,0.3605125867679697
DH,14.3,V. parvula,0.2992876952456269
DH,14.3,F. nucleatum,0.2146403119622892
DH,14.3,P. gingivalis_W83,0.06545524335120247
DH,14.350000000000001,S. oralis,0.05962830348035878
DH,14.350000000000001,A. naeslundii,0.3608174247785956
DH,14.350000000000001,V. parvula,0.29853740958484476
DH,14.350000000000001,F. nucleatum,0.21519190112202785
DH,14.350000000000001,P. gingivalis_W83,0.06582496103417305
DH,14.4,S. oralis,0.059154208997598184
DH,14.4,A. naeslundii,0.3611173241377857
DH,14.4,V. parvula,0.29779131218827304
DH,14.4,F. nucleatum,0.21573998483238763
DH,14.4,P. gingivalis_W83,0.06619716984395543
DH,14.450000000000001,S. oralis,0.058681906266738276
DH,14.450000000000001,A. naeslundii,0.3614123210237687
DH,14.450000000000001,V. parvula,0.2970493170027173
DH,14.450000000000001,F. nucleatum,0.21628456827758546
DH,14.450000000000001,P. gingivalis_W83,0.06657188742919024
DH,14.5,S. oralis,0.05821142193144644
DH,14.5,A. naeslundii,0.3617024510682706
DH,14.5,V. parvula,0.29631133876375665
DH,14.5,F. nucleatum,0.2168256567328511
DH,14.5,P. gingivalis_W83,0.06694913150367522
DH,14.55,S. oralis,0.05774278132395269
DH,14.55,A. naeslundii,0.361987748192876
DH,14.55,V. parvula,0.2955772946660543
DH,14.55,F. nucleatum,0.21736325579715407
DH,14.55,P. gingivalis_W83,0.06732892001996293
DH,14.600000000000001,S. oralis,0.05727600941199366
DH,14.600000000000001,A. naeslundii,0.3622682458500227
DH,14.600000000000001,V. parvula,0.29484710257747904
DH,14.600000000000001,F. nucleatum,0.2178973711617405
DH,14.600000000000001,P. gingivalis_W83,0.06771127099876421
DH,14.65,S. oralis,0.056811130825644665
DH,14.65,A. naeslundii,0.3625439770528313
DH,14.65,V. parvula,0.29412068099584787
DH,14.65,F. nucleatum,0.2184280086025147
DH,14.65,P. gingivalis_W83,0.06809620252316152
DH,14.700000000000001,S. oralis,0.05634816932383464
DH,14.700000000000001,A. naeslundii,0.36281497369786947
DH,14.700000000000001,V. parvula,0.29339795002133856
DH,14.700000000000001,F. nucleatum,0.21895517411425178
DH,14.700000000000001,P. gingivalis_W83,0.06848373284270548
DH,14.75,S. oralis,0.05588714777100904
DH,14.75,A. naeslundii,0.3630812665617372
DH,14.75,V. parvula,0.29267883135619066
DH,14.75,F. nucleatum,0.21947887392531032
DH,14.75,P. gingivalis_W83,0.06887388038575286
DH,14.8,S. oralis,0.055428088802483594
DH,14.8,A. naeslundii,0.36334288613853116
DH,14.8,V. parvula,0.2919632471051787
DH,14.8,F. nucleatum,0.21999911432538066
DH,14.8,P. gingivalis_W83,0.06926666362842586
DH,14.850000000000001,S. oralis,0.05497101458487746
DH,14.850000000000001,A. naeslundii,0.3635998623256961
DH,14.850000000000001,V. parvula,0.29125112022791066
DH,14.850000000000001,F. nucleatum,0.2205159017231129
DH,14.850000000000001,P. gingivalis_W83,0.0696621011384029
DH,14.9,S. oralis,0.054515946057180686
DH,14.9,A. naeslundii,0.3638522235253396
DH,14.9,V. parvula,0.2905423758153897
DH,14.9,F. nucleatum,0.2210292428558528
DH,14.9,P. gingivalis_W83,0.07006021174623717
DH,14.950000000000001,S. oralis,0.054062903906775164
DH,14.950000000000001,A. naeslundii,0.36409999783770186
DH,14.950000000000001,V. parvula,0.2898369393875074
DH,14.950000000000001,F. nucleatum,0.22153914452979706
DH,14.950000000000001,P. gingivalis_W83,0.07046101433821861
DH,15.0,S. oralis,0.053611908526698275
DH,15.0,A. naeslundii,0.3643432129985388
DH,15.0,V. parvula,0.28913473698380715
DH,15.0,F. nucleatum,0.222045613629121
DH,15.0,P. gingivalis_W83,0.07086452786183489
DH,15.05,S. oralis,0.053162979240556366
DH,15.05,A. naeslundii,0.3645818954682404
DH,15.05,V. parvula,0.2884356964557589
DH,15.05,F. nucleatum,0.2225486573285334
DH,15.05,P. gingivalis_W83,0.07127077150691086
DH,15.100000000000001,S. oralis,0.0527161348039737
DH,15.100000000000001,A. naeslundii,0.3648160710394275
DH,15.100000000000001,V. parvula,0.28773974660096047
DH,15.100000000000001,F. nucleatum,0.22304828296010462
DH,15.100000000000001,P. gingivalis_W83,0.07167976459553389
DH,15.15,S. oralis,0.05227139367437479
DH,15.15,A. naeslundii,0.3650457651573776
DH,15.15,V. parvula,0.2870468167074269
DH,15.15,F. nucleatum,0.2235444979395467
DH,15.15,P. gingivalis_W83,0.07209152652127412
DH,15.200000000000001,S. oralis,0.05182877378806681
DH,15.200000000000001,A. naeslundii,0.36527100264847734
DH,15.200000000000001,V. parvula,0.2863568369416416
DH,15.200000000000001,F. nucleatum,0.22403730982381675
DH,15.200000000000001,P. gingivalis_W83,0.07250607679799737
DH,15.25,S. oralis,0.051388291992230835
DH,15.25,A. naeslundii,0.3654918070915013
DH,15.25,V. parvula,0.28566973922910555
DH,15.25,F. nucleatum,0.22452672647591523
DH,15.25,P. gingivalis_W83,0.07292343521124715
DH,15.3,S. oralis,0.05094996494976151
DH,15.3,A. naeslundii,0.3657082018574969
DH,15.3,V. parvula,0.28498545578674883
DH,15.3,F. nucleatum,0.2250127558114996
DH,15.3,P. gingivalis_W83,0.07334362159449306
DH,15.350000000000001,S. oralis,0.050513809004136656
DH,15.350000000000001,A. naeslundii,0.3659202099443681
DH,15.350000000000001,V. parvula,0.2843039193590696
DH,15.350000000000001,F. nucleatum,0.22549540583464736
DH,15.350000000000001,P. gingivalis_W83,0.07376665585777825
DH,15.4,S. oralis,0.05007983938797973
DH,15.4,A. naeslundii,0.366127853103044
DH,15.4,V. parvula,0.28362506444045626
DH,15.4,F. nucleatum,0.22597468486324573
DH,15.4,P. gingivalis_W83,0.07419255820527418
DH,15.450000000000001,S. oralis,0.0496480709822293
DH,15.450000000000001,A. naeslundii,0.36633115269380484
DH,15.450000000000001,V. parvula,0.28294882607187943
DH,15.450000000000001,F. nucleatum,0.22645060131574848
DH,15.450000000000001,P. gingivalis_W83,0.07462134893633808
DH,15.5,S. oralis,0.04921851834834852
DH,15.5,A. naeslundii,0.3665301297219861
DH,15.5,V. parvula,0.2822751397900946
DH,15.5,F. nucleatum,0.2269231637022174
DH,15.5,P. gingivalis_W83,0.07505304843735346
DH,15.55,S. oralis,0.0487911954206329
DH,15.55,A. naeslundii,0.3667248044947222
DH,15.55,V. parvula,0.28160394210938094
DH,15.55,F. nucleatum,0.22739238070880594
DH,15.55,P. gingivalis_W83,0.07548767726645793
DH,15.600000000000001,S. oralis,0.048366115264494886
DH,15.600000000000001,A. naeslundii,0.3669151963743912
DH,15.600000000000001,V. parvula,0.28093517085729813
DH,15.600000000000001,F. nucleatum,0.22785826127100842
DH,15.600000000000001,P. gingivalis_W83,0.07592525623280749
DH,15.65,S. oralis,0.047943290741459754
DH,15.65,A. naeslundii,0.36710132450491173
DH,15.65,V. parvula,0.28026876416343055
DH,15.65,F. nucleatum,0.22832081438270085
DH,15.65,P. gingivalis_W83,0.07636580620749711
DH,15.700000000000001,S. oralis,0.04752273446244107
DH,15.700000000000001,A. naeslundii,0.36728320774796086
DH,15.700000000000001,V. parvula,0.2796046605538826
DH,15.700000000000001,F. nucleatum,0.22878004910799077
DH,15.700000000000001,P. gingivalis_W83,0.07680934812772468
DH,15.75,S. oralis,0.04710445785755422
DH,15.75,A. naeslundii,0.36746086370468056
DH,15.75,V. parvula,0.27894280029453444
DH,15.75,F. nucleatum,0.22923597484823385
DH,15.75,P. gingivalis_W83,0.0772559032949969
DH,15.8,S. oralis,0.04668847213660164
DH,15.8,A. naeslundii,0.36763430974236566
DH,15.8,V. parvula,0.27828312397343774
DH,15.8,F. nucleatum,0.22968860106792738
DH,15.8,P. gingivalis_W83,0.0777054930796677
DH,15.850000000000001,S. oralis,0.046274788163770515
DH,15.850000000000001,A. naeslundii,0.3678035628633854
DH,15.850000000000001,V. parvula,0.27762557267957944
DH,15.850000000000001,F. nucleatum,0.23013793732981308
DH,15.850000000000001,P. gingivalis_W83,0.07815813896345156
DH,15.9,S. oralis,0.045863416413366574
DH,15.9,A. naeslundii,0.3679686396488236
DH,15.9,V. parvula,0.27697008808562723
DH,15.9,F. nucleatum,0.2305839933065037
DH,15.9,P. gingivalis_W83,0.07861386254567886
DH,15.950000000000001,S. oralis,0.04545436628708274
DH,15.950000000000001,A. naeslundii,0.3681295555614132
DH,15.950000000000001,V. parvula,0.27631661339008445
DH,15.950000000000001,F. nucleatum,0.2310267789747275
DH,15.950000000000001,P. gingivalis_W83,0.07907268578669205
DH,16.0,S. oralis,0.045047647080416614
DH,16.0,A. naeslundii,0.36828632595446315
DH,16.0,V. parvula,0.27566509193954
DH,16.0,F. nucleatum,0.23146630434102747
DH,16.0,P. gingivalis_W83,0.07953463068455291
DH,16.05,S. oralis,0.04464326784246407
DH,16.05,A. naeslundii,0.3684389659209999
DH,16.05,V. parvula,0.275015467437931
DH,16.05,F. nucleatum,0.2319025794814993
DH,16.05,P. gingivalis_W83,0.07999971931710592
DH,16.1,S. oralis,0.04424123682143535
DH,16.1,A. naeslundii,0.36858748972363437
DH,16.1,V. parvula,0.2743676847156169
DH,16.1,F. nucleatum,0.23233561469549896
DH,16.1,P. gingivalis_W83,0.08046797404381457
DH,16.15,S. oralis,0.04384156162925897
DH,16.15,A. naeslundii,0.3687319109728248
DH,16.15,V. parvula,0.27372168948174347
DH,16.15,F. nucleatum,0.232765420459617
DH,16.15,P. gingivalis_W83,0.08093941745655586
DH,16.200000000000003,S. oralis,0.043444249725623635
DH,16.200000000000003,A. naeslundii,0.36887224312421496
DH,16.200000000000003,V. parvula,0.27307742765212506
DH,16.200000000000003,F. nucleatum,0.23319200729201756
DH,16.200000000000003,P. gingivalis_W83,0.08141407220601875
DH,16.25,S. oralis,0.04304930832568828
DH,16.25,A. naeslundii,0.36900849937729324
DH,16.25,V. parvula,0.2724348454928606
DH,16.25,F. nucleatum,0.23361538577920177
DH,16.25,P. gingivalis_W83,0.08189196102495604
DH,16.3,S. oralis,0.04265674364956778
DH,16.3,A. naeslundii,0.36914069191906346
DH,16.3,V. parvula,0.2717938906205709
DH,16.3,F. nucleatum,0.23403556677767168
DH,16.3,P. gingivalis_W83,0.08237310703312616
DH,16.35,S. oralis,0.04226656163145574
DH,16.35,A. naeslundii,0.3692688326470761
DH,16.35,V. parvula,0.2711545110364884
DH,16.35,F. nucleatum,0.23445256122137823
DH,16.35,P. gingivalis_W83,0.08285753346360149
DH,16.4,S. oralis,0.04187876796269785
DH,16.4,A. naeslundii,0.36939293321335465
DH,16.4,V. parvula,0.27051665506600653
DH,16.4,F. nucleatum,0.23486638010865862
DH,16.4,P. gingivalis_W83,0.08334526364928231
DH,16.450000000000003,S. oralis,0.041493368020508896
DH,16.450000000000003,A. naeslundii,0.3695130049470324
DH,16.450000000000003,V. parvula,0.26988027146860977
DH,16.450000000000003,F. nucleatum,0.23527703452286883
DH,16.450000000000003,P. gingivalis_W83,0.08383632104098011
DH,16.5,S. oralis,0.041110366225119585
DH,16.5,A. naeslundii,0.3696290582133827
DH,16.5,V. parvula,0.269245310267371
DH,16.5,F. nucleatum,0.23568453579686152
DH,16.5,P. gingivalis_W83,0.08433072949726518
DH,16.55,S. oralis,0.04072976688381684
DH,16.55,A. naeslundii,0.3697411032642369
DH,16.55,V. parvula,0.2686117216331487
DH,16.55,F. nucleatum,0.23608889529253588
DH,16.55,P. gingivalis_W83,0.08482851292626166
DH,16.6,S. oralis,0.04035157404573433
DH,16.6,A. naeslundii,0.36984915009072983
DH,16.6,V. parvula,0.2679794560784462
DH,16.6,F. nucleatum,0.236490124438387
DH,16.6,P. gingivalis_W83,0.08532969534670269
DH,16.65,S. oralis,0.03997579124466188
DH,16.65,A. naeslundii,0.3699532081627764
DH,16.65,V. parvula,0.26734846479659075
DH,16.65,F. nucleatum,0.23688823479356233
DH,16.65,P. gingivalis_W83,0.08583430100240871
DH,16.700000000000003,S. oralis,0.039602421304919706
DH,16.700000000000003,A. naeslundii,0.3700532862382025
DH,16.700000000000003,V. parvula,0.26671869989753433
DH,16.700000000000003,F. nucleatum,0.23728323809252305
DH,16.700000000000003,P. gingivalis_W83,0.08634235446682044
DH,16.75,S. oralis,0.0392314669503749
DH,16.75,A. naeslundii,0.3701493929738131
DH,16.75,V. parvula,0.2660901136192897
DH,16.75,F. nucleatum,0.23767514609323384
DH,16.75,P. gingivalis_W83,0.08685388036328844
DH,16.8,S. oralis,0.03886293071111592
DH,16.8,A. naeslundii,0.3702415368304304
DH,16.8,V. parvula,0.2654626584572634
DH,16.8,F. nucleatum,0.2380639706032452
DH,16.8,P. gingivalis_W83,0.08736890339794513
DH,16.85,S. oralis,0.038496814323348144
DH,16.85,A. naeslundii,0.3703297254683292
DH,16.85,V. parvula,0.2648362879245132
DH,16.85,F. nucleatum,0.23844972361556352
DH,16.85,P. gingivalis_W83,0.08788744866824595
DH,16.9,S. oralis,0.0381331191797365
DH,16.9,A. naeslundii,0.37041396620207495
DH,16.9,V. parvula,0.2642109559704173
DH,16.9,F. nucleatum,0.23883241720224693
DH,16.9,P. gingivalis_W83,0.08840954144552422
DH,16.950000000000003,S. oralis,0.03777184650694649
DH,16.950000000000003,A. naeslundii,0.37049426617820563
DH,16.950000000000003,V. parvula,0.2635866167541216
DH,16.950000000000003,F. nucleatum,0.23921206347158666
DH,16.950000000000003,P. gingivalis_W83,0.08893520708913971
DH,17.0,S. oralis,0.03741299729300792
DH,17.0,A. naeslundii,0.3705706323017956
DH,17.0,V. parvula,0.2629632247457851
DH,17.0,F. nucleatum,0.2395886745887652
DH,17.0,P. gingivalis_W83,0.08946447107064616
DH,17.05,S. oralis,0.03705657170788784
DH,17.05,A. naeslundii,0.3706430706472229
DH,17.05,V. parvula,0.26234073544609254
DH,17.05,F. nucleatum,0.2399622628919877
DH,17.05,P. gingivalis_W83,0.08999735930680898
DH,17.1,S. oralis,0.036702569794634286
DH,17.1,A. naeslundii,0.3707115871600753
DH,17.1,V. parvula,0.26171910451485336
DH,17.1,F. nucleatum,0.2403328407460614
DH,17.1,P. gingivalis_W83,0.09053389778437579
DH,17.150000000000002,S. oralis,0.03635099133750337
DH,17.150000000000002,A. naeslundii,0.37077618752127073
DH,17.150000000000002,V. parvula,0.2610982879367832
DH,17.150000000000002,F. nucleatum,0.24070042056740493
DH,17.150000000000002,P. gingivalis_W83,0.0910741126370377
DH,17.2,S. oralis,0.036001835842495895
DH,17.2,A. naeslundii,0.37083687712748375
DH,17.2,V. parvula,0.26047824205236786
DH,17.2,F. nucleatum,0.24106501483110654
DH,17.2,P. gingivalis_W83,0.09161803014654586
DH,17.25,S. oralis,0.03565510209189845
DH,17.25,A. naeslundii,0.3708936606301403
DH,17.25,V. parvula,0.25985892410389366
DH,17.25,F. nucleatum,0.24142663614665644
DH,17.25,P. gingivalis_W83,0.09216567702741113
DH,17.3,S. oralis,0.03531078880125439
DH,17.3,A. naeslundii,0.3709465426108731
DH,17.3,V. parvula,0.25924029141644644
DH,17.3,F. nucleatum,0.2417852971344201
DH,17.3,P. gingivalis_W83,0.092717080037006
DH,17.35,S. oralis,0.034968894521894354
DH,17.35,A. naeslundii,0.3709955274829318
DH,17.35,V. parvula,0.25862230152269017
DH,17.35,F. nucleatum,0.2421410104472651
DH,17.35,P. gingivalis_W83,0.0932722660252186
DH,17.400000000000002,S. oralis,0.03462941722562011
DH,17.400000000000002,A. naeslundii,0.3710406190531704
DH,17.400000000000002,V. parvula,0.2580049126798506
DH,17.400000000000002,F. nucleatum,0.24249378883405098
DH,17.400000000000002,P. gingivalis_W83,0.09383126220730797
DH,17.45,S. oralis,0.03429235450019622
DH,17.45,A. naeslundii,0.3710818207247022
DH,17.45,V. parvula,0.2573880836215835
DH,17.45,F. nucleatum,0.24284364510341727
DH,17.45,P. gingivalis_W83,0.09439409605010082
DH,17.5,S. oralis,0.03395770382417172
DH,17.5,A. naeslundii,0.3711191357837249
DH,17.5,V. parvula,0.2567717732172738
DH,17.5,F. nucleatum,0.24319059207849256
DH,17.5,P. gingivalis_W83,0.09496079509633712
DH,17.55,S. oralis,0.03362546250179725
DH,17.55,A. naeslundii,0.37115256733530966
DH,17.55,V. parvula,0.2561559405565336
DH,17.55,F. nucleatum,0.24353464261343044
DH,17.55,P. gingivalis_W83,0.09553138699292908
DH,17.6,S. oralis,0.0332956271755504
DH,17.6,A. naeslundii,0.37118211777181004
DH,17.6,V. parvula,0.25554054555394656
DH,17.6,F. nucleatum,0.24387580964571243
DH,17.6,P. gingivalis_W83,0.09610589985298061
DH,17.650000000000002,S. oralis,0.03296819432574664
DH,17.650000000000002,A. naeslundii,0.3712077893103764
DH,17.650000000000002,V. parvula,0.25492554832548786
DH,17.650000000000002,F. nucleatum,0.24421410613230582
DH,17.650000000000002,P. gingivalis_W83,0.09668436190608348
DH,17.7,S. oralis,0.03264316026284047
DH,17.7,A. naeslundii,0.37122958398161127
DH,17.7,V. parvula,0.25431090919953697
DH,17.7,F. nucleatum,0.24454954504741683
