condition,t_day,species,phi
CS,12.100000000000001,P. gingivalis_20709,0.005073948099988761
CS,12.15,S. oralis,0.524187730232303
CS,12.15,A. naeslundii,0.21340805703256535
CS,12.15,V. dispar,0.2527291253644378
CS,12.15,F. nucleatum,0.004619471031996374
CS,12.15,P. gingivalis_20709,0.005055616338697587
CS,12.200000000000001,S. oralis,0.5214279870468034
CS,12.200000000000001,A. naeslundii,0.21517836927045583
CS,12.200000000000001,V. dispar,0.25375861579446735
CS,12.200000000000001,F. nucleatum,0.0045980567836220575
CS,12.200000000000001,P. gingivalis_20709,0.005036971104651547
CS,12.25,S. oralis,0.5186794701879854
CS,12.25,A. naeslundii,0.21693436412037947
CS,12.25,V. dispar,0.25479175637023754
CS,12.25,F. nucleatum,0.004576390816831538
CS,12.25,P. gingivalis_20709,0.005018018504565928
CS,12.3,S. oralis,0.5159428294798345
CS,12.3,A. naeslundii,0.21867564329881903
CS,12.3,V. dispar,0.25582828267662466
CS,12.3,F. nucleatum,0.004554479734208181
CS,12.3,P. gingivalis_20709,0.004998764810513578
CS,12.350000000000001,S. oralis,0.5132187017388762
CS,12.350000000000001,A. naeslundii,0.22040182341958037
CS,12.350000000000001,V. dispar,0.25686792818871745
CS,12.350000000000001,F. nucleatum,0.004532330233057062
CS,12.350000000000001,P. gingivalis_20709,0.004979216419769024
CS,12.4,S. oralis,0.5105077117849381
CS,12.4,A. naeslundii,0.2221125347160074
CS,12.4,V. dispar,0.2579104245715251
CS,12.4,F. nucleatum,0.004509949090566665
CS,12.4,P. gingivalis_20709,0.004959379836962615
CS,12.450000000000001,S. oralis,0.5078104675441498
CS,12.450000000000001,A. naeslundii,0.22380742605880627
CS,12.450000000000001,V. dispar,0.25895550151643687
CS,12.450000000000001,F. nucleatum,0.004487343180472173
CS,12.450000000000001,P. gingivalis_20709,0.004939261700135
CS,12.5,S. oralis,0.5051275666581446
CS,12.5,A. naeslundii,0.22548615757430587
CS,12.5,V. dispar,0.2600028876143419
CS,12.5,F. nucleatum,0.0044645194301940845
CS,12.5,P. gingivalis_20709,0.004918868723013563
CS,12.55,S. oralis,0.5024595867194741
CS,12.55,A. naeslundii,0.22714841074488087
CS,12.55,V. dispar,0.2610523099341465
CS,12.55,F. nucleatum,0.004441484854197184
CS,12.55,P. gingivalis_20709,0.004898207747301395
CS,12.600000000000001,S. oralis,0.49980709564162207
CS,12.600000000000001,A. naeslundii,0.2287938772686381
CS,12.600000000000001,V. dispar,0.2621034949125503
CS,12.600000000000001,F. nucleatum,0.004418246505024466
CS,12.600000000000001,P. gingivalis_20709,0.004877285672165152
CS,12.65,S. oralis,0.497170640487088
CS,12.65,A. naeslundii,0.23042227036888446
CS,12.65,V. dispar,0.2631561681394005
CS,12.65,F. nucleatum,0.0043948115014804095
CS,12.65,P. gingivalis_20709,0.004856109503146549
CS,12.700000000000001,S. oralis,0.49455075605925286
CS,12.700000000000001,A. naeslundii,0.2320333157063476
CS,12.700000000000001,V. dispar,0.2642100549385576
CS,12.700000000000001,F. nucleatum,0.004371186994775814
CS,12.700000000000001,P. gingivalis_20709,0.004834686301066229
CS,12.75,S. oralis,0.4919479590070029
CS,12.75,A. naeslundii,0.23362675716424477
CS,12.75,V. dispar,0.26526488045372537
CS,12.75,F. nucleatum,0.004347380175643407
CS,12.75,P. gingivalis_20709,0.004813023199383639
CS,12.8,S. oralis,0.48936274988264145
CS,12.8,A. naeslundii,0.23520235444575563
CS,12.8,V. dispar,0.26632037002448433
CS,12.8,F. nucleatum,0.004323398261015309
CS,12.8,P. gingivalis_20709,0.004791127386103162
CS,12.850000000000001,S. oralis,0.4867956133375057
CS,12.850000000000001,A. naeslundii,0.2367598827506242
CS,12.850000000000001,V. dispar,0.2673762493285743
CS,12.850000000000001,F. nucleatum,0.004299248487209056
CS,12.850000000000001,P. gingivalis_20709,0.004769006096086779
CS,12.9,S. oralis,0.4842470145507707
CS,12.9,A. naeslundii,0.23829913585475768
CS,12.9,V. dispar,0.2684322448802005
CS,12.9,F. nucleatum,0.004274938104073528
CS,12.9,P. gingivalis_20709,0.004746666610197699
CS,12.950000000000001,S. oralis,0.48171740557537546
CS,12.950000000000001,A. naeslundii,0.23981991996833582
CS,12.950000000000001,V. dispar,0.26948808385435696
CS,12.950000000000001,F. nucleatum,0.004250474366272396
CS,12.950000000000001,P. gingivalis_20709,0.004724116235659407
CS,13.0,S. oralis,0.47920721574534864
CS,13.0,A. naeslundii,0.24132206236058223
CS,13.0,V. dispar,0.27054349505727104
CS,13.0,F. nucleatum,0.0042258645248071346
CS,13.0,P. gingivalis_20709,0.00470136231199102
CS,13.05,S. oralis,0.47671686316144235
CS,13.05,A. naeslundii,0.24280540063803918
CS,13.05,V. dispar,0.27159820818322655
CS,13.05,F. nucleatum,0.004201115825869195
CS,13.05,P. gingivalis_20709,0.004678412191422572
CS,13.100000000000001,S. oralis,0.4742467421006607
CS,13.100000000000001,A. naeslundii,0.24426979388340045
CS,13.100000000000001,V. dispar,0.27265195528336894
CS,13.100000000000001,F. nucleatum,0.004176235493083619
CS,13.100000000000001,P. gingivalis_20709,0.004655273239486164
CS,13.15,S. oralis,0.471797234563786
CS,13.15,A. naeslundii,0.2457151121091865
CS,13.15,V. dispar,0.2737044697681195
CS,13.15,F. nucleatum,0.004151230734591896
CS,13.15,P. gingivalis_20709,0.004631952824316135
CS,13.200000000000001,S. oralis,0.469368701144759
CS,13.200000000000001,A. naeslundii,0.24714124411508895
CS,13.200000000000001,V. dispar,0.2747554877082227
CS,13.200000000000001,F. nucleatum,0.0041261087228424784
CS,13.200000000000001,P. gingivalis_20709,0.004608458309086948
CS,13.25,S. oralis,0.4669614868203183
CS,13.25,A. naeslundii,0.24854809217068433
CS,13.25,V. dispar,0.2758047473635578
CS,13.25,F. nucleatum,0.00410087659848491
CS,13.25,P. gingivalis_20709,0.004584797046954726
CS,13.3,S. oralis,0.4645759187142748
CS,13.3,A. naeslundii,0.24993557378964226
CS,13.3,V. dispar,0.27685198966258906
CS,13.3,F. nucleatum,0.0040755414600779786
CS,13.3,P. gingivalis_20709,0.004560976373415975
CS,13.350000000000001,S. oralis,0.46221230486949244
CS,13.350000000000001,A. naeslundii,0.2513036224577107
CS,13.350000000000001,V. dispar,0.2778969587223956
CS,13.350000000000001,F. nucleatum,0.0040501103536734265
CS,13.350000000000001,P. gingivalis_20709,0.004537003596727741
CS,13.4,S. oralis,0.4598709389453703
CS,13.4,A. naeslundii,0.25265218359335223
CS,13.4,V. dispar,0.2789394011792298
CS,13.4,F. nucleatum,0.004024590281746397
CS,13.4,P. gingivalis_20709,0.00451288600030142
CS,13.450000000000001,S. oralis,0.45755209258046786
CS,13.450000000000001,A. naeslundii,0.25398122050101163
CS,13.450000000000001,V. dispar,0.27997906792807564
CS,13.450000000000001,F. nucleatum,0.003998988170991221
CS,13.450000000000001,P. gingivalis_20709,0.004488630819453756
CS,13.5,S. oralis,0.45525602582294317
CS,13.5,A. naeslundii,0.2552907058198565
CS,13.5,V. dispar,0.2810157121903535
CS,13.5,F. nucleatum,0.003973310905548565
CS,13.5,P. gingivalis_20709,0.004464245261298367
CS,13.55,S. oralis,0.45298297538015014
CS,13.55,A. naeslundii,0.25658063057323405
CS,13.55,V. dispar,0.2820490923080374
CS,13.55,F. nucleatum,0.0039475652736740375
CS,13.55,P. gingivalis_20709,0.004439736464904538
CS,13.600000000000001,S. oralis,0.45073316679511044
CS,13.600000000000001,A. naeslundii,0.25785099447851756
CS,13.600000000000001,V. dispar,0.28307896917743464
CS,13.600000000000001,F. nucleatum,0.003921758015081083
CS,13.600000000000001,P. gingivalis_20709,0.004415111533856422
CS,13.65,S. oralis,0.44850680406503096
CS,13.65,A. naeslundii,0.25910181370704555
CS,13.65,V. dispar,0.28410510896676744
CS,13.65,F. nucleatum,0.0038958957672608984
CS,13.65,P. gingivalis_20709,0.00439037749389527
CS,13.700000000000001,S. oralis,0.44630407759055113
CS,13.700000000000001,A. naeslundii,0.2603331146309778
CS,13.700000000000001,V. dispar,0.28512728136278415
CS,13.700000000000001,F. nucleatum,0.0038699850988520015
CS,13.700000000000001,P. gingivalis_20709,0.004365541316835003
CS,13.75,S. oralis,0.44412516025624293
CS,13.75,A. naeslundii,0.26154493658355205
CS,13.75,V. dispar,0.28614526077621405
CS,13.75,F. nucleatum,0.003844032484606342
CS,13.75,P. gingivalis_20709,0.004340609899384768
CS,13.8,S. oralis,0.44197020832818545
CS,13.8,A. naeslundii,0.2627373309314765
CS,13.8,V. dispar,0.2871588263759161
CS,13.8,F. nucleatum,0.003818044304138708
CS,13.8,P. gingivalis_20709,0.004315590060283301
CS,13.850000000000001,S. oralis,0.4398393640626801
CS,13.850000000000001,A. naeslundii,0.2639103590525082
CS,13.850000000000001,V. dispar,0.2881677614833579
CS,13.850000000000001,F. nucleatum,0.003792026853048599
CS,13.850000000000001,P. gingivalis_20709,0.004290488548405278
CS,13.9,S. oralis,0.4377327507872571
CS,13.9,A. naeslundii,0.2650640955311402
CS,13.9,V. dispar,0.28917185536549456
CS,13.9,F. nucleatum,0.0037659863060394974
CS,13.9,P. gingivalis_20709,0.0042653120100686484
CS,13.950000000000001,S. oralis,0.43565048093646114
CS,13.950000000000001,A. naeslundii,0.26619862245828463
CS,13.950000000000001,V. dispar,0.2901709008097432
CS,13.950000000000001,F. nucleatum,0.003739928765700548
CS,13.950000000000001,P. gingivalis_20709,0.0042400670298104745
CS,14.0,S. oralis,0.4335926467029671
CS,14.0,A. naeslundii,0.2673140355023016
CS,14.0,V. dispar,0.2911646975351135
CS,14.0,F. nucleatum,0.003713860191881363
CS,14.0,P. gingivalis_20709,0.004214760067736571
CS,14.05,S. oralis,0.4315593308170267
CS,14.05,A. naeslundii,0.2684104365935616
CS,14.05,V. dispar,0.2921530485903754
CS,14.05,F. nucleatum,0.003687786475578765
CS,14.05,P. gingivalis_20709,0.0041893975234575205
CS,14.100000000000001,S. oralis,0.4295505969109699
CS,14.100000000000001,A. naeslundii,0.26948793995727705
CS,14.100000000000001,V. dispar,0.29313576410568
CS,14.100000000000001,F. nucleatum,0.0036617133606087586
CS,14.100000000000001,P. gingivalis_20709,0.004163985665464289
CS,14.15,S. oralis,0.42756649771667415
CS,14.15,A. naeslundii,0.2705466666827731
CS,14.15,V. dispar,0.2941126584140467
CS,14.15,F. nucleatum,0.0036356465031238167
CS,14.15,P. gingivalis_20709,0.0041385306833822836
CS,14.200000000000001,S. oralis,0.4256070706514688
CS,14.200000000000001,A. naeslundii,0.27158674730593824
CS,14.200000000000001,V. dispar,0.2950835519603206
CS,14.200000000000001,F. nucleatum,0.00360959143139446
CS,14.200000000000001,P. gingivalis_20709,0.00411303865087794
CS,14.25,S. oralis,0.42367233999219805
CS,14.25,A. naeslundii,0.27260832024752246
CS,14.25,V. dispar,0.296048270665219
CS,14.25,F. nucleatum,0.0035835535587202144
CS,14.25,P. gingivalis_20709,0.004087515536340297
CS,14.3,S. oralis,0.42176231772559436
CS,14.3,A. naeslundii,0.2736115311453331
CS,14.3,V. dispar,0.2970066457361942
CS,14.3,F. nucleatum,0.003557538187196477
CS,14.3,P. gingivalis_20709,0.00406196720568188
CS,14.350000000000001,S. oralis,0.41987700076688556
CS,14.350000000000001,A. naeslundii,0.27459653419251495
CS,14.350000000000001,V. dispar,0.2979585151737549
CS,14.350000000000001,F. nucleatum,0.003531550475479952
CS,14.350000000000001,P. gingivalis_20709,0.004036399391364635
CS,14.4,S. oralis,0.4180163784973481
CS,14.4,A. naeslundii,0.2755634878477354
CS,14.4,V. dispar,0.2989037203854343
CS,14.4,F. nucleatum,0.0035055955104318828
CS,14.4,P. gingivalis_20709,0.004010817759050383
CS,14.450000000000001,S. oralis,0.4161804215876399
CS,14.450000000000001,A. naeslundii,0.27651256056505535
CS,14.450000000000001,V. dispar,0.29984211186846843
CS,14.450000000000001,F. nucleatum,0.003479678186190603
CS,14.450000000000001,P. gingivalis_20709,0.0039852277926456766
CS,14.5,S. oralis,0.41436909411944994
CS,14.5,A. naeslundii,0.2774439242105806
CS,14.5,V. dispar,0.3007735434344111
CS,14.5,F. nucleatum,0.0034538033263958475
CS,14.5,P. gingivalis_20709,0.003959634909162472
CS,14.55,S. oralis,0.41258234868417787
CS,14.55,A. naeslundii,0.278357756535819
CS,14.55,V. dispar,0.30169787474123666
CS,14.55,F. nucleatum,0.0034279756308214183
CS,14.55,P. gingivalis_20709,0.003934044407945014
CS,14.600000000000001,S. oralis,0.4108201228913719
CS,14.600000000000001,A. naeslundii,0.27925424250512726
CS,14.600000000000001,V. dispar,0.30261497355501005
CS,14.600000000000001,F. nucleatum,0.0034021996262247204
CS,14.600000000000001,P. gingivalis_20709,0.003908461422266332
CS,14.65,S. oralis,0.40908234921169
CS,14.65,A. naeslundii,0.2801335695158039
CS,14.65,V. dispar,0.3035247104658094
CS,14.65,F. nucleatum,0.0033764797791793156
CS,14.65,P. gingivalis_20709,0.0038828910275172652
CS,14.700000000000001,S. oralis,0.40736894642400123
CS,14.700000000000001,A. naeslundii,0.2809959311331742
CS,14.700000000000001,V. dispar,0.3044269639168376
CS,14.700000000000001,F. nucleatum,0.003350820388863501
CS,14.700000000000001,P. gingivalis_20709,0.0038573381371233063
CS,14.75,S. oralis,0.4056798233275816
CS,14.75,A. naeslundii,0.2818415251532724
CS,14.75,V. dispar,0.30532161835468885
CS,14.75,F. nucleatum,0.00332522562555596
CS,14.75,P. gingivalis_20709,0.0038318075389013853
CS,14.8,S. oralis,0.40401488328168406
CS,14.8,A. naeslundii,0.28267055168875266
CS,14.8,V. dispar,0.3062085614862651
CS,14.8,F. nucleatum,0.0032996995901481336
CS,14.8,P. gingivalis_20709,0.0038063039531499566
CS,14.850000000000001,S. oralis,0.4023740152595575
CS,14.850000000000001,A. naeslundii,0.28348321638213375
CS,14.850000000000001,V. dispar,0.3070876902681041
CS,14.850000000000001,F. nucleatum,0.0032742461850421103
CS,14.850000000000001,P. gingivalis_20709,0.003780831905162646
CS,14.9,S. oralis,0.4007571027253961
CS,14.9,A. naeslundii,0.28427972686069464
CS,14.9,V. dispar,0.30795890533896
CS,14.9,F. nucleatum,0.003248869233176026
CS,14.9,P. gingivalis_20709,0.0037553958417734052
CS,14.950000000000001,S. oralis,0.3991640217718766
CS,14.950000000000001,A. naeslundii,0.2850602933789698
CS,14.950000000000001,V. dispar,0.30882211229228174
CS,14.950000000000001,F. nucleatum,0.00322357245159438
CS,14.950000000000001,P. gingivalis_20709,0.003730000105277343
CS,15.0,S. oralis,0.39759463678260387
CS,15.0,A. naeslundii,0.28582512986819847
CS,15.0,V. dispar,0.30967722511555473
CS,15.0,F. nucleatum,0.0031983593760558566
CS,15.0,P. gingivalis_20709,0.0037046488575872036
CS,15.05,S. oralis,0.3960488080623242
CS,15.05,A. naeslundii,0.28657445143740634
CS,15.05,V. dispar,0.3105241608284687
CS,15.05,F. nucleatum,0.0031732334767142095
CS,15.05,P. gingivalis_20709,0.003679346195086741
CS,15.100000000000001,S. oralis,0.39452638762944103
CS,15.100000000000001,A. naeslundii,0.2873084754904586
CS,15.100000000000001,V. dispar,0.311362842711322
CS,15.100000000000001,F. nucleatum,0.0031481980891763734
CS,15.100000000000001,P. gingivalis_20709,0.003654096079602165
CS,15.15,S. oralis,0.3930272189589931
CS,15.15,A. naeslundii,0.28802742140861803
CS,15.15,V. dispar,0.31219320091025793
CS,15.15,F. nucleatum,0.0031232563996171046
CS,15.15,P. gingivalis_20709,0.003628902322513892
CS,15.200000000000001,S. oralis,0.3915511423181627
CS,15.200000000000001,A. naeslundii,0.2887315093195861
CS,15.200000000000001,V. dispar,0.3130151681438663
CS,15.200000000000001,F. nucleatum,0.0030984115388609464
CS,15.200000000000001,P. gingivalis_20709,0.003603768679524044
CS,15.25,S. oralis,0.39009798845616916
CS,15.25,A. naeslundii,0.289420961029518
CS,15.25,V. dispar,0.31382868532858016
CS,15.25,F. nucleatum,0.00307366645971659
CS,15.25,P. gingivalis_20709,0.0035786987260159222
CS,15.3,S. oralis,0.38866758354188197
CS,15.3,A. naeslundii,0.2900959989697045
CS,15.3,V. dispar,0.3146336975190941
CS,15.3,F. nucleatum,0.0030490240242593055
CS,15.3,P. gingivalis_20709,0.003553695945060185
CS,15.350000000000001,S. oralis,0.3872597495948151
CS,15.350000000000001,A. naeslundii,0.2907568461379786
CS,15.350000000000001,V. dispar,0.315430153516113
CS,15.350000000000001,F. nucleatum,0.003024487013642464
CS,15.350000000000001,P. gingivalis_20709,0.0035287637374509257
CS,15.4,S. oralis,0.3858743004688517
CS,15.4,A. naeslundii,0.29140372606263387
CS,15.4,V. dispar,0.31621801011007367
CS,15.4,F. nucleatum,0.0030000580338228337
CS,15.4,P. gingivalis_20709,0.0035039053246179648
CS,15.450000000000001,S. oralis,0.38451104733208374
CS,15.450000000000001,A. naeslundii,0.29203686232701936
CS,15.450000000000001,V. dispar,0.31699722684529413
CS,15.450000000000001,F. nucleatum,0.0029757396300173736
CS,15.450000000000001,P. gingivalis_20709,0.0034791238655854256
CS,15.5,S. oralis,0.3831697964723951
CS,15.5,A. naeslundii,0.2926564785633875
CS,15.5,V. dispar,0.3177677683208336
CS,15.5,F. nucleatum,0.00295153423726121
CS,15.5,P. gingivalis_20709,0.0034544224061226697
CS,15.55,S. oralis,0.3818503482621689
CS,15.55,A. naeslundii,0.2932627979483341
CS,15.55,V. dispar,0.31852960580808193
CS,15.55,F. nucleatum,0.0029274441425386844
CS,15.55,P. gingivalis_20709,0.003429803838876361
CS,15.600000000000001,S. oralis,0.3805525012545024
CS,15.600000000000001,A. naeslundii,0.293856043521042
CS,15.600000000000001,V. dispar,0.3192827126269094
CS,15.600000000000001,F. nucleatum,0.0029034715877089075
CS,15.600000000000001,P. gingivalis_20709,0.0034052710098372674
CS,15.65,S. oralis,0.37927604912680524
CS,15.65,A. naeslundii,0.2944364375640857
CS,15.65,V. dispar,0.32002706799397984
CS,15.65,F. nucleatum,0.002879618684888901
CS,15.65,P. gingivalis_20709,0.0033808266302402957
CS,15.700000000000001,S. oralis,0.3780207809495537
CS,15.700000000000001,A. naeslundii,0.29500420116467413
CS,15.700000000000001,V. dispar,0.3207626572080622
CS,15.700000000000001,F. nucleatum,0.0028558874093101657
CS,15.700000000000001,P. gingivalis_20709,0.003356473268399838
CS,15.75,S. oralis,0.37678648455324787
CS,15.75,A. naeslundii,0.2955595549642462
CS,15.75,V. dispar,0.3214894673349805
CS,15.75,F. nucleatum,0.002832279696507645
CS,15.75,P. gingivalis_20709,0.003332213451017822
CS,15.8,S. oralis,0.37557294441956196
CS,15.8,A. naeslundii,0.2961027186319076
CS,15.8,V. dispar,0.32220748996548093
CS,15.8,F. nucleatum,0.0028087973823893325
CS,15.8,P. gingivalis_20709,0.0033080496006602186
CS,15.850000000000001,S. oralis,0.37437994077051256
CS,15.850000000000001,A. naeslundii,0.2966339095946173
CS,15.850000000000001,V. dispar,0.3229167235110984
CS,15.850000000000001,F. nucleatum,0.0027854421475668224
CS,15.850000000000001,P. gingivalis_20709,0.003283983976204782
CS,15.9,S. oralis,0.37320725293187346
CS,15.9,A. naeslundii,0.29715334467041016
CS,15.9,V. dispar,0.32361716796304657
CS,15.9,F. nucleatum,0.0027622156364508835
CS,15.9,P. gingivalis_20709,0.003260018798219005
CS,15.950000000000001,S. oralis,0.3720546580264798
CS,15.950000000000001,A. naeslundii,0.29766123951215895
CS,15.950000000000001,V. dispar,0.32430882684164114
CS,15.950000000000001,F. nucleatum,0.002739119415073456
CS,15.950000000000001,P. gingivalis_20709,0.0032361562046467588
CS,16.0,S. oralis,0.3709219298397498
CS,16.0,A. naeslundii,0.2981578067106025
CS,16.0,V. dispar,0.3249917103867608
CS,16.0,F. nucleatum,0.002716154894381082
CS,16.0,P. gingivalis_20709,0.003212398168505914
CS,16.05,S. oralis,0.36980884147815163
CS,16.05,A. naeslundii,0.29864325804437036
CS,16.05,V. dispar,0.32566583040514036
CS,16.05,F. nucleatum,0.0026933234486669435
CS,16.05,P. gingivalis_20709,0.0031887466236707866
CS,16.1,S. oralis,0.368715164633101
CS,16.1,A. naeslundii,0.2991178040489817
CS,16.1,V. dispar,0.32633120149081124
CS,16.1,F. nucleatum,0.0026706263896291898
CS,16.1,P. gingivalis_20709,0.003165203437476883
CS,16.15,S. oralis,0.3676406686818803
CS,16.15,A. naeslundii,0.29958165153091754
CS,16.15,V. dispar,0.326987844589997
CS,16.15,F. nucleatum,0.0026480648798953197
CS,16.15,P. gingivalis_20709,0.003141770317309856
CS,16.200000000000003,S. oralis,0.36658512250677366
CS,16.200000000000003,A. naeslundii,0.30003500620233986
CS,16.200000000000003,V. dispar,0.32763578232135093
CS,16.200000000000003,F. nucleatum,0.0026256400420867723
CS,16.200000000000003,P. gingivalis_20709,0.003118448927448763
CS,16.25,S. oralis,0.3655482941640642
CS,16.25,A. naeslundii,0.30047807255897496
CS,16.25,V. dispar,0.32827503944719205
CS,16.25,F. nucleatum,0.002603352949971822
CS,16.25,P. gingivalis_20709,0.0030952408797969254
CS,16.3,S. oralis,0.3645299504045896
CS,16.3,A. naeslundii,0.3009110509163297
CS,16.3,V. dispar,0.3289056465033016
CS,16.3,F. nucleatum,0.002581204539129087
CS,16.3,P. gingivalis_20709,0.0030721476366500355
CS,16.35,S. oralis,0.363529857697494
CS,16.35,A. naeslundii,0.30133414010804277
CS,16.35,V. dispar,0.3295276358841365
CS,16.35,F. nucleatum,0.002559195699566006
CS,16.35,P. gingivalis_20709,0.0030491706107605987
CS,16.4,S. oralis,0.362547782105688
CS,16.4,A. naeslundii,0.30174753780879465
CS,16.4,V. dispar,0.3301410416291016
CS,16.4,F. nucleatum,0.002537327282983279
CS,16.4,P. gingivalis_20709,0.003026311173432498
CS,16.450000000000003,S. oralis,0.36158348929217105
CS,16.450000000000003,A. naeslundii,0.3021514373508337
CS,16.450000000000003,V. dispar,0.33074590277610033
CS,16.450000000000003,F. nucleatum,0.0025156000186613062
CS,16.450000000000003,P. gingivalis_20709,0.0030035705622333277
CS,16.5,S. oralis,0.36063674493054465
CS,16.5,A. naeslundii,0.3025460300793741
CS,16.5,V. dispar,0.3313422604498578
CS,16.5,F. nucleatum,0.0024940145832430104
CS,16.5,P. gingivalis_20709,0.0029809499569804234
CS,16.55,S. oralis,0.35970731459881733
CS,16.55,A. naeslundii,0.3029315061897217
CS,16.55,V. dispar,0.33193015708681683
CS,16.55,F. nucleatum,0.002472571621743704
CS,16.55,P. gingivalis_20709,0.0029584505029003976
CS,16.6,S. oralis,0.35879496417844464
CS,16.6,A. naeslundii,0.303308051725253
CS,16.6,V. dispar,0.332509639186575
CS,16.6,F. nucleatum,0.0024512716770695377
CS,16.6,P. gingivalis_20709,0.0029360732326577984
CS,16.65,S. oralis,0.35789945996867156
CS,16.65,A. naeslundii,0.30367585011808856
CS,16.65,V. dispar,0.33308075556981476
CS,16.65,F. nucleatum,0.0024301152315747195
CS,16.65,P. gingivalis_20709,0.002913819111850353
CS,16.700000000000003,S. oralis,0.3570205684541631
CS,16.700000000000003,A. naeslundii,0.3040350835350564
CS,16.700000000000003,V. dispar,0.3336435561983489
CS,16.700000000000003,F. nucleatum,0.0024091027385524694
CS,16.700000000000003,P. gingivalis_20709,0.0028916890738791166
CS,16.75,S. oralis,0.356158056823378
CS,16.75,A. naeslundii,0.30438593058385405
CS,16.75,V. dispar,0.3341980940538562
CS,16.75,F. nucleatum,0.002388234573398996
CS,16.75,P. gingivalis_20709,0.0028696839655129986
CS,16.8,S. oralis,0.355311693250233
CS,16.8,A. naeslundii,0.3047285664716931
CS,16.8,V. dispar,0.33474442468071436
CS,16.8,F. nucleatum,0.002367511041816967
CS,16.8,P. gingivalis_20709,0.0028478045555425354
CS,16.85,S. oralis,0.35448124634728256
CS,16.85,A. naeslundii,0.3050631650452834
CS,16.85,V. dispar,0.33528260460176956
CS,16.85,F. nucleatum,0.002346932422848963
CS,16.85,P. gingivalis_20709,0.002826051582815425
CS,16.9,S. oralis,0.35366648556355545
CS,16.9,A. naeslundii,0.3053898973031899
CS,16.9,V. dispar,0.3358126924711791
CS,16.9,F. nucleatum,0.002326498939145628
CS,16.9,P. gingivalis_20709,0.00280442572292987
CS,16.950000000000003,S. oralis,0.3528671820585286
CS,16.950000000000003,A. naeslundii,0.30570893000772187
CS,16.950000000000003,V. dispar,0.3363347496332899
CS,16.950000000000003,F. nucleatum,0.0023062107362331074
CS,16.950000000000003,P. gingivalis_20709,0.002782927564226464
CS,17.0,S. oralis,0.35208310767134915
CS,17.0,A. naeslundii,0.30602042846561217
CS,17.0,V. dispar,0.3368488382613544
CS,17.0,F. nucleatum,0.00228606793486521
CS,17.0,P. gingivalis_20709,0.0027615576668190253
CS,17.05,S. oralis,0.35131403451768456
CS,17.05,A. naeslundii,0.3063245567501758
CS,17.05,V. dispar,0.33735502153781083
CS,17.05,F. nucleatum,0.002266070631118382
CS,17.05,P. gingivalis_20709,0.0027403165632104457
CS,17.1,S. oralis,0.3505597380334873
CS,17.1,A. naeslundii,0.30662147243404314
CS,17.1,V. dispar,0.33785336605088534
CS,17.1,F. nucleatum,0.0022462188160414184
CS,17.1,P. gingivalis_20709,0.002719204665542815
CS,17.150000000000002,S. oralis,0.34981999399958597
CS,17.150000000000002,A. naeslundii,0.30691133246749763
CS,17.150000000000002,V. dispar,0.33834393868705065
CS,17.150000000000002,F. nucleatum,0.002226512471027959
CS,17.150000000000002,P. gingivalis_20709,0.002698222374837759
CS,17.2,S. oralis,0.34909457914850905
CS,17.2,A. naeslundii,0.3071942919803359
CS,17.2,V. dispar,0.33882680726281983
CS,17.2,F. nucleatum,0.00220695154897871
CS,17.2,P. gingivalis_20709,0.00267737005935648
CS,17.25,S. oralis,0.3483832717745487
CS,17.25,A. naeslundii,0.30747050306302776
CS,17.25,V. dispar,0.33930204117342666
CS,17.25,F. nucleatum,0.002187535955760358
CS,17.25,P. gingivalis_20709,0.002656648033236456
CS,17.3,S. oralis,0.34768585343070396
CS,17.3,A. naeslundii,0.3077401126231657
CS,17.3,V. dispar,0.3397697118962206
CS,17.3,F. nucleatum,0.002168265524316589
CS,17.3,P. gingivalis_20709,0.002636056525593364
CS,17.35,S. oralis,0.3470021060925577
CS,17.35,A. naeslundii,0.30800326697515645
CS,17.35,V. dispar,0.34022989109553475
CS,17.35,F. nucleatum,0.002149140080088892
CS,17.35,P. gingivalis_20709,0.002615595756662092
CS,17.400000000000002,S. oralis,0.3463318123894765
CS,17.400000000000002,A. naeslundii,0.30826011116893476
CS,17.400000000000002,V. dispar,0.3406826510876292
CS,17.400000000000002,F. nucleatum,0.002130159429365426
CS,17.400000000000002,P. gingivalis_20709,0.0025952659245940296
CS,17.45,S. oralis,0.34567475842476997
CS,17.45,A. naeslundii,0.30851078514596697
CS,17.45,V. dispar,0.34112806596685047
CS,17.45,F. nucleatum,0.0021113233125707397
CS,17.45,P. gingivalis_20709,0.002575067149842001
CS,17.5,S. oralis,0.3450307325060657
CS,17.5,A. naeslundii,0.3087554258179558
CS,17.5,V. dispar,0.34156621073497084
CS,17.5,F. nucleatum,0.0020926314326558987
CS,17.5,P. gingivalis_20709,0.002554999508351916
CS,17.55,S. oralis,0.34439952369328813
CS,17.55,A. naeslundii,0.3089941691369744
CS,17.55,V. dispar,0.3419971606251609
CS,17.55,F. nucleatum,0.0020740834816511807
CS,17.55,P. gingivalis_20709,0.002535063062925524
CS,17.6,S. oralis,0.3437809218564665
CS,17.6,A. naeslundii,0.3092271496904657
CS,17.6,V. dispar,0.3424209914652774
CS,17.6,F. nucleatum,0.0020556791330708303
CS,17.6,P. gingivalis_20709,0.002515257854719727
CS,17.650000000000002,S. oralis,0.34317472147142997
CS,17.650000000000002,A. naeslundii,0.3094544962464775
