condition,t_day,species,phi
CH,6.45,F. nucleatum,9.470638549434448e-06
CH,6.45,P. gingivalis_20709,1.6260683302734016e-07
CH,6.5,S. oralis,0.7232539988048377
CH,6.5,A. naeslundii,0.052329558383187307
CH,6.5,V. dispar,0.22440760683622799
CH,6.5,F. nucleatum,8.688368164723341e-06
CH,6.5,P. gingivalis_20709,1.4760758232530303e-07
CH,6.550000000000001,S. oralis,0.7215349126867624
CH,6.550000000000001,A. naeslundii,0.05254698810522149
CH,6.550000000000001,V. dispar,0.22590999470909068
CH,6.550000000000001,F. nucleatum,7.970511120381149e-06
CH,6.550000000000001,P. gingivalis_20709,1.3398780506700584e-07
CH,6.6000000000000005,S. oralis,0.7198008983973315
CH,6.6000000000000005,A. naeslundii,0.0527719372261637
CH,6.6000000000000005,V. dispar,0.22741973089118622
CH,6.6000000000000005,F. nucleatum,7.311862136900225e-06
CH,6.6000000000000005,P. gingivalis_20709,1.2162318171521455e-07
CH,6.65,S. oralis,0.7180519608491616
CH,6.65,A. naeslundii,0.05300450324827956
CH,6.65,V. dispar,0.22893671802326357
CH,6.65,F. nucleatum,6.707482759555977e-06
CH,6.65,P. gingivalis_20709,1.1039653574963101e-07
CH,6.7,S. oralis,0.7162881074243285
CH,6.7,A. naeslundii,0.05324478687919926
CH,6.7,V. dispar,0.23046085254548154
CH,6.7,F. nucleatum,6.1529467300543125e-06
CH,6.7,P. gingivalis_20709,1.0020426062626373e-07
CH,6.75,S. oralis,0.714509347384226
CH,6.75,A. naeslundii,0.053492891095803706
CH,6.75,V. dispar,0.2319920264198721
CH,6.75,F. nucleatum,5.644148957847122e-06
CH,6.75,P. gingivalis_20709,9.095114036204725e-08
CH,6.800000000000001,S. oralis,0.712715691951108
CH,6.800000000000001,A. naeslundii,0.05374892120369004
CH,6.800000000000001,V. dispar,0.23353012699554074
CH,6.800000000000001,F. nucleatum,5.177299506844262e-06
CH,6.800000000000001,P. gingivalis_20709,8.255015438890165e-08
CH,6.8500000000000005,S. oralis,0.7109071553378346
CH,6.8500000000000005,A. naeslundii,0.05401298578906803
CH,6.8500000000000005,V. dispar,0.2350750349566724
CH,6.8500000000000005,F. nucleatum,4.748992323307229e-06
CH,6.8500000000000005,P. gingivalis_20709,7.492410182380274e-08
CH,6.9,S. oralis,0.7090837532013314
CH,6.9,A. naeslundii,0.05428519501144326
CH,6.9,V. dispar,0.23662662778714832
CH,6.9,F. nucleatum,4.3559997493887095e-06
CH,6.9,P. gingivalis_20709,6.8000327571955e-08
CH,6.95,S. oralis,0.7072455048830637
CH,6.95,A. naeslundii,0.05456566276872443
CH,6.95,V. dispar,0.23818477517125788
CH,6.95,F. nucleatum,3.995461560497623e-06
CH,6.95,P. gingivalis_20709,6.17153934131378e-08
CH,7.0,S. oralis,0.7053924316094402
CH,7.0,A. naeslundii,0.05485450479099256
CH,7.0,V. dispar,0.2397493429090398
CH,7.0,F. nucleatum,3.664680622573991e-06
CH,7.0,P. gingivalis_20709,5.6009904962643e-08
CH,7.050000000000001,S. oralis,0.7035245577347051
CH,7.050000000000001,A. naeslundii,0.05515183978685344
CH,7.050000000000001,V. dispar,0.24132019043754505
CH,7.050000000000001,F. nucleatum,3.3612102566555476e-06
CH,7.050000000000001,P. gingivalis_20709,5.083063969132327e-08
CH,7.1000000000000005,S. oralis,0.7016419107656839
CH,7.1000000000000005,A. naeslundii,0.05545778929452131
CH,7.1000000000000005,V. dispar,0.24289717099879213
CH,7.1000000000000005,F. nucleatum,3.0828115879764314e-06
CH,7.1000000000000005,P. gingivalis_20709,4.612941469508611e-08
CH,7.15,S. oralis,0.6997445205663937
CH,7.15,A. naeslundii,0.05577247695362762
CH,7.15,V. dispar,0.24448013322343445
CH,7.15,F. nucleatum,2.8273948937268816e-06
CH,7.15,P. gingivalis_20709,4.186165054454938e-08
CH,7.2,S. oralis,0.6978324214001405
CH,7.2,A. naeslundii,0.05609603009176753
CH,7.2,V. dispar,0.24606891742259426
CH,7.2,F. nucleatum,2.5930973386087927e-06
CH,7.2,P. gingivalis_20709,3.79881591188722e-08
CH,7.25,S. oralis,0.6959056494173183
CH,7.25,A. naeslundii,0.05642857760172704
CH,7.25,V. dispar,0.24766336036062792
CH,7.25,F. nucleatum,2.3781483930753472e-06
CH,7.25,P. gingivalis_20709,3.447193377986029e-08
CH,7.300000000000001,S. oralis,0.6939642455628796
CH,7.300000000000001,A. naeslundii,0.0567702521577917
CH,7.300000000000001,V. dispar,0.2492632900238947
CH,7.300000000000001,F. nucleatum,2.1809748668693976e-06
CH,7.300000000000001,P. gingivalis_20709,3.128056714333702e-08
CH,7.3500000000000005,S. oralis,0.6920082535499912
CH,7.3500000000000005,A. naeslundii,0.0571211885332138
CH,7.3500000000000005,V. dispar,0.2508685294304192
CH,7.3500000000000005,F. nucleatum,2.0001024483785006e-06
CH,7.3500000000000005,P. gingivalis_20709,2.8383927450495745e-08
CH,7.4,S. oralis,0.6900377208598895
CH,7.4,A. naeslundii,0.057481524317763676
CH,7.4,V. dispar,0.25247889488409847
CH,7.4,F. nucleatum,1.8341834665930189e-06
CH,7.4,P. gingivalis_20709,2.5754781844429824e-08
CH,7.45,S. oralis,0.6880526994904371
CH,7.45,A. naeslundii,0.0578514003002375
CH,7.45,V. dispar,0.25409419484438917
CH,7.45,F. nucleatum,1.6819962024190523e-06
CH,7.45,P. gingivalis_20709,2.3368733847989654e-08
CH,7.5,S. oralis,0.6860532440801679
CH,7.5,A. naeslundii,0.0582309591314734
CH,7.5,V. dispar,0.25571423319505737
CH,7.5,F. nucleatum,1.5423903127171913e-06
CH,7.5,P. gingivalis_20709,2.1202988743750737e-08
CH,7.550000000000001,S. oralis,0.6840394151026621
CH,7.550000000000001,A. naeslundii,0.05862034734707065
CH,7.550000000000001,V. dispar,0.25733880396707864
CH,7.550000000000001,F. nucleatum,1.4143455647177362e-06
CH,7.550000000000001,P. gingivalis_20709,1.9237623924585116e-08
CH,7.6000000000000005,S. oralis,0.6820112756162836
CH,7.6000000000000005,A. naeslundii,0.0590197131643424
CH,7.6000000000000005,V. dispar,0.2589676968710176
CH,7.6000000000000005,F. nucleatum,1.2968944849990334e-06
CH,7.6000000000000005,P. gingivalis_20709,1.745387144287033e-08
CH,7.65,S. oralis,0.679968894184171
CH,7.65,A. naeslundii,0.05942920825955135
CH,7.65,V. dispar,0.26060069255154894
CH,7.65,F. nucleatum,1.1891695990125913e-06
CH,7.65,P. gingivalis_20709,1.5835129784691482e-08
CH,7.7,S. oralis,0.6779123434602736
CH,7.7,A. naeslundii,0.05984898676629037
CH,7.7,V. dispar,0.26223756504004053
CH,7.7,F. nucleatum,1.090367235189489e-06
CH,7.7,P. gingivalis_20709,1.4366160239601306e-08
CH,7.75,S. oralis,0.6758417002257768
CH,7.75,A. naeslundii,0.06027920526575445
CH,7.75,V. dispar,0.2638780817303206
CH,7.75,F. nucleatum,9.997451185796896e-07
CH,7.75,P. gingivalis_20709,1.3033029478627337e-08
CH,7.800000000000001,S. oralis,0.6737570473714342
CH,7.800000000000001,A. naeslundii,0.06072002375916749
CH,7.800000000000001,V. dispar,0.2655220004092586
CH,7.800000000000001,F. nucleatum,9.166367507862528e-07
CH,7.800000000000001,P. gingivalis_20709,1.1823388881491552e-08
CH,7.8500000000000005,S. oralis,0.6716584706885923
CH,7.8500000000000005,A. naeslundii,0.06117160386017514
CH,7.8500000000000005,V. dispar,0.2671690743151474
CH,7.8500000000000005,F. nucleatum,8.404104696185733e-07
CH,7.8500000000000005,P. gingivalis_20709,1.0725615497292917e-08
CH,7.9,S. oralis,0.6695460631344143
CH,7.9,A. naeslundii,0.061634110930165124
CH,7.9,V. dispar,0.26881904569911014
CH,7.9,F. nucleatum,7.705067449233591e-07
CH,7.9,P. gingivalis_20709,9.72956553960871e-09
CH,7.95,S. oralis,0.6674199212669236
CH,7.95,A. naeslundii,0.062107712140091205
CH,7.95,V. dispar,0.27047165136906715
CH,7.95,F. nucleatum,7.06398171650062e-07
CH,7.95,P. gingivalis_20709,8.825746326697993e-09
CH,8.0,S. oralis,0.6652801474998841
CH,8.0,A. naeslundii,0.06259257753220707
CH,8.0,V. dispar,0.272126619355947
CH,8.0,F. nucleatum,6.476063104378318e-07
CH,8.0,P. gingivalis_20709,8.005651519118958e-09
CH,8.05,S. oralis,0.663126850047461
CH,8.05,A. naeslundii,0.0630888798256163
CH,8.05,V. dispar,0.27378366917161706
CH,8.05,F. nucleatum,5.936937182545838e-07
CH,8.05,P. gingivalis_20709,7.261587416230739e-09
CH,8.100000000000001,S. oralis,0.6609601413733351
CH,8.100000000000001,A. naeslundii,0.06359679367253424
CH,8.100000000000001,V. dispar,0.27544251411572906
CH,8.100000000000001,F. nucleatum,5.44251968135153e-07
CH,8.100000000000001,P. gingivalis_20709,6.586433307350887e-09
CH,8.15,S. oralis,0.6587801417549536
CH,8.15,A. naeslundii,0.06411649703018867
CH,8.15,V. dispar,0.27710285632365084
CH,8.15,F. nucleatum,4.989172716546817e-07
CH,8.15,P. gingivalis_20709,5.973935397127354e-09
CH,8.2,S. oralis,0.6565869747923752
CH,8.2,A. naeslundii,0.06464816923557887
CH,8.2,V. dispar,0.2787643932099345
CH,8.2,F. nucleatum,4.5734392233145175e-07
CH,8.2,P. gingivalis_20709,5.418189094776121e-09
CH,8.25,S. oralis,0.6543807723121807
CH,8.25,A. naeslundii,0.06519199280459789
CH,8.25,V. dispar,0.2804268107444293
CH,8.25,F. nucleatum,4.192247678624002e-07
CH,8.25,P. gingivalis_20709,4.914024154362502e-09
CH,8.3,S. oralis,0.6521616708717094
CH,8.3,A. naeslundii,0.065748151978032
CH,8.3,V. dispar,0.2820897884214361
CH,8.3,F. nucleatum,3.842721849072459e-07
CH,8.3,P. gingivalis_20709,4.456637595458367e-09
CH,8.350000000000001,S. oralis,0.649929813324646
CH,8.350000000000001,A. naeslundii,0.06631683321576685
CH,8.350000000000001,V. dispar,0.2837529971947001
CH,8.350000000000001,F. nucleatum,3.5222319953026997e-07
CH,8.350000000000001,P. gingivalis_20709,4.04168751547569e-09
CH,8.4,S. oralis,0.6476853500122305
CH,8.4,A. naeslundii,0.06689822539356612
CH,8.4,V. dispar,0.285416098089274
CH,8.4,F. nucleatum,3.2283964098275316e-07
CH,8.4,P. gingivalis_20709,3.665288403876875e-09
CH,8.45,S. oralis,0.6454284355785166
CH,8.45,A. naeslundii,0.06749251874592639
CH,8.45,V. dispar,0.2870787464545472
CH,8.45,F. nucleatum,2.9589720112586196e-07
CH,8.45,P. gingivalis_20709,3.3238089377560647e-09
CH,8.5,S. oralis,0.6431592340648441
CH,8.5,A. naeslundii,0.06809990616123335
CH,8.5,V. dispar,0.2887405855627768
CH,8.5,F. nucleatum,2.7119706809846594e-07
CH,8.5,P. gingivalis_20709,3.0140776328287852e-09
CH,8.55,S. oralis,0.6408779136690126
CH,8.55,A. naeslundii,0.06872058163686091
CH,8.55,V. dispar,0.2904012534102035
CH,8.55,F. nucleatum,2.4855081452764406e-07
CH,8.55,P. gingivalis_20709,2.7331086429348927e-09
CH,8.600000000000001,S. oralis,0.638584651185356
CH,8.600000000000001,A. naeslundii,0.0693547412642119
CH,8.600000000000001,V. dispar,0.2920603772827405
CH,8.600000000000001,F. nucleatum,2.2778943192281723e-07
CH,8.600000000000001,P. gingivalis_20709,2.4782598378737726e-09
CH,8.65,S. oralis,0.6362796301158223
CH,8.65,A. naeslundii,0.07000258257460414
CH,8.65,V. dispar,0.29371757630553186
CH,8.65,F. nucleatum,2.0875692579197458e-07
CH,8.65,P. gingivalis_20709,2.2471159001910964e-09
CH,8.7,S. oralis,0.633963038900719
CH,8.7,A. naeslundii,0.07066430418217046
CH,8.7,V. dispar,0.2953724635724125
CH,8.7,F. nucleatum,1.9130726258178014e-07
CH,8.7,P. gingivalis_20709,2.0374355046029108e-09
CH,8.75,S. oralis,0.6316350775494075
CH,8.75,A. naeslundii,0.07134010664842338
CH,8.75,V. dispar,0.29702463864222967
CH,8.75,F. nucleatum,1.753126509945389e-07
CH,8.75,P. gingivalis_20709,1.8472884383373699e-09
CH,8.8,S. oralis,0.629295949729143
CH,8.8,A. naeslundii,0.07203019105750867
CH,8.8,V. dispar,0.29867369688803724
CH,8.8,F. nucleatum,1.6065047930200818e-07
CH,8.8,P. gingivalis_20709,1.6748318751570432e-09
CH,8.850000000000001,S. oralis,0.6269458666226105
CH,8.850000000000001,A. naeslundii,0.07273475958605995
CH,8.850000000000001,V. dispar,0.30031922506381653
CH,8.850000000000001,F. nucleatum,1.4720910473034353e-07
CH,8.850000000000001,P. gingivalis_20709,1.5184083817451953e-09
CH,8.9,S. oralis,0.6245850503580712
CH,8.9,A. naeslundii,0.07345401545952766
CH,8.9,V. dispar,0.3019607979163196
CH,8.9,F. nucleatum,1.3488951267918685e-07
CH,8.9,P. gingivalis_20709,1.3765688576258703e-09
CH,8.95,S. oralis,0.6222137270563999
CH,8.95,A. naeslundii,0.07418816218746263
CH,8.95,V. dispar,0.3035979859112679
CH,8.95,F. nucleatum,1.235969358298361e-07
CH,8.95,P. gingivalis_20709,1.2479337146635265e-09
CH,9.0,S. oralis,0.6198321314929157
CH,9.0,A. naeslundii,0.07493740385242925
CH,9.0,V. dispar,0.3052303502776017
CH,9.0,F. nucleatum,1.1324578019850922e-07
CH,9.0,P. gingivalis_20709,1.13127326806221e-09
CH,9.05,S. oralis,0.6174405089634338
CH,9.05,A. naeslundii,0.075701944710435
CH,9.05,V. dispar,0.30685744154125316
CH,9.05,F. nucleatum,1.0375937766820893e-07
CH,9.05,P. gingivalis_20709,1.0255002981955333e-09
CH,9.1,S. oralis,0.6150391081617851
CH,9.1,A. naeslundii,0.07648198908127038
CH,9.1,V. dispar,0.30847880676332873
CH,9.1,F. nucleatum,9.506404052585085e-08
CH,9.1,P. gingivalis_20709,9.295752889402712e-10
CH,9.15,S. oralis,0.6126281893316823
CH,9.15,A. naeslundii,0.07727774096754696
CH,9.15,V. dispar,0.31009398176344244
CH,9.15,F. nucleatum,8.709473328549138e-08
CH,9.15,P. gingivalis_20709,8.425949529123588e-10
CH,9.200000000000001,S. oralis,0.6102080211635037
CH,9.200000000000001,A. naeslundii,0.07808940379159778
CH,9.200000000000001,V. dispar,0.311702494489399
CH,9.200000000000001,F. nucleatum,7.97917609638591e-08
CH,9.200000000000001,P. gingivalis_20709,7.637385313286198e-10
CH,9.25,S. oralis,0.6077788762929007
CH,9.25,A. naeslundii,0.0789171807738522
CH,9.25,V. dispar,0.3133038691428782
CH,9.25,F. nucleatum,7.309814136027087e-08
CH,9.25,P. gingivalis_20709,6.922274916937271e-10
CH,9.3,S. oralis,0.6053410407782644
CH,9.3,A. naeslundii,0.07976127348926251
CH,9.3,V. dispar,0.31489761814083095
CH,9.3,F. nucleatum,6.69642470540806e-08
CH,9.3,P. gingivalis_20709,6.273951543634467e-10
CH,9.35,S. oralis,0.6028948072731178
CH,9.35,A. naeslundii,0.0806218824412868
CH,9.35,V. dispar,0.3164832483733931
CH,9.35,F. nucleatum,6.134358068620154e-08
CH,9.35,P. gingivalis_20709,5.686216671762778e-10
CH,9.4,S. oralis,0.6004404735665002
CH,9.4,A. naeslundii,0.08149920739524838
CH,9.4,V. dispar,0.31806026233062096
CH,9.4,F. nucleatum,5.619230316945871e-08
CH,9.4,P. gingivalis_20709,5.153272622354244e-10
CH,9.450000000000001,S. oralis,0.5979783516784188
CH,9.450000000000001,A. naeslundii,0.08239344491767693
CH,9.450000000000001,V. dispar,0.31962815146451
CH,9.450000000000001,F. nucleatum,5.147237672437308e-08
CH,9.450000000000001,P. gingivalis_20709,4.670174547913135e-10
CH,9.5,S. oralis,0.5955087587680491
CH,9.5,A. naeslundii,0.08330479020670578
CH,9.5,V. dispar,0.32118640345440624
CH,9.5,F. nucleatum,4.714761423357727e-08
CH,9.5,P. gingivalis_20709,4.232245754272864e-10
CH,9.55,S. oralis,0.5930320187435146
CH,9.55,A. naeslundii,0.08423343674667258
CH,9.55,V. dispar,0.3227345009418686
CH,9.55,F. nucleatum,4.318442532022313e-08
CH,9.55,P. gingivalis_20709,3.8351881475553797e-10
CH,9.6,S. oralis,0.5905484694415345
CH,9.6,A. naeslundii,0.08517957333158699
CH,9.6,V. dispar,0.3242719173258431
CH,9.6,F. nucleatum,3.9553504118914425e-08
CH,9.6,P. gingivalis_20709,3.4753128110306396e-10
CH,9.65,S. oralis,0.5880584530881509
CH,9.65,A. naeslundii,0.0861433870825159
CH,9.65,V. dispar,0.3257981232876599
CH,9.65,F. nucleatum,3.6226763119778755e-08
CH,9.65,P. gingivalis_20709,3.149101954009948e-10
CH,9.700000000000001,S. oralis,0.5855623202587128
CH,9.700000000000001,A. naeslundii,0.08712506196653991
CH,9.700000000000001,V. dispar,0.3273125843108892
CH,9.700000000000001,F. nucleatum,3.3178520524076485e-08
CH,9.700000000000001,P. gingivalis_20709,2.8533768165114036e-10
CH,9.75,S. oralis,0.5830604343304905
CH,9.75,A. naeslundii,0.08812477604063373
CH,9.75,V. dispar,0.32881475898423707
CH,9.75,F. nucleatum,3.0386101538526866e-08
CH,9.75,P. gingivalis_20709,2.585372256889596e-10
CH,9.8,S. oralis,0.5805531630749736
CH,9.8,A. naeslundii,0.0891427051300494
CH,9.8,V. dispar,0.3303041037329433
CH,9.8,F. nucleatum,2.7827788414249643e-08
CH,9.8,P. gingivalis_20709,2.342453575674142e-10
CH,9.85,S. oralis,0.5780408837996395
CH,9.85,A. naeslundii,0.09017902012812827
CH,9.85,V. dispar,0.33178007037606017
CH,9.85,F. nucleatum,2.5483945127607036e-08
CH,9.85,P. gingivalis_20709,2.1222696397674437e-10
CH,9.9,S. oralis,0.5755239853586951
CH,9.9,A. naeslundii,0.09123388492187519
CH,9.9,V. dispar,0.33324210619013345
CH,9.9,F. nucleatum,2.3337021800529445e-08
CH,9.9,P. gingivalis_20709,1.9227468427459738e-10
CH,9.950000000000001,S. oralis,0.5730028604028861
CH,9.950000000000001,A. naeslundii,0.09230746107420641
CH,9.950000000000001,V. dispar,0.3346896569785533
CH,9.950000000000001,F. nucleatum,2.1370163928685786e-08
CH,9.950000000000001,P. gingivalis_20709,1.7419041801609145e-10
CH,10.0,S. oralis,0.5704779135340523
CH,10.0,A. naeslundii,0.09339990188802128
CH,10.0,V. dispar,0.33612216485165736
CH,10.0,F. nucleatum,1.956846730267731e-08
CH,10.0,P. gingivalis_20709,1.5780166175126625e-10
CH,10.05,S. oralis,0.5679495582413152
CH,10.05,A. naeslundii,0.09451135379423728
CH,10.05,V. dispar,0.33753906990321114
CH,10.05,F. nucleatum,1.7918284194447884e-08
CH,10.05,P. gingivalis_20709,1.429520898349751e-10
CH,10.1,S. oralis,0.5654182121132378
CH,10.1,A. naeslundii,0.09564196019030864
CH,10.1,V. dispar,0.33893981116037397
CH,10.1,F. nucleatum,1.6406586205532505e-08
CH,10.1,P. gingivalis_20709,1.2949340905916955e-10
CH,10.15,S. oralis,0.5628843061634153
CH,10.15,A. naeslundii,0.09679185260085618
CH,10.15,V. dispar,0.34032382609639467
CH,10.15,F. nucleatum,1.5022034980090982e-08
CH,10.15,P. gingivalis_20709,1.1729873563266798e-10
CH,10.200000000000001,S. oralis,0.5603482774065691
CH,10.200000000000001,A. naeslundii,0.09796115680947581
CH,10.200000000000001,V. dispar,0.34169055192373154
CH,10.200000000000001,F. nucleatum,1.3753973903027668e-08
CH,10.200000000000001,P. gingivalis_20709,1.0624969534118688e-10
CH,10.25,S. oralis,0.5578105695556407
CH,10.25,A. naeslundii,0.09914999197750236
CH,10.25,V. dispar,0.3430394257781155
CH,10.25,F. nucleatum,1.2592504091260026e-08
CH,10.25,P. gingivalis_20709,9.62373621623416e-11
CH,10.3,S. oralis,0.5552716373280676
CH,10.3,A. naeslundii,0.10035846524305657
CH,10.3,V. dispar,0.34436988581287054
CH,10.3,F. nucleatum,1.1528838918033828e-08
CH,10.3,P. gingivalis_20709,8.716645449420233e-11
CH,10.35,S. oralis,0.5527319403322293
CH,10.35,A. naeslundii,0.1015866781147871
CH,10.35,V. dispar,0.3456813709193766
CH,10.35,F. nucleatum,1.0554659687813626e-08
CH,10.35,P. gingivalis_20709,7.894737996337695e-11
CH,10.4,S. oralis,0.5501919484113289
CH,10.4,A. naeslundii,0.10283471922626053
CH,10.4,V. dispar,0.34697332262835623
CH,10.4,F. nucleatum,9.66255291944861e-09
CH,10.4,P. gingivalis_20709,7.150142026447073e-11
CH,10.450000000000001,S. oralis,0.5476521372347739
CH,10.450000000000001,A. naeslundii,0.10410266935233432
CH,10.450000000000001,V. dispar,0.34824518450255204
CH,10.450000000000001,F. nucleatum,8.845584195863688e-09
CH,10.450000000000001,P. gingivalis_20709,6.475554397815298e-11
CH,10.5,S. oralis,0.545112990683265
CH,10.5,A. naeslundii,0.10539059748120555
CH,10.5,V. dispar,0.3494964036794201
CH,10.5,F. nucleatum,8.097465008122693e-09
CH,10.5,P. gingivalis_20709,5.864432787628809e-11
CH,10.55,S. oralis,0.542574999706654
CH,10.55,A. naeslundii,0.10669856157465327
CH,10.55,V. dispar,0.350726431253166
CH,10.55,F. nucleatum,7.412418460321835e-09
CH,10.55,P. gingivalis_20709,5.310828925755705e-11
CH,10.600000000000001,S. oralis,0.5400386617830972
CH,10.600000000000001,A. naeslundii,0.10802660880909426
CH,10.600000000000001,V. dispar,0.35193472257459124
CH,10.600000000000001,F. nucleatum,6.7851240804340955e-09
CH,10.600000000000001,P. gingivalis_20709,4.809320901984946e-11
CH,10.65,S. oralis,0.5375044822706116
CH,10.65,A. naeslundii,0.10937477210068482
CH,10.65,V. dispar,0.35312073937438193
CH,10.65,F. nucleatum,6.2107710004859016e-09
CH,10.65,P. gingivalis_20709,4.355065936077056e-11
CH,10.700000000000001,S. oralis,0.534972971433515
CH,10.700000000000001,A. naeslundii,0.1107430750438096
CH,10.700000000000001,V. dispar,0.35428394779838335
CH,10.700000000000001,F. nucleatum,5.684856636491246e-09
CH,10.700000000000001,P. gingivalis_20709,3.9435693664229253e-11
CH,10.75,S. oralis,0.5324446478655217
CH,10.75,A. naeslundii,0.11213152367284691
CH,10.75,V. dispar,0.35542382322255606
CH,10.75,F. nucleatum,5.203366733346456e-09
CH,10.75,P. gingivalis_20709,3.5708797990799034e-11
CH,10.8,S. oralis,0.5299200340595085
CH,10.8,A. naeslundii,0.1135401154141202
CH,10.8,V. dispar,0.3565398457315295
CH,10.8,F. nucleatum,4.762509028649038e-09
CH,10.8,P. gingivalis_20709,3.233291080206198e-11
CH,10.850000000000001,S. oralis,0.527399660260664
CH,10.850000000000001,A. naeslundii,0.11496882859155631
CH,10.850000000000001,V. dispar,0.3576315067595937
CH,10.850000000000001,F. nucleatum,4.358910451443647e-09
CH,10.850000000000001,P. gingivalis_20709,2.9275538138294973e-11
CH,10.9,S. oralis,0.5248840607282569
CH,10.9,A. naeslundii,0.11641763082838047
CH,10.9,V. dispar,0.3586983044274495
CH,10.9,F. nucleatum,3.9894068435160215e-09
CH,10.9,P. gingivalis_20709,2.6506437345689857e-11
CH,10.950000000000001,S. oralis,0.5223737757582628
CH,10.950000000000001,A. naeslundii,0.11788647229336965
CH,10.950000000000001,V. dispar,0.35973974827322747
CH,10.950000000000001,F. nucleatum,3.651141381462766e-09
CH,10.950000000000001,P. gingivalis_20709,2.3998648611978935e-11
CH,11.0,S. oralis,0.5198693501640868
CH,11.0,A. naeslundii,0.11937528860008552
CH,11.0,V. dispar,0.36075535787262064
CH,11.0,F. nucleatum,3.341479571933597e-09
CH,11.0,P. gingivalis_20709,2.1727554377939183e-11
CH,11.05,S. oralis,0.5173713332167175
CH,11.05,A. naeslundii,0.12088399990021265
CH,11.05,V. dispar,0.3617446638053945
CH,11.05,F. nucleatum,3.0580046358632127e-09
CH,11.05,P. gingivalis_20709,1.9670814540003123e-11
CH,11.100000000000001,S. oralis,0.5148802788497422
CH,11.100000000000001,A. naeslundii,0.12241250782524672
CH,11.100000000000001,V. dispar,0.3627072105086784
CH,11.100000000000001,F. nucleatum,2.798524462377778e-09
CH,11.100000000000001,P. gingivalis_20709,1.7808404997327988e-11
CH,11.15,S. oralis,0.5123967440501435
CH,11.15,A. naeslundii,0.12396070100528754
CH,11.15,V. dispar,0.36364255236745313
CH,11.15,F. nucleatum,2.5609942396644303e-09
CH,11.15,P. gingivalis_20709,1.6121810346699997e-11
CH,11.200000000000001,S. oralis,0.509921290236351
CH,11.200000000000001,A. naeslundii,0.12552844563336704
CH,11.200000000000001,V. dispar,0.36455026177209954
CH,11.200000000000001,F. nucleatum,2.3435875468033765e-09
CH,11.200000000000001,P. gingivalis_20709,1.459471886887987e-11
CH,11.25,S. oralis,0.5074544808931803
CH,11.25,A. naeslundii,0.12711559663422262
CH,11.25,V. dispar,0.3654299203148044
CH,11.25,F. nucleatum,2.1445808646481365e-09
CH,11.25,P. gingivalis_20709,1.3211850226468449e-11
CH,11.3,S. oralis,0.5049968830963145
CH,11.3,A. naeslundii,0.12872198454135333
CH,11.3,V. dispar,0.3662811303879291
CH,11.3,F. nucleatum,1.9624432855861792e-09
CH,11.3,P. gingivalis_20709,1.1959827196267677e-11
CH,11.350000000000001,S. oralis,0.5025490655098069
CH,11.350000000000001,A. naeslundii,0.13034742733280436
CH,11.350000000000001,V. dispar,0.3671035053508283
CH,11.350000000000001,F. nucleatum,1.7957343900690486e-09
CH,11.350000000000001,P. gingivalis_20709,1.0826157819031587e-11
CH,11.4,S. oralis,0.5001115990769404
CH,11.4,A. naeslundii,0.1319917204061231
CH,11.4,V. dispar,0.3678966788639764
CH,11.4,F. nucleatum,1.6431605464960297e-09
CH,11.4,P. gingivalis_20709,9.799771420754711e-12
CH,11.450000000000001,S. oralis,0.49768505594521745
CH,11.450000000000001,A. naeslundii,0.13365464263741705
CH,11.450000000000001,V. dispar,0.3686602999049716
CH,11.450000000000001,F. nucleatum,1.5035234587787875e-09
CH,11.450000000000001,P. gingivalis_20709,8.87050835405477e-12
CH,11.5,S. oralis,0.4952700093346204
CH,11.5,A. naeslundii,0.13533595366682288
CH,11.5,V. dispar,0.36939403561479917
CH,11.5,F. nucleatum,1.3757282855234168e-09
CH,11.5,P. gingivalis_20709,8.029190392798911e-12
CH,11.55,S. oralis,0.4928670329635849
CH,11.55,A. naeslundii,0.1370353922337039
CH,11.55,V. dispar,0.3700975735366649
CH,11.55,F. nucleatum,1.2587788751588887e-09
CH,11.55,P. gingivalis_20709,7.267561906773735e-12
CH,11.600000000000001,S. oralis,0.4904767007084745
CH,11.600000000000001,A. naeslundii,0.1387526813044626
CH,11.600000000000001,V. dispar,0.3707706168287355
CH,11.600000000000001,F. nucleatum,1.1517493211693926e-09
CH,11.600000000000001,P. gingivalis_20709,6.578019677527505e-12
CH,11.65,S. oralis,0.48809958585064905
CH,11.65,A. naeslundii,0.14048751902462545
CH,11.65,V. dispar,0.37141289406496103
CH,11.65,F. nucleatum,1.0538107259559893e-09
CH,11.65,P. gingivalis_20709,5.9538481162826685e-12
CH,11.700000000000001,S. oralis,0.4857362612045108
CH,11.700000000000001,A. naeslundii,0.14223959057513214
CH,11.700000000000001,V. dispar,0.372024147250786
CH,11.700000000000001,F. nucleatum,9.64182245763404e-10
CH,11.700000000000001,P. gingivalis_20709,5.388768459389935e-12
CH,11.75,S. oralis,0.4833872976953723
CH,11.75,A. naeslundii,0.14400855446245148
CH,11.75,V. dispar,0.37260414695512856
CH,11.75,F. nucleatum,8.821703402365256e-10
CH,11.75,P. gingivalis_20709,4.877284122280855e-12
CH,11.8,S. oralis,0.4810532649924501
CH,11.8,A. naeslundii,0.1457940555335484
CH,11.8,V. dispar,0.37315267866246454
CH,11.8,F. nucleatum,8.071227343156774e-10
CH,11.8,P. gingivalis_20709,4.414264517166409e-12
