condition,day,z_um,S.oralis,A.naeslundii,Vd/Vp,F.nucleatum,P.gingivalis
DH,1,22.458,0.0503052044659853,0.011067840935928481,0.00041028548730537295,0.0027261776891204397,0.0015442389433571538
DH,6,0.0,0.033943951750795044,0.047951839864254,0.0442319189508756,0.010346376337110996,0.056407202035188675
DH,6,1.7404000000000002,0.03600337222600594,0.047362900347027004,0.046051462109272294,0.009323365930627043,0.04545699852781419
DH,6,3.4808000000000003,0.03852237878828986,0.05106693140079832,0.05121642249262231,0.009937214314873911,0.04379816869130502
DH,6,5.2212000000000005,0.04146340584907776,0.05615253889789948,0.05798026690116296,0.011148046964827256,0.044381119406376124
DH,6,6.961600000000001,0.04508983846913036,0.06286825134586066,0.06651401354206933,0.01274020195357565,0.04536432524522146
DH,6,8.702,0.050139515923383914,0.07154512758820485,0.07679270965676022,0.014930561407763733,0.04638447765356455
DH,6,10.442400000000001,0.05708198125163714,0.08172341684500377,0.08824866035809885,0.017742109174529713,0.047495622952014975
DH,6,12.1828,0.06541290589504771,0.09260344412973803,0.10016850681386442,0.02104930937863313,0.04861982402383772
DH,6,13.923200000000001,0.074519925742832,0.10290443037564938,0.11181844573499809,0.024542936219427828,0.049799579203638256
DH,6,15.6636,0.08396899279875632,0.11260808545809525,0.12234865702115572,0.027957945083005305,0.05101829623946777
DH,6,17.404,0.09088915783880103,0.11899384060221858,0.12794803235775384,0.030326817980688855,0.05244286549397004
DH,6,19.1444,0.09464390919758724,0.12384217786483276,0.1296449774223515,0.0318529091648057,0.05440677852075324
DH,6,20.884800000000002,0.09808580558269453,0.1299643207054872,0.13250007690527502,0.033519755523556315,0.056683659935608886
DH,6,22.6252,0.10280947966708076,0.13628112690316305,0.13765396840042537,0.03556466288864612,0.058757342398166656
DH,6,24.3656,0.10856914717672217,0.14092557323284638,0.1426020784255786,0.037405198280755274,0.060619807109618805
DH,6,26.106,0.11253076447890355,0.14191527110643876,0.14492919315130284,0.038387227039306596,0.062038358778525614
DH,6,27.846400000000003,0.11297621412409677,0.14149054617453846,0.1434903654277834,0.03865671145100879,0.063967710122084
DH,6,29.586800000000004,0.11404827587370181,0.14271246724658543,0.14486924737182438,0.03911313828494814,0.06623556958431871
DH,6,31.3272,0.11718726368286671,0.1424543485045433,0.1461139025214391,0.03958986565852777,0.06765790121295513
DH,6,33.0676,0.11676805141644601,0.1397256942258941,0.141099765100795,0.039100691039338074,0.06928815982407993
DH,6,34.808,0.11266508851295866,0.13688503263088375,0.13451359096245893,0.03792889734618685,0.0711911119456984
DH,6,36.5484,0.11236004665111886,0.13628085931906334,0.13250664745767912,0.03781087362231353,0.07277478583348103
DH,6,38.2888,0.11413503371370144,0.13619047505223855,0.13179377011126944,0.03831312966206644,0.07408806083039342
DH,6,40.0292,0.11663405231048918,0.13592215344055086,0.12983975623153213,0.038918658533794254,0.07500173871079062
DH,6,41.769600000000004,0.11993471103218885,0.13557946032438523,0.1274371711202921,0.039771467638321414,0.07606181311301695
DH,6,43.51,0.12296801229190624,0.13446063939959577,0.12352180232604347,0.04023117775049729,0.07703918728054078
DH,6,45.2504,0.12266210301054847,0.13047700706455442,0.11664879135787487,0.04023977958907684,0.07801295982466804
DH,6,46.9908,0.11958571007618539,0.12394534357083149,0.10798344873369504,0.0393709644006613,0.07891933619976044
DH,6,48.7312,0.11483241003165896,0.11649239547232278,0.0983253746556166,0.037885190990681834,0.08020688395979057
DH,6,50.4716,0.1075755579986124,0.10840375785134797,0.08822088198274629,0.03586865198981557,0.08166882287488025
DH,6,52.212,0.09857436885627419,0.09917681024242671,0.07828257206636365,0.033419427461922176,0.08335886207910682
DH,6,53.952400000000004,0.08841048814674728,0.08893421336881117,0.06808716253751619,0.03057760224701503,0.0850265561006008
DH,6,55.692800000000005,0.07681548754628909,0.07835181194365534,0.05730196224668852,0.027401833516410273,0.08710729770171337
DH,6,57.43320000000001,0.06492775907883276,0.06890413251060705,0.04790256232118758,0.024180165539758325,0.0892654095704739
DH,6,59.17360000000001,0.054566393041203164,0.06150626066403511,0.04124952876606048,0.021462193944961086,0.09110356497968364
DH,6,60.914,0.04611122624104861,0.056510817259550115,0.036714872886609844,0.019535008419910054,0.09260841191579133
DH,6,62.6544,0.04008101390149351,0.052358570771339624,0.0337859505835252,0.018077972368934218,0.09381080648073782
DH,6,64.3948,0.03640731358821067,0.049646806831543266,0.031988920230004526,0.017068569643948327,0.09505190178115146
DH,6,66.1352,0.03443186843178721,0.047922600347262166,0.030431117989823352,0.01652299143915248,0.0953171651205446
DH,6,67.8756,0.0330629696448644,0.04627218842506409,0.028845466673374176,0.016192513518035412,0.09538876016934712
DH,10,0.0,0.04987027496099472,0.03771701827645302,0.045605224867661796,0.014964057132601738,0.04208046694596609
DH,10,1.964632478632479,0.050908636365436084,0.03962705784246453,0.048455658249365985,0.015711592223781806,0.04340864714776349
DH,10,3.929264957264958,0.05284229946187419,0.04278520294106924,0.052949229812520184,0.01691848657324783,0.045060303476121694
DH,10,5.893897435897437,0.054847084558927096,0.046587598629486866,0.05781077440732565,0.018373686390427444,0.0470346028988178
DH,10,7.858529914529916,0.05764765664935112,0.05121785937211452,0.06389759347224848,0.02015384038289388,0.04908439688957655
DH,10,9.823162393162393,0.060974885032981894,0.05667662276671483,0.07059529729378529,0.022213859340319265,0.05132212177810506
DH,10,11.787794871794874,0.06485760450745241,0.06291757199244621,0.0781837046528474,0.024588687202105153,0.05371475831056252
DH,10,13.752427350427352,0.06931839399358147,0.0697540251745118,0.08662664922129394,0.02721393501593007,0.056115260491004355
DH,10,15.717059829059831,0.07377897928922605,0.07651153187721203,0.09488272361266308,0.02978646156624851,0.05832412081141757
DH,10,17.68169230769231,0.07862518957028021,0.08259354799221723,0.10250855772159038,0.032241401238701284,0.060176479224211134
DH,10,19.646324786324787,0.08328382772767645,0.08888737831869696,0.10883880285625784,0.03460003467451813,0.062246532649056524
DH,10,21.610957264957268,0.08713821258045669,0.09406910938584906,0.11323236177364986,0.03659064013861183,0.06445074017740722
DH,10,23.57558974358975,0.090848670173914,0.09866664329400428,0.1178560054455048,0.03862611486170536,0.06687824179728825
DH,10,25.540222222222226,0.09394611418247223,0.10357655750380622,0.12227222240633434,0.04044944772289859,0.06900839093658659
DH,10,27.504854700854704,0.09624060485352819,0.10615620380028701,0.12475400443515205,0.041747928000031374,0.07152592015062642
DH,10,29.46948717948718,0.09651275017322637,0.10648104338309704,0.12575684850796673,0.042392859665247105,0.07431918076979808
DH,10,31.434119658119663,0.09811710770058835,0.10814797547128467,0.12884635198065358,0.043464692198058485,0.07650681865266246
DH,10,33.398752136752144,0.10056577762986861,0.11115683226758599,0.13340305594297555,0.04494570749692428,0.0789650709201128
DH,10,35.36338461538462,0.10362397325344574,0.11476819752118526,0.13770287751387325,0.04666969495323988,0.08112041327433708
DH,10,37.3280170940171,0.10642309652434456,0.11806696831670582,0.14128286595273223,0.0484502345132522,0.08336787167777364
DH,10,39.29264957264957,0.10852475432503934,0.12161740329530503,0.14336006349732733,0.05030071324644944,0.08590986929897569
DH,10,41.257282051282054,0.10996031359984325,0.12433375303561871,0.14333274559332776,0.05167465303570796,0.08820203634408803
DH,10,43.221914529914535,0.11053205759097369,0.12647957252895728,0.14353981766945276,0.05284534168676434,0.09069091559220584
DH,10,45.186547008547016,0.11076852169811217,0.1286641454212686,0.1434039222633737,0.05392077883594057,0.09310592895644343
DH,10,47.1511794871795,0.11116621223015664,0.13018111674449384,0.1425269574691088,0.05500017555478292,0.095121080103593
DH,10,49.11581196581197,0.11099803874380569,0.13176139692465463,0.14136715513518736,0.056030576841698744,0.09727931786806154
DH,10,51.08044444444445,0.11131729847855039,0.1330728828907013,0.14099799427721235,0.05705551720327801,0.09918301966455247
DH,10,53.045076923076934,0.11122658409369297,0.13379044658862627,0.138788273701301,0.05794286890289723,0.10088140269120534
DH,10,55.00970940170941,0.11048649907366843,0.13277141718018767,0.13466691225767136,0.058523213697804354,0.10242282217129683
DH,10,56.97434188034189,0.1088201222129357,0.1307327342339051,0.12951239988080457,0.05867055813089395,0.10390084345116574
DH,10,58.93897435897436,0.10697915022953963,0.12935900764587596,0.12283588831241314,0.058470713691069535,0.10506168122474964
DH,10,60.903606837606844,0.10342173176443475,0.1260028211479513,0.11361115113792257,0.05779058448015115,0.10635535457195379
DH,10,62.868239316239325,0.09759585425639765,0.12049555211749852,0.10200801230648644,0.056167360618073724,0.10779831558465958
DH,10,64.8328717948718,0.09065976815345961,0.11206250198376484,0.09104996136365794,0.05374085626158959,0.10912840374005146
DH,10,66.79750427350429,0.08427604644471764,0.10299278305381791,0.08277670297230409,0.0509169757939302,0.11001202565991981
DH,10,68.76213675213675,0.0790964530573951,0.09469157661128248,0.07658115175799428,0.048401942078629114,0.11068580439712246
DH,10,70.72676923076924,0.07546607787028338,0.08859890565658228,0.07212383720355157,0.046474323727381535,0.11080594246204083
DH,10,72.69140170940172,0.07288447028806068,0.0849302394522561,0.06886717330059434,0.045143698748105615,0.11113414302086218
DH,10,74.6560341880342,0.07122531787961976,0.0825711980334714,0.0667761342966149,0.044312415055484854,0.1110602042868606
DH,10,76.62066666666668,0.07038016617298126,0.08074506123860677,0.06587739040454228,0.04392533376812935,0.11128040154774983
DH,15,0.0,0.03701578080654144,0.04239658825099468,0.0584587212651968,0.023666903842240572,0.07438702136278152
DH,15,1.3581589743589744,0.03789362989557095,0.04470275160975945,0.061582863378601194,0.02465895913206996,0.07615110512154225
DH,15,2.7163179487179487,0.03906144407124092,0.047633494942998275,0.06523873413411471,0.025837420748594478,0.07814124269554248
DH,15,4.074476923076923,0.04056956045902692,0.051777759710183516,0.06973041536716315,0.027405598630698826,0.08054872501928073
DH,15,5.4326358974358975,0.04219487853921377,0.056712682955922224,0.07479771699469823,0.02923932881691517,0.08342942428321411
DH,15,6.790794871794872,0.044004302853957206,0.06219170242547989,0.08081628334445831,0.031352629813437276,0.08680433125641102
DH,15,8.148953846153846,0.04624388323953518,0.06868985094703162,0.08749937925201196,0.03381636495200487,0.08994126162276819
DH,15,9.507112820512821,0.04887149420877297,0.0759917156627545,0.09479262488774765,0.03657348134005681,0.0930868077259033
DH,15,10.865271794871795,0.05207886714010666,0.08438352342599477,0.10340476485017018,0.039760900900149956,0.0961925960981693
DH,15,12.223430769230768,0.05567140175172916,0.09367987800102967,0.113093551248312,0.043303892589532406,0.09953273073411904
DH,15,13.581589743589744,0.059519489271900594,0.10356135599506205,0.12286933587911801,0.04722480260981963,0.10277376973476166
DH,15,14.939748717948719,0.0635553245456555,0.11346679400557128,0.13254882108706695,0.05126120169193317,0.1059110690958989
DH,15,16.297907692307692,0.06801387424079272,0.12353695728457892,0.14254779597887626,0.05553137955184167,0.10901997324365836
DH,15,17.656066666666668,0.07257071447869141,0.1343395784497261,0.15397698432207108,0.060599960386753075,0.11233837281664212
DH,15,19.014225641025643,0.0774906260940509,0.14570084042274034,0.16597382418620282,0.06619090500932473,0.1155783325815812
DH,15,20.372384615384615,0.08312870719685003,0.15847211846938497,0.1789836109830783,0.07245921400877145,0.11809286188620788
DH,15,21.73054358974359,0.08881642535710946,0.17093848952880272,0.19137920783116263,0.07879784698478685,0.12008552931440183
DH,15,23.088702564102565,0.09525722198379345,0.18460677755184662,0.20503140814029253,0.08597017136903909,0.12131370327029473
DH,15,24.446861538461537,0.1017126994064221,0.198582289310602,0.21844170357172304,0.09347838048751536,0.12274303889045349
DH,15,25.805020512820512,0.10781056176011379,0.2124505564570427,0.23111608987435317,0.10133747288431877,0.12464172096970753
DH,15,27.163179487179487,0.11224591235319772,0.22384378925347936,0.2408277841332631,0.1091355488468439,0.12700733819451088
DH,15,28.521338461538463,0.11432362806338531,0.23081158617368114,0.24563880551319855,0.11563167635064858,0.1290831729196585
DH,15,29.879497435897438,0.11479153426793905,0.2325330959298672,0.245747963205362,0.12057688125433065,0.13021989749410212
DH,15,31.237656410256413,0.11364750000528798,0.2302531384122677,0.24287470697592464,0.12430122991402942,0.13109201403000414
DH,15,32.595815384615385,0.11247349014649025,0.22495242953300476,0.23315599388801134,0.12464551971508907,0.13036485761404037
DH,15,33.95397435897436,0.1124516686376853,0.22143994787564647,0.2255670596391727,0.12474947317670554,0.12890420357386273
DH,15,35.312133333333335,0.11262377475698788,0.2170088489850362,0.21654591461022696,0.12330776204665503,0.12714601308107376
DH,15,36.67029230769231,0.1126771503343032,0.2127113757798305,0.20641953354844683,0.12155552208423616,0.125493894975919
DH,15,38.028451282051286,0.11121978658514145,0.2050367505886616,0.19317437670169735,0.11903589715560277,0.12453562957354081
DH,15,39.38661025641026,0.10637214674781531,0.19180453960330057,0.17846497004994977,0.11491557210683823,0.12528777294434035
DH,15,40.74476923076923,0.0995165020800554,0.1756694342654485,0.16305973065587193,0.1099393187234035,0.1271457001566887
DH,15,42.10292820512821,0.09247586637353288,0.1604051766678309,0.15185308265380373,0.10452705707687598,0.12992680168304688
DH,15,43.46108717948718,0.08593215019657063,0.1458040001109625,0.1417210325598717,0.09931564101806056,0.13283967016599116
DH,15,44.81924615384616,0.0803912514104293,0.1333132151227731,0.1340361091379936,0.09460256821834125,0.13481240834181124
DH,15,46.17740512820513,0.07559726358606265,0.1223457463276692,0.12728397634166938,0.09032306495385292,0.1364761010194436
DH,15,47.5355641025641,0.07243626784437743,0.11466419582183549,0.12250460598331234,0.08695829153442997,0.1375765338157996
DH,15,48.893723076923074,0.07035977479356986,0.10933550389913413,0.11913532563127005,0.08467149333311963,0.13837344371355498
DH,15,50.25188205128205,0.06878662959505351,0.10628604010129587,0.11709520975366616,0.08306931083401045,0.13908560230181766
DH,15,51.610041025641024,0.06769011265192276,0.10434889764739917,0.11573351317873368,0.08199566889267701,0.1395544354350139
DH,15,52.9682,0.0669483095407486,0.1027325838804245,0.11453617736697197,0.08117048814892769,0.1397685557603836
DH,21,0.0,0.029773554764688015,0.013238632120192051,0.014765928033739328,0.005010983906686306,0.014953064732253551
DH,21,2.0244256410256405,0.031017839836959653,0.015926602702492323,0.017895138129974023,0.006372223303724941,0.018799826049078733
DH,21,4.048851282051281,0.03248103051326978,0.02403002377981559,0.02573449066720712,0.010455414252833296,0.031219097737891555
DH,21,6.073276923076922,0.03249677707656072,0.05614531598985197,0.05352530442178251,0.025506337244923308,0.07329311551382911
DH,21,8.097702564102562,0.03135339139650266,0.12111129516210312,0.11231717333579674,0.055555272226532296,0.13849984615659103
DH,21,10.122128205128202,0.03763540043758276,0.14705080529436088,0.14740978200466204,0.0714397803426553,0.1593691067626843
DH,21,12.146553846153845,0.04952226020395757,0.15699742018030238,0.17216235800431326,0.07910089266414826,0.15922167524695396
DH,21,14.170979487179485,0.06272524413772118,0.14660824176210624,0.18293093909055758,0.07902679444314577,0.1445372794301082
DH,21,16.195405128205124,0.07881331415130544,0.12224394694352761,0.1823331948656302,0.07119141461757512,0.1162697561085224
DH,21,18.219830769230764,0.0985088377044751,0.10061517042609361,0.17951887330183616,0.0621296140150382,0.08231223747134209
DH,21,20.244256410256405,0.11567916119327912,0.10039003250690606,0.18884974584365502,0.062141895724030644,0.07331865433699045
DH,21,22.26868205128205,0.12785161420320854,0.1043851436712803,0.19581076388175672,0.06390675095220408,0.06923194926900741
DH,21,24.29310769230769,0.1370813027024269,0.1105304010785543,0.20048449990841058,0.06591545031047785,0.06600381691868488
DH,21,26.31753333333333,0.14447984099388123,0.11828902115424474,0.2048221205671628,0.0683913609633843,0.06463936281700929
DH,21,28.34195897435897,0.14684658631300315,0.12398324190424038,0.2058454068043293,0.0703033487766217,0.0640320304590158
DH,21,30.366384615384607,0.14370302397471207,0.12623980784645447,0.2012779861688614,0.07096409955276893,0.06515845842659473
DH,21,32.39081025641025,0.13667630184537327,0.12482593447352067,0.19227855748090988,0.0703187347509158,0.06760416447352141
DH,21,34.41523589743589,0.1332691773199118,0.12163231846613762,0.1831786185503006,0.06876941445546272,0.06968509530027707
DH,21,36.43966153846153,0.13225756184412882,0.12052271543787076,0.1754041319856277,0.06703387344112763,0.07151625892863823
DH,21,38.46408717948717,0.12970810230725852,0.12079983672652489,0.1673358625326401,0.0655663271362965,0.07342551495784368
DH,21,40.48851282051281,0.12292146377074412,0.120469058266817,0.15686045262293938,0.06396004013144053,0.07625823219617207
DH,21,42.512938461538454,0.11239923422153178,0.11728281785662356,0.1431765630841255,0.061394484713673585,0.07967201047218764
DH,21,44.5373641025641,0.1007293137984398,0.11387687166913961,0.12877314136578483,0.05832457489883288,0.08293431825362718
DH,21,46.56178974358974,0.08804080052635607,0.10986296249887881,0.11535118157282853,0.055182448182350546,0.0862385423328632
DH,21,48.58621538461538,0.07603706333499688,0.1051667183637619,0.10263646336702198,0.051847985874001794,0.08917631122928399
DH,21,50.610641025641016,0.06637856220969787,0.10089372270382369,0.09225380153228076,0.04887099425571087,0.09174009823264219
DH,21,52.63506666666666,0.059042725712060935,0.09769853825370471,0.08436569944024086,0.04657677995661895,0.09375674401720364
DH,21,54.6594923076923,0.053058950517040036,0.09558296948671341,0.07747254406030363,0.04465339046258193,0.09589798261339848
DH,21,56.68391794871794,0.0498443331855994,0.093110170119848,0.07265134470967145,0.043167076575068325,0.0972351138599408
DH,21,58.708343589743585,0.0473593200246493,0.09152995489346676,0.06902195661304852,0.04197038070131571,0.09799060273246887
DH,21,60.732769230769215,0.045080772815988615,0.09020816362821138,0.0660149737332876,0.0411170140768473,0.0989923462844812
DH,21,62.75719487179486,0.042708066602547966,0.08850118966820913,0.06289757859821503,0.040152922129401795,0.09978046669409825
DH,21,64.7816205128205,0.040852919316444636,0.08746124460146977,0.06033836663342439,0.039404709512988724,0.10039840514461199
DH,21,66.80604615384614,0.03895773337437556,0.0869981196637337,0.058326713024423674,0.03888525111744037,0.10105892442739926
DH,21,68.83047179487178,0.03681036543387633,0.08639281892623657,0.0562800504744817,0.03833887840692814,0.1019485398935966
DH,21,70.85489743589741,0.034766218314568206,0.08555255753871721,0.0541796211917431,0.0377638616049901,0.10271712640921274
DH,21,72.87932307692306,0.03316645395870392,0.08477573583905514,0.052647059210217916,0.03721197708868063,0.10348487760011967
DH,21,74.9037487179487,0.03211482654874906,0.08406961183899488,0.05155460149622881,0.03676462966280106,0.10420067980885506
DH,21,76.92817435897435,0.03177445517996183,0.08413863134307739,0.05106947566263187,0.036505512320078336,0.10422130272938655
DH,21,78.95259999999999,0.03142922278493643,0.08345099166035652,0.05086123012006283,0.03627080284059048,0.10424798727035522
