cond,day,file,fov,z_idx,z_frac,S.o,A.n,Vd/Vp,F.n,P.g
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,2,0.09090909090909091,0.390164315700531,0.33534276485443115,0.04295676574110985,0.06128620728850365,0.17024996876716614
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,3,0.04918032786885246,0.4756656885147095,0.161103293299675,0.1714407503604889,0.0661713257431984,0.12561896443367004
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,3,0.13636363636363635,0.29266101121902466,0.3163260817527771,0.11200599372386932,0.08611179888248444,0.1928950548171997
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,4,0.06557377049180328,0.4437407851219177,0.1699928492307663,0.1825409233570099,0.0734422579407692,0.1302832067012787
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,4,0.18181818181818182,0.24162426590919495,0.29662224650382996,0.17332018911838531,0.10306879132986069,0.1853644698858261
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,5,0.08196721311475409,0.4130178987979889,0.1791670173406601,0.19169294834136963,0.08160088211297989,0.1345212608575821
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,5,0.22727272727272727,0.2181026041507721,0.28133541345596313,0.22349849343299866,0.1156318336725235,0.16143162548542023
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,6,0.09836065573770492,0.38061532378196716,0.19142396748065948,0.20352095365524292,0.08820687979459763,0.1362328976392746
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,6,0.2727272727272727,0.21955299377441406,0.26969343423843384,0.25377365946769714,0.12487015873193741,0.13210976123809814
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,7,0.11475409836065574,0.35271888971328735,0.1980309635400772,0.21189099550247192,0.09659409523010254,0.1407650262117386
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,7,0.3181818181818182,0.23379267752170563,0.2605506181716919,0.270183801651001,0.1318054050207138,0.10366742312908173
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,8,0.13114754098360656,0.3344593644142151,0.20547086000442505,0.2204122245311737,0.0997885912656784,0.13986898958683014
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,8,0.36363636363636365,0.2464291900396347,0.2534078061580658,0.2797466218471527,0.13675032556056976,0.08366601914167404
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,9,0.14754098360655737,0.32698214054107666,0.20622706413269043,0.22491830587387085,0.10117828845977783,0.14069417119026184
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,9,0.4090909090909091,0.257149338722229,0.24598902463912964,0.28727415204048157,0.1401228904724121,0.06946457922458649
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,10,0.16393442622950818,0.3138463497161865,0.20759925246238708,0.2317846119403839,0.10258433222770691,0.14418546855449677
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,10,0.45454545454545453,0.2678472101688385,0.24219727516174316,0.2888166010379791,0.1412430703639984,0.05989585071802139
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,11,0.18032786885245902,0.29596883058547974,0.21156980097293854,0.24095603823661804,0.1044856384396553,0.14701969921588898
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,11,0.5,0.27900439500808716,0.237100288271904,0.28819969296455383,0.14223316311836243,0.05346246436238289
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,12,0.19672131147540983,0.2855813801288605,0.2150697261095047,0.24255558848381042,0.1055774837732315,0.1512157917022705
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,12,0.5454545454545454,0.2869918644428253,0.23552849888801575,0.28421011567115784,0.14175909757614136,0.05151043459773064
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,13,0.21311475409836064,0.2813957929611206,0.2087603062391281,0.24193572998046875,0.10565950721502304,0.1622486412525177
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,13,0.5909090909090909,0.2882036566734314,0.24262551963329315,0.2748914062976837,0.1388133317232132,0.05546606704592705
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,14,0.22950819672131148,0.26901355385780334,0.20855878293514252,0.2480403333902359,0.10763377696275711,0.16675345599651337
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,14,0.6363636363636364,0.3681655824184418,0.2495267540216446,0.2079511433839798,0.11991497874259949,0.05444159731268883
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,15,0.2459016393442623,0.2571079730987549,0.20729531347751617,0.2564184367656708,0.11031263321638107,0.1688656508922577
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,15,0.6818181818181818,0.4288238286972046,0.26470133662223816,0.1469135582447052,0.09867642819881439,0.06088486313819885
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,16,0.26229508196721313,0.24323377013206482,0.2072329968214035,0.2654975354671478,0.11279899626970291,0.17123669385910034
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,16,0.7272727272727273,0.4883641004562378,0.27951639890670776,0.08702858537435532,0.07823315262794495,0.06685776263475418
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,17,0.2786885245901639,0.23053812980651855,0.21019813418388367,0.27020490169525146,0.11702166497707367,0.17203712463378906
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,17,0.7727272727272727,0.5416759848594666,0.28159138560295105,0.044666118919849396,0.059509795159101486,0.07255668938159943
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,18,0.29508196721311475,0.2221517711877823,0.21283315122127533,0.2770925760269165,0.11838069558143616,0.16954176127910614
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,18,0.8181818181818182,0.5809804797172546,0.2725662291049957,0.0264727920293808,0.04638957604765892,0.0735909566283226
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,19,0.3114754098360656,0.2076278179883957,0.2224920243024826,0.28693729639053345,0.1206439957022667,0.16229881346225739
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,19,0.8636363636363636,0.604565441608429,0.26762688159942627,0.016342611983418465,0.03735313564538956,0.07411189377307892
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,20,0.32786885245901637,0.20296575129032135,0.23001700639724731,0.29060128331184387,0.12285066395998001,0.15356525778770447
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,20,0.9090909090909091,0.6245384812355042,0.2621067464351654,0.010495019145309925,0.030132608488202095,0.07272713631391525
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,21,0.3442622950819672,0.20315997302532196,0.23458310961723328,0.2897703945636749,0.12473341077566147,0.14775313436985016
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,21,0.9545454545454546,0.6482824683189392,0.25111129879951477,0.006768090650439262,0.02435574308037758,0.06948243826627731
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,22,0.36065573770491804,0.20254012942314148,0.23787404596805573,0.28765591979026794,0.12588003277778625,0.14604990184307098
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,3,22,1.0,0.6589090824127197,0.24724546074867249,0.004177352413535118,0.019794050604104996,0.0698741227388382
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,23,0.3770491803278688,0.19917066395282745,0.2382020354270935,0.2896901071071625,0.12823306024074554,0.1447041630744934
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,24,0.39344262295081966,0.19780731201171875,0.2411721795797348,0.28882113099098206,0.12917833030223846,0.1430211365222931
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,25,0.4098360655737705,0.20268164575099945,0.24127928912639618,0.28333616256713867,0.13124728202819824,0.14145562052726746
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,26,0.4262295081967213,0.20863540470600128,0.2408636063337326,0.2803061008453369,0.13126255571842194,0.13893230259418488
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,27,0.4426229508196721,0.21136318147182465,0.24178989231586456,0.27777281403541565,0.1316034346818924,0.13747067749500275
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,28,0.45901639344262296,0.21412476897239685,0.24309100210666656,0.2747661769390106,0.13163407146930695,0.13638398051261902
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,29,0.47540983606557374,0.21889272332191467,0.24169090390205383,0.2686446011066437,0.13012084364891052,0.1406508982181549
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,30,0.4918032786885246,0.22009402513504028,0.2423676699399948,0.2619504928588867,0.12806817889213562,0.14751963317394257
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,31,0.5081967213114754,0.2210182100534439,0.2394944727420807,0.25498080253601074,0.12732017040252686,0.1571863293647766
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,32,0.5245901639344263,0.2246418446302414,0.2359708547592163,0.24847295880317688,0.1263672113418579,0.16454719007015228
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,33,0.5409836065573771,0.230258047580719,0.23200392723083496,0.2390412837266922,0.1234181672334671,0.17527855932712555
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,34,0.5573770491803278,0.2336549460887909,0.2243831902742386,0.23194506764411926,0.12139525264501572,0.18862152099609375
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,35,0.5737704918032787,0.23500649631023407,0.2229970544576645,0.22899170219898224,0.12053170055150986,0.19247303903102875
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,36,0.5901639344262295,0.24008113145828247,0.2240428477525711,0.22545507550239563,0.11888489127159119,0.1915360689163208
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,37,0.6065573770491803,0.24636195600032806,0.22356882691383362,0.22119362652301788,0.11430326849222183,0.19457237422466278
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,38,0.6229508196721312,0.25428932905197144,0.22281131148338318,0.2178885042667389,0.10980238765478134,0.19520844519138336
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,39,0.639344262295082,0.25467193126678467,0.2239639014005661,0.21531030535697937,0.10772337019443512,0.19833044707775116
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,40,0.6557377049180327,0.25264105200767517,0.22768324613571167,0.2151353657245636,0.10764026641845703,0.19690001010894775
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,41,0.6721311475409836,0.2465965896844864,0.23434819281101227,0.2221192717552185,0.10878601670265198,0.18814997375011444
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,42,0.6885245901639344,0.2372778058052063,0.2424730807542801,0.22820410132408142,0.11269962787628174,0.17934541404247284
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,43,0.7049180327868853,0.2345913052558899,0.25506284832954407,0.23522411286830902,0.11416538804769516,0.16095638275146484
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,44,0.7213114754098361,0.24043206870555878,0.25865301489830017,0.23518148064613342,0.11423910409212112,0.15149442851543427
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,45,0.7377049180327869,0.25963902473449707,0.2595163881778717,0.22317908704280853,0.11047901958227158,0.1471864879131317
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,46,0.7540983606557377,0.2924189269542694,0.2502347528934479,0.19875061511993408,0.10106513649225235,0.1575305014848709
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,47,0.7704918032786885,0.3301744759082794,0.23679398000240326,0.17139732837677002,0.08881177753210068,0.1728224754333496
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,48,0.7868852459016393,0.3457193970680237,0.2310066521167755,0.15814615786075592,0.08243528753519058,0.1826924979686737
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,49,0.8032786885245902,0.34925949573516846,0.23420743644237518,0.15098018944263458,0.07950910925865173,0.18604378402233124
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,50,0.819672131147541,0.3528260588645935,0.23086415231227875,0.14918729662895203,0.07830603420734406,0.18881651759147644
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,51,0.8360655737704918,0.35027647018432617,0.22849680483341217,0.14985619485378265,0.0788726881146431,0.1924978345632553
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,52,0.8524590163934426,0.3564882278442383,0.2287983000278473,0.14744356274604797,0.07799992710351944,0.18926995992660522
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,53,0.8688524590163934,0.3570249378681183,0.22717313468456268,0.14459848403930664,0.07838338613510132,0.19282008707523346
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,54,0.8852459016393442,0.3555663526058197,0.22997310757637024,0.14408491551876068,0.07724611461162567,0.1931295245885849
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,55,0.9016393442622951,0.35891371965408325,0.2284582555294037,0.14171382784843445,0.0778316929936409,0.19308248162269592
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,56,0.9180327868852459,0.36010226607322693,0.23001442849636078,0.141022726893425,0.07724488526582718,0.19161568582057953
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,57,0.9344262295081968,0.35896065831184387,0.23014001548290253,0.1404731124639511,0.07612986862659454,0.19429628551006317
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,58,0.9508196721311475,0.35767534375190735,0.2298312783241272,0.14118020236492157,0.07771401852369308,0.19359925389289856
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,59,0.9672131147540983,0.35996192693710327,0.22814053297042847,0.14096583425998688,0.07716567069292068,0.19376608729362488
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,60,0.9836065573770492,0.36170247197151184,0.22752141952514648,0.13862676918506622,0.07685428112745285,0.19529512524604797
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,3,61,1.0,0.3598634898662567,0.2280181497335434,0.1397203654050827,0.07752049714326859,0.19487743079662323
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,0,0.0,0.3831811249256134,0.22455281019210815,0.17488160729408264,0.08747457712888718,0.129909947514534
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,0,0.0,0.5766711235046387,0.2843356430530548,0.007416627835482359,0.03032931126654148,0.10124731063842773
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,1,0.05555555555555555,0.32033541798591614,0.2396165132522583,0.1962166428565979,0.10046961903572083,0.1433618664741516
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,1,0.05,0.5135675072669983,0.30932214856147766,0.013382069766521454,0.04116201400756836,0.12256614863872528
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,2,0.1111111111111111,0.2005918174982071,0.27270278334617615,0.23108847439289093,0.12737829983234406,0.1682385951280594
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,2,0.1,0.43443652987480164,0.316230833530426,0.04200785979628563,0.061235200613737106,0.1460895836353302
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,3,0.16666666666666666,0.056238818913698196,0.32201775908470154,0.29159605503082275,0.1660064309835434,0.16414089500904083
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,3,0.15,0.34497466683387756,0.30152714252471924,0.11028943210840225,0.08594245463609695,0.1572662889957428
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,4,0.2222222222222222,0.12313885241746902,0.2350938618183136,0.29744502902030945,0.15877071022987366,0.18555156886577606
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,4,0.2,0.2926409840583801,0.283356636762619,0.16935110092163086,0.1024879440665245,0.1521633416414261
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,5,0.2777777777777778,0.1305650919675827,0.2306571900844574,0.2998228073120117,0.16652895510196686,0.17242594063282013
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,5,0.25,0.2678922712802887,0.26756706833839417,0.21043065190315247,0.11559223383665085,0.13851775228977203
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,6,0.3333333333333333,0.13619960844516754,0.23636594414710999,0.2986713647842407,0.17273932695388794,0.15602374076843262
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,6,0.3,0.2629748582839966,0.2624174654483795,0.23142708837985992,0.12537941336631775,0.11780119687318802
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,7,0.3888888888888889,0.14881645143032074,0.24523815512657166,0.29095321893692017,0.17414680123329163,0.14084532856941223
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,7,0.35,0.2662425935268402,0.26408806443214417,0.24546240270137787,0.13078102469444275,0.09342587739229202
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,8,0.4444444444444444,0.1682615429162979,0.2532990574836731,0.27955231070518494,0.16914042830467224,0.1297467201948166
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,8,0.4,0.2703762352466583,0.26369670033454895,0.2526077628135681,0.13470502197742462,0.07861416786909103
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,9,0.5,0.20239993929862976,0.25953009724617004,0.26083022356033325,0.15908773243427277,0.11815195530653
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,9,0.45,0.27211928367614746,0.25700506567955017,0.2652914524078369,0.13776999711990356,0.06781432777643204
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,10,0.5555555555555556,0.25012460350990295,0.2568366229534149,0.23573921620845795,0.14270296692848206,0.11459659785032272
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,10,0.5,0.27590999007225037,0.24844905734062195,0.27107635140419006,0.14000260829925537,0.06456203013658524
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,11,0.6111111111111112,0.316893994808197,0.2480192631483078,0.2015203833580017,0.11845196783542633,0.11511436104774475
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,11,0.55,0.28256359696388245,0.2373727262020111,0.2736550271511078,0.1413203477859497,0.06508830189704895
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,12,0.6666666666666666,0.3867432773113251,0.23720531165599823,0.16981478035449982,0.0944683626294136,0.11176828294992447
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,12,0.6,0.29037314653396606,0.2338281124830246,0.2681933343410492,0.13985714316368103,0.06774824112653732
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,13,0.7222222222222222,0.44056519865989685,0.22645950317382812,0.14669187366962433,0.07916492968797684,0.10711849480867386
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,13,0.65,0.30800455808639526,0.2483249306678772,0.23834313452243805,0.13455232977867126,0.07077506929636002
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,14,0.7777777777777778,0.45701417326927185,0.22744441032409668,0.13810043036937714,0.07371924817562103,0.10372176021337509
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,14,0.7,0.4008030295372009,0.25338613986968994,0.16621935367584229,0.11136341094970703,0.0682280957698822
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,15,0.8333333333333334,0.46384397149086,0.2261408269405365,0.13434278964996338,0.07227209210395813,0.103400319814682
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,15,0.75,0.45847851037979126,0.2674698829650879,0.1094297245144844,0.09053376317024231,0.07408806681632996
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,16,0.8888888888888888,0.47252529859542847,0.22271090745925903,0.13170939683914185,0.07084772735834122,0.10220661014318466
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,16,0.8,0.5199691653251648,0.2771870195865631,0.057405777275562286,0.06859813630580902,0.07683995366096497
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,17,0.9444444444444444,0.47398641705513,0.22363097965717316,0.13142061233520508,0.0701785683631897,0.10078341513872147
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,17,0.85,0.5695004463195801,0.2704560458660126,0.030214915052056313,0.05219994857907295,0.07762869447469711
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,4,18,1.0,0.47861477732658386,0.2234179675579071,0.12776535749435425,0.06928323954343796,0.10091866552829742
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,18,0.9,0.6051992774009705,0.25957757234573364,0.017844710499048233,0.041059937328100204,0.07631852477788925
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,19,0.95,0.6300973296165466,0.2514694929122925,0.010921543464064598,0.03236852586269379,0.07514315098524094
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,4,20,1.0,0.6465755105018616,0.24728913605213165,0.007037839852273464,0.02709493786096573,0.07200257480144501
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,0,0.0,0.36912426352500916,0.23934125900268555,0.177374005317688,0.07856541872024536,0.13559509813785553
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,0,0.0,0.6047539710998535,0.21908099949359894,0.011795483529567719,0.027653418481349945,0.13671618700027466
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,1,0.05555555555555555,0.30478382110595703,0.2521567940711975,0.197111576795578,0.08967269212007523,0.15627507865428925
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,1,0.07692307692307693,0.5591916441917419,0.23259808123111725,0.017561696469783783,0.03313126042485237,0.15751740336418152
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,2,0.1111111111111111,0.1828433722257614,0.28619229793548584,0.22509588301181793,0.11457403004169464,0.19129446148872375
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,2,0.15384615384615385,0.4797445833683014,0.2538183033466339,0.03129260614514351,0.04456867277622223,0.19057586789131165
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,3,0.16666666666666666,0.054666902869939804,0.32109230756759644,0.2697674632072449,0.143095463514328,0.21137787401676178
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,3,0.23076923076923078,0.2882117033004761,0.2959079444408417,0.1144389659166336,0.07558904588222504,0.22585231065750122
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,4,0.2222222222222222,0.11278985440731049,0.2432108223438263,0.29605451226234436,0.13253214955329895,0.2154126912355423
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,4,0.3076923076923077,0.16875284910202026,0.25234928727149963,0.27650347352027893,0.10970847308635712,0.19268596172332764
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,5,0.2777777777777778,0.12313171476125717,0.24133192002773285,0.3022781312465668,0.13918550312519073,0.19407270848751068
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,5,0.38461538461538464,0.18270336091518402,0.23987945914268494,0.2846202254295349,0.12879617512226105,0.1640007644891739
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,6,0.3333333333333333,0.1306615024805069,0.2457505315542221,0.3032802939414978,0.14644183218479156,0.17386581003665924
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,6,0.46153846153846156,0.22598318755626678,0.2514416575431824,0.2395058274269104,0.12878601253032684,0.154283344745636
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,7,0.3888888888888889,0.1332215964794159,0.25626108050346375,0.3025544583797455,0.15168587863445282,0.15627697110176086
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,7,0.5384615384615384,0.2565367817878723,0.25916996598243713,0.21274451911449432,0.1262272596359253,0.1453215777873993
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,8,0.4444444444444444,0.1439003199338913,0.2621707320213318,0.29788273572921753,0.15502671897411346,0.14101949334144592
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,8,0.6153846153846154,0.30600789189338684,0.2591652274131775,0.1784341186285019,0.11981842666864395,0.13657423853874207
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,9,0.5,0.15629172325134277,0.2652258574962616,0.2918836176395416,0.15445338189601898,0.1321454495191574
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,9,0.6923076923076923,0.372811496257782,0.26234880089759827,0.13348262012004852,0.09971918165683746,0.13163793087005615
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,10,0.5555555555555556,0.17143894731998444,0.26756858825683594,0.28122204542160034,0.15206724405288696,0.12770316004753113
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,10,0.7692307692307693,0.4369848668575287,0.2652687430381775,0.08660997450351715,0.07583929598331451,0.13529708981513977
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,11,0.6111111111111112,0.20293842256069183,0.2684127986431122,0.2666730582714081,0.14119862020015717,0.12077713757753372
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,11,0.8461538461538461,0.5011815428733826,0.2583155632019043,0.052733518183231354,0.05364269018173218,0.1341266930103302
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,12,0.6666666666666666,0.2519545257091522,0.2655486464500427,0.2391226440668106,0.1254008263349533,0.11797346919775009
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,12,0.9230769230769231,0.54442298412323,0.2495187520980835,0.03448806330561638,0.04128332436084747,0.13028697669506073
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,13,0.7222222222222222,0.31303414702415466,0.26006025075912476,0.20526424050331116,0.10524914413690567,0.11639221012592316
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,5,13,1.0,0.5709680318832397,0.24749454855918884,0.025930184870958328,0.033618733286857605,0.12198849022388458
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,14,0.7777777777777778,0.37272170186042786,0.2577500641345978,0.16836099326610565,0.08496271818876266,0.11620449274778366
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,15,0.8333333333333334,0.4058135449886322,0.2527569532394409,0.1511429250240326,0.07439050823450089,0.11589601635932922
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,16,0.8888888888888888,0.4217826724052429,0.25283724069595337,0.14176447689533234,0.07028476148843765,0.11333082616329193
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,17,0.9444444444444444,0.4317990839481354,0.2504265308380127,0.13678313791751862,0.06753174960613251,0.11345956474542618
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,5,18,1.0,0.43670782446861267,0.2500445246696472,0.1338399052619934,0.06655032932758331,0.11285746097564697
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,6,0,0.0,0.28842246532440186,0.2563658654689789,0.200313538312912,0.10528277605772018,0.14961537718772888
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,6,0,0.0,0.42461493611335754,0.31059640645980835,0.06330854445695877,0.039650123566389084,0.16182994842529297
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,6,1,0.03333333333333333,0.12028729915618896,0.3029175400733948,0.25144773721694946,0.15555448830127716,0.16979292035102844
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,6,1,0.1,0.3102143108844757,0.32317054271698,0.13619066774845123,0.05630938336253166,0.1741151511669159
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,6,2,0.06666666666666667,0.09211330860853195,0.3204103112220764,0.268236368894577,0.1649145931005478,0.15432538092136383
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,6,2,0.2,0.2041397988796234,0.285197377204895,0.2677972614765167,0.08221235871315002,0.16065311431884766
CH,15,220817_HOBIC22_5Spezies_FISH_Tag15,6,3,0.1,0.17413859069347382,0.24144750833511353,0.27229446172714233,0.15188387036323547,0.16023558378219604
CH,15,240416_HOBIC22_5Spezies_FISH_Tag15,6,3,0.3,0.2095305621623993,0.2548596262931824,0.2947986423969269,0.10259738564491272,0.13821382820606232
